 24-03-18,00:21:39,Ch6,T. OVER
 24-03-18,00:22:39,Ch6,T. OVER
 24-03-18,00:23:39,Ch6,T. OVER
 24-03-18,00:24:39,Ch6,T. OVER
 24-03-18,00:25:39,Ch6,T. OVER
 24-03-18,00:26:40,Ch6,T. OVER
 24-03-18,00:27:40,Ch6,T. OVER
 24-03-18,00:28:40,Ch6,T. OVER
 24-03-18,00:29:40,Ch6,T. OVER
 24-03-18,00:30:41,Ch6,T. OVER
 24-03-18,00:31:41,Ch6,T. OVER
 24-03-18,00:32:41,Ch6,T. OVER
 24-03-18,00:33:41,Ch6,T. OVER
 24-03-18,00:34:41,Ch6,T. OVER
 24-03-18,00:35:42,Ch6,T. OVER
 24-03-18,00:36:42,Ch6,T. OVER
 24-03-18,00:37:42,Ch6,T. OVER
 24-03-18,00:38:42,Ch6,T. OVER
 24-03-18,00:39:42,Ch6,T. OVER
 24-03-18,00:40:43,Ch6,T. OVER
 24-03-18,00:41:43,Ch6,T. OVER
 24-03-18,00:42:43,Ch6,T. OVER
 24-03-18,00:43:43,Ch6,T. OVER
 24-03-18,00:44:43,Ch6,T. OVER
 24-03-18,00:45:43,Ch6,T. OVER
 24-03-18,00:46:44,Ch6,T. OVER
 24-03-18,00:47:44,Ch6,T. OVER
 24-03-18,00:48:44,Ch6,T. OVER
 24-03-18,00:49:44,Ch6,T. OVER
 24-03-18,00:50:44,Ch6,T. OVER
 24-03-18,00:51:45,Ch6,T. OVER
 24-03-18,00:52:45,Ch6,T. OVER
 24-03-18,00:53:45,Ch6,T. OVER
 24-03-18,00:54:45,Ch6,T. OVER
 24-03-18,00:55:45,Ch6,T. OVER
 24-03-18,00:56:45,Ch6,T. OVER
 24-03-18,00:57:45,Ch6,T. OVER
 24-03-18,00:58:46,Ch6,T. OVER
 24-03-18,00:59:46,Ch6,T. OVER
 24-03-18,01:00:46,Ch6,T. OVER
 24-03-18,01:01:46,Ch6,T. OVER
 24-03-18,01:02:46,Ch6,T. OVER
 24-03-18,01:03:46,Ch6,T. OVER
 24-03-18,01:04:46,Ch6,T. OVER
 24-03-18,01:05:47,Ch6,T. OVER
 24-03-18,01:06:47,Ch6,T. OVER
 24-03-18,01:07:47,Ch6,T. OVER
 24-03-18,01:08:47,Ch6,T. OVER
 24-03-18,01:09:47,Ch6,T. OVER
 24-03-18,01:10:48,Ch6,T. OVER
 24-03-18,01:11:48,Ch6,T. OVER
 24-03-18,01:12:48,Ch6,T. OVER
 24-03-18,01:13:48,Ch6,T. OVER
 24-03-18,01:14:49,Ch6,T. OVER
 24-03-18,01:15:49,Ch6,T. OVER
 24-03-18,01:16:49,Ch6,T. OVER
 24-03-18,01:17:49,Ch6,T. OVER
 24-03-18,01:18:49,Ch6,T. OVER
 24-03-18,01:19:50,Ch6,T. OVER
 24-03-18,01:20:50,Ch6,T. OVER
 24-03-18,01:21:50,Ch6,T. OVER
 24-03-18,01:22:50,Ch6,T. OVER
 24-03-18,01:23:50,Ch6,T. OVER
 24-03-18,01:24:50,Ch6,T. OVER
 24-03-18,01:25:51,Ch6,T. OVER
 24-03-18,01:26:51,Ch6,T. OVER
 24-03-18,01:27:51,Ch6,T. OVER
 24-03-18,01:28:51,Ch6,T. OVER
 24-03-18,01:29:51,Ch6,T. OVER
 24-03-18,01:30:51,Ch6,T. OVER
 24-03-18,01:31:51,Ch6,T. OVER
 24-03-18,01:32:52,Ch6,T. OVER
 24-03-18,01:33:52,Ch6,T. OVER
 24-03-18,01:34:52,Ch6,T. OVER
 24-03-18,01:35:52,Ch6,T. OVER
 24-03-18,01:36:52,Ch6,T. OVER
 24-03-18,01:37:52,Ch6,T. OVER
 24-03-18,01:38:53,Ch6,T. OVER
 24-03-18,01:39:53,Ch6,T. OVER
 24-03-18,01:40:53,Ch6,T. OVER
 24-03-18,01:41:53,Ch6,T. OVER
 24-03-18,01:42:53,Ch6,T. OVER
 24-03-18,01:43:53,Ch6,T. OVER
 24-03-18,01:44:54,Ch6,T. OVER
 24-03-18,01:45:54,Ch6,T. OVER
 24-03-18,01:46:54,Ch6,T. OVER
 24-03-18,01:47:54,Ch6,T. OVER
 24-03-18,01:48:54,Ch6,T. OVER
 24-03-18,01:49:55,Ch6,T. OVER
 24-03-18,01:50:55,Ch6,T. OVER
 24-03-18,01:51:55,Ch6,T. OVER
 24-03-18,01:52:55,Ch6,T. OVER
 24-03-18,01:53:55,Ch6,T. OVER
 24-03-18,01:54:55,Ch6,T. OVER
 24-03-18,01:55:55,Ch6,T. OVER
 24-03-18,01:56:56,Ch6,T. OVER
 24-03-18,01:57:56,Ch6,T. OVER
 24-03-18,01:58:56,Ch6,T. OVER
 24-03-18,01:59:56,Ch6,T. OVER
 24-03-18,02:00:56,Ch6,T. OVER
 24-03-18,02:01:57,Ch6,T. OVER
 24-03-18,02:02:57,Ch6,T. OVER
 24-03-18,02:03:57,Ch6,T. OVER
 24-03-18,02:04:57,Ch6,T. OVER
 24-03-18,02:05:58,Ch6,T. OVER
 24-03-18,02:06:58,Ch6,T. OVER
 24-03-18,02:07:58,Ch6,T. OVER
 24-03-18,02:08:58,Ch6,T. OVER
 24-03-18,02:09:58,Ch6,T. OVER
 24-03-18,02:10:58,Ch6,T. OVER
 24-03-18,02:11:58,Ch6,T. OVER
 24-03-18,02:12:59,Ch6,T. OVER
 24-03-18,02:13:59,Ch6,T. OVER
 24-03-18,02:14:59,Ch6,T. OVER
 24-03-18,02:15:59,Ch6,T. OVER
 24-03-18,02:16:59,Ch6,T. OVER
 24-03-18,02:17:59,Ch6,T. OVER
 24-03-18,02:18:59,Ch6,T. OVER
 24-03-18,02:19:59,Ch6,T. OVER
 24-03-18,02:21:00,Ch6,T. OVER
 24-03-18,02:22:00,Ch6,T. OVER
 24-03-18,02:23:00,Ch6,T. OVER
 24-03-18,02:24:00,Ch6,T. OVER
 24-03-18,02:25:00,Ch6,T. OVER
 24-03-18,02:26:00,Ch6,T. OVER
 24-03-18,02:27:00,Ch6,T. OVER
 24-03-18,02:28:01,Ch6,T. OVER
 24-03-18,02:29:01,Ch6,T. OVER
 24-03-18,02:30:01,Ch6,T. OVER
 24-03-18,02:31:01,Ch6,T. OVER
 24-03-18,02:32:02,Ch6,T. OVER
 24-03-18,02:33:02,Ch6,T. OVER
 24-03-18,02:34:02,Ch6,T. OVER
 24-03-18,02:35:02,Ch6,T. OVER
 24-03-18,02:36:02,Ch6,T. OVER
 24-03-18,02:37:03,Ch6,T. OVER
 24-03-18,02:38:03,Ch6,T. OVER
 24-03-18,02:39:03,Ch6,T. OVER
 24-03-18,02:40:03,Ch6,T. OVER
 24-03-18,02:41:03,Ch6,T. OVER
 24-03-18,02:42:03,Ch6,T. OVER
 24-03-18,02:43:04,Ch6,T. OVER
 24-03-18,02:44:04,Ch6,T. OVER
 24-03-18,02:45:04,Ch6,T. OVER
 24-03-18,02:46:04,Ch6,T. OVER
 24-03-18,02:47:04,Ch6,T. OVER
 24-03-18,02:48:04,Ch6,T. OVER
 24-03-18,02:49:05,Ch6,T. OVER
 24-03-18,02:50:05,Ch6,T. OVER
 24-03-18,02:51:05,Ch6,T. OVER
 24-03-18,02:52:05,Ch6,T. OVER
 24-03-18,02:53:05,Ch6,T. OVER
 24-03-18,02:54:06,Ch6,T. OVER
 24-03-18,02:55:06,Ch6,T. OVER
 24-03-18,02:56:06,Ch6,T. OVER
 24-03-18,02:57:06,Ch6,T. OVER
 24-03-18,02:58:06,Ch6,T. OVER
 24-03-18,02:59:06,Ch6,T. OVER
 24-03-18,03:00:07,Ch6,T. OVER
 24-03-18,03:01:07,Ch6,T. OVER
 24-03-18,03:02:07,Ch6,T. OVER
 24-03-18,03:03:07,Ch6,T. OVER
 24-03-18,03:04:08,Ch6,T. OVER
 24-03-18,03:05:08,Ch6,T. OVER
 24-03-18,03:06:08,Ch6,T. OVER
 24-03-18,03:07:08,Ch6,T. OVER
 24-03-18,03:08:08,Ch6,T. OVER
 24-03-18,03:09:09,Ch6,T. OVER
 24-03-18,03:10:09,Ch6,T. OVER
 24-03-18,03:11:09,Ch6,T. OVER
 24-03-18,03:12:09,Ch6,T. OVER
 24-03-18,03:13:09,Ch6,T. OVER
 24-03-18,03:14:10,Ch6,T. OVER
 24-03-18,03:15:10,Ch6,T. OVER
 24-03-18,03:16:10,Ch6,T. OVER
 24-03-18,03:17:10,Ch6,T. OVER 24-03-18,03:17:10,Ch8,T. OVER
 24-03-18,03:18:10,Ch6,T. OVER 24-03-18,03:18:10,Ch8,T. OVER
