10-08-17,00:02:30,nxdsf,3.000000E+1,nxdsct,4.300000E+1,nxdst,3.380000E+2,nxdsbs,4.346100E+4,nxdstrs,2.156100E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
10-08-17,00:17:30,nxdsf,3.000000E+1,nxdsct,4.300000E+1,nxdst,3.390000E+2,nxdsbs,4.346000E+4,nxdstrs,2.156000E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
10-08-17,00:32:30,nxdsf,3.000000E+1,nxdsct,4.400000E+1,nxdst,3.390000E+2,nxdsbs,4.346000E+4,nxdstrs,2.156000E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
10-08-17,00:47:30,nxdsf,3.000000E+1,nxdsct,4.400000E+1,nxdst,3.390000E+2,nxdsbs,4.346000E+4,nxdstrs,2.156000E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
10-08-17,01:02:31,nxdsf,3.000000E+1,nxdsct,4.400000E+1,nxdst,3.390000E+2,nxdsbs,4.346000E+4,nxdstrs,2.156000E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
10-08-17,01:17:31,nxdsf,3.000000E+1,nxdsct,4.500000E+1,nxdst,3.400000E+2,nxdsbs,4.345900E+4,nxdstrs,2.155900E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
10-08-17,01:32:31,nxdsf,3.000000E+1,nxdsct,4.500000E+1,nxdst,3.400000E+2,nxdsbs,4.345900E+4,nxdstrs,2.155900E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
10-08-17,01:47:31,nxdsf,3.000000E+1,nxdsct,4.500000E+1,nxdst,3.400000E+2,nxdsbs,4.345900E+4,nxdstrs,2.155900E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
10-08-17,02:02:31,nxdsf,3.000000E+1,nxdsct,4.500000E+1,nxdst,3.400000E+2,nxdsbs,4.345900E+4,nxdstrs,2.155900E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
10-08-17,02:17:31,nxdsf,3.000000E+1,nxdsct,4.500000E+1,nxdst,3.410000E+2,nxdsbs,4.345800E+4,nxdstrs,2.155800E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0
