 12-07-17,13:35:43,Ch6,VMIX OVL
 12-07-17,17:01:13,Ch6,T. UNDER
 12-07-17,17:02:13,Ch6,T. UNDER
 12-07-17,17:03:13,Ch6,T. UNDER
 12-07-17,17:04:13,Ch6,T. UNDER
 12-07-17,17:05:13,Ch6,T. UNDER
 12-07-17,17:06:13,Ch6,T. UNDER
 12-07-17,17:07:14,Ch6,T. UNDER
 12-07-17,17:08:14,Ch6,T. UNDER
 12-07-17,17:09:14,Ch6,T. UNDER
 12-07-17,17:10:14,Ch6,T. UNDER
 12-07-17,17:11:14,Ch6,T. UNDER
 12-07-17,17:12:14,Ch6,T. UNDER
 12-07-17,17:13:14,Ch6,T. UNDER
 12-07-17,17:14:15,Ch6,T. UNDER
 12-07-17,17:15:15,Ch6,T. UNDER
