 22-03-18,00:00:28,Ch6,T. UNDER
 22-03-18,00:01:28,Ch6,T. UNDER
 22-03-18,00:02:28,Ch6,T. UNDER
 22-03-18,00:03:28,Ch6,T. UNDER
 22-03-18,00:04:29,Ch6,T. UNDER
 22-03-18,00:05:29,Ch6,T. UNDER
 22-03-18,00:06:29,Ch6,T. UNDER
 22-03-18,00:07:29,Ch6,T. UNDER
 22-03-18,00:08:30,Ch6,T. UNDER
 22-03-18,00:09:30,Ch6,T. UNDER
 22-03-18,00:10:30,Ch6,T. UNDER
 22-03-18,00:11:30,Ch6,T. UNDER
 22-03-18,00:12:30,Ch6,T. UNDER
 22-03-18,00:13:30,Ch6,T. UNDER
 22-03-18,00:14:30,Ch6,T. UNDER
 22-03-18,00:15:30,Ch6,T. UNDER
 22-03-18,00:16:31,Ch6,T. UNDER
 22-03-18,00:17:31,Ch6,T. UNDER
 22-03-18,00:18:31,Ch6,T. UNDER
 22-03-18,00:19:31,Ch6,T. UNDER
 22-03-18,00:20:31,Ch6,T. UNDER
 22-03-18,00:21:31,Ch6,T. UNDER
 22-03-18,00:22:31,Ch6,T. UNDER
 22-03-18,00:23:32,Ch6,T. UNDER
 22-03-18,00:24:32,Ch6,T. UNDER
 22-03-18,00:25:32,Ch6,T. UNDER
 22-03-18,00:26:32,Ch6,T. UNDER
 22-03-18,00:27:32,Ch6,T. UNDER
 22-03-18,00:28:32,Ch6,T. UNDER
 22-03-18,00:29:32,Ch6,T. UNDER
 22-03-18,00:30:33,Ch6,T. UNDER
 22-03-18,00:31:33,Ch6,T. UNDER
 22-03-18,00:32:33,Ch6,T. UNDER
 22-03-18,00:33:33,Ch6,T. UNDER
 22-03-18,00:34:33,Ch6,T. UNDER
 22-03-18,00:35:33,Ch6,T. UNDER
 22-03-18,00:36:33,Ch6,T. UNDER
 22-03-18,00:37:34,Ch6,T. UNDER
 22-03-18,00:38:34,Ch6,T. UNDER
 22-03-18,00:39:34,Ch6,T. UNDER
 22-03-18,00:40:34,Ch6,T. UNDER
 22-03-18,00:41:34,Ch6,T. UNDER
 22-03-18,00:42:34,Ch6,T. UNDER
 22-03-18,00:43:34,Ch6,T. UNDER
 22-03-18,00:44:35,Ch6,T. UNDER
 22-03-18,00:45:35,Ch6,T. UNDER
 22-03-18,00:46:35,Ch6,T. UNDER
 22-03-18,00:47:35,Ch6,T. UNDER
 22-03-18,00:48:35,Ch6,T. UNDER
 22-03-18,00:49:35,Ch6,T. UNDER
 22-03-18,00:50:35,Ch6,T. UNDER
 22-03-18,00:51:36,Ch6,T. UNDER
 22-03-18,00:52:36,Ch6,T. UNDER
 22-03-18,00:53:36,Ch6,T. UNDER
 22-03-18,00:54:36,Ch6,T. UNDER
