 10-08-17,00:00:23,Ch6,T. UNDER
 10-08-17,00:01:24,Ch6,T. UNDER
 10-08-17,00:02:24,Ch6,T. UNDER
 10-08-17,00:03:24,Ch6,T. UNDER
 10-08-17,00:04:24,Ch6,T. UNDER
 10-08-17,00:05:24,Ch6,T. UNDER
 10-08-17,00:06:24,Ch6,T. UNDER
 10-08-17,00:07:24,Ch6,T. UNDER
 10-08-17,00:08:24,Ch6,T. UNDER
 10-08-17,00:09:24,Ch6,T. UNDER
 10-08-17,00:10:25,Ch6,T. UNDER
 10-08-17,00:11:25,Ch6,T. UNDER
 10-08-17,00:12:25,Ch6,T. UNDER
 10-08-17,00:13:25,Ch6,T. UNDER
 10-08-17,00:14:25,Ch6,T. UNDER
 10-08-17,00:15:25,Ch6,T. UNDER
 10-08-17,00:16:25,Ch6,T. UNDER
 10-08-17,00:17:26,Ch6,T. UNDER
 10-08-17,00:18:26,Ch6,T. UNDER
 10-08-17,00:19:26,Ch6,T. UNDER
 10-08-17,00:20:26,Ch6,T. UNDER
 10-08-17,00:21:26,Ch6,T. UNDER
 10-08-17,00:22:26,Ch6,T. UNDER
 10-08-17,00:23:26,Ch6,T. UNDER
 10-08-17,00:24:26,Ch6,T. UNDER
 10-08-17,00:25:26,Ch6,T. UNDER
 10-08-17,00:26:27,Ch6,T. UNDER
 10-08-17,00:27:27,Ch6,T. UNDER
 10-08-17,00:28:27,Ch6,T. UNDER
 10-08-17,00:29:27,Ch6,T. UNDER
 10-08-17,00:30:27,Ch6,T. UNDER
 10-08-17,00:31:28,Ch6,T. UNDER
 10-08-17,00:32:28,Ch6,T. UNDER
 10-08-17,00:33:28,Ch6,T. UNDER
 10-08-17,00:34:28,Ch6,T. UNDER
 10-08-17,00:35:28,Ch6,T. UNDER
 10-08-17,00:36:28,Ch6,T. UNDER
 10-08-17,00:37:29,Ch6,T. UNDER
 10-08-17,00:38:29,Ch6,T. UNDER
 10-08-17,00:39:29,Ch6,T. UNDER
 10-08-17,00:40:29,Ch6,T. UNDER
 10-08-17,00:41:29,Ch6,T. UNDER
 10-08-17,00:42:29,Ch6,T. UNDER
