 21-03-18,00:00:39,Ch6,T. UNDER
 21-03-18,00:01:39,Ch6,T. UNDER
 21-03-18,00:02:39,Ch6,T. UNDER
 21-03-18,00:03:39,Ch6,T. UNDER
 21-03-18,00:04:40,Ch6,T. UNDER
 21-03-18,00:05:40,Ch6,T. UNDER
 21-03-18,00:06:40,Ch6,T. UNDER
 21-03-18,00:07:40,Ch6,T. UNDER
 21-03-18,00:08:40,Ch6,T. UNDER
 21-03-18,00:09:41,Ch6,T. UNDER
 21-03-18,00:10:41,Ch6,T. UNDER
 21-03-18,00:11:41,Ch6,T. UNDER
 21-03-18,00:12:41,Ch6,T. UNDER
 21-03-18,00:13:41,Ch6,T. UNDER
 21-03-18,00:14:42,Ch6,T. UNDER
 21-03-18,00:15:42,Ch6,T. UNDER
 21-03-18,00:16:42,Ch6,T. UNDER
 21-03-18,00:17:42,Ch6,T. UNDER
 21-03-18,00:18:42,Ch6,T. UNDER
 21-03-18,00:19:42,Ch6,T. UNDER
 21-03-18,00:20:43,Ch6,T. UNDER
 21-03-18,00:21:43,Ch6,T. UNDER
 21-03-18,00:22:43,Ch6,T. UNDER
 21-03-18,00:23:43,Ch6,T. UNDER
 21-03-18,00:24:43,Ch6,T. UNDER
 21-03-18,00:25:44,Ch6,T. UNDER
 21-03-18,00:26:44,Ch6,T. UNDER
 21-03-18,00:27:44,Ch6,T. UNDER
 21-03-18,00:28:44,Ch6,T. UNDER
 21-03-18,00:29:44,Ch6,T. UNDER
 21-03-18,00:30:44,Ch6,T. UNDER
 21-03-18,00:31:45,Ch6,T. UNDER
 21-03-18,00:32:45,Ch6,T. UNDER
 21-03-18,00:33:45,Ch6,T. UNDER
 21-03-18,00:34:45,Ch6,T. UNDER
 21-03-18,00:35:45,Ch6,T. UNDER
 21-03-18,00:36:45,Ch6,T. UNDER
 21-03-18,00:37:46,Ch6,T. UNDER
 21-03-18,00:38:46,Ch6,T. UNDER
 21-03-18,00:39:46,Ch6,T. UNDER
 21-03-18,00:40:46,Ch6,T. UNDER
 21-03-18,00:41:46,Ch6,T. UNDER
 21-03-18,00:42:46,Ch6,T. UNDER
 21-03-18,00:43:46,Ch6,T. UNDER
 21-03-18,00:44:47,Ch6,T. UNDER
 21-03-18,00:45:47,Ch6,T. UNDER
 21-03-18,00:46:47,Ch6,T. UNDER
 21-03-18,00:47:47,Ch6,T. UNDER
 21-03-18,00:48:47,Ch6,T. UNDER
 21-03-18,00:49:47,Ch6,T. UNDER
 21-03-18,00:50:47,Ch6,T. UNDER
 21-03-18,00:51:48,Ch6,T. UNDER
 21-03-18,00:52:48,Ch6,T. UNDER
 21-03-18,00:53:48,Ch6,T. UNDER
 21-03-18,00:54:48,Ch6,T. UNDER
 21-03-18,00:55:48,Ch6,T. UNDER
 21-03-18,00:56:49,Ch6,T. UNDER
 21-03-18,00:57:49,Ch6,T. UNDER
 21-03-18,00:58:49,Ch6,T. UNDER
 21-03-18,00:59:49,Ch6,T. UNDER
 21-03-18,01:00:49,Ch6,T. UNDER
 21-03-18,01:01:49,Ch6,T. UNDER
 21-03-18,01:02:50,Ch6,T. UNDER
 21-03-18,01:03:50,Ch6,T. UNDER
 21-03-18,01:04:50,Ch6,T. UNDER
 21-03-18,01:05:50,Ch6,T. UNDER
 21-03-18,01:06:50,Ch6,T. UNDER
 21-03-18,01:07:50,Ch6,T. UNDER
 21-03-18,01:08:51,Ch6,T. UNDER
 21-03-18,01:09:51,Ch6,T. UNDER
 21-03-18,01:10:51,Ch6,T. UNDER
 21-03-18,01:11:51,Ch6,T. UNDER
 21-03-18,01:12:52,Ch6,T. UNDER
 21-03-18,01:13:52,Ch6,T. UNDER
 21-03-18,01:14:52,Ch6,T. UNDER
 21-03-18,01:15:52,Ch6,T. UNDER
 21-03-18,01:16:52,Ch6,T. UNDER
 21-03-18,01:17:53,Ch6,T. UNDER
 21-03-18,01:18:53,Ch6,T. UNDER
 21-03-18,01:19:53,Ch6,T. UNDER
 21-03-18,01:20:53,Ch6,T. UNDER
 21-03-18,01:21:53,Ch6,T. UNDER
 21-03-18,01:22:53,Ch6,T. UNDER
 21-03-18,01:23:54,Ch6,T. UNDER
 21-03-18,01:24:54,Ch6,T. UNDER
 21-03-18,01:25:54,Ch6,T. UNDER
 21-03-18,01:26:54,Ch6,T. UNDER
 21-03-18,01:27:54,Ch6,T. UNDER
