 11-08-17	1:01:17	0.00E+00
 11-08-17	1:02:17	0.00E+00
 11-08-17	1:03:17	0.00E+00
 11-08-17	1:04:17	0.00E+00
 11-08-17	1:05:17	0.00E+00
 11-08-17	1:06:18	0.00E+00
 11-08-17	1:07:18	0.00E+00
 11-08-17	1:08:18	0.00E+00
 11-08-17	1:09:18	0.00E+00
 11-08-17	1:10:18	0.00E+00
 11-08-17	1:11:18	0.00E+00
 11-08-17	1:12:18	0.00E+00
 11-08-17	1:13:19	0.00E+00
 11-08-17	1:14:19	0.00E+00
 11-08-17	1:15:19	0.00E+00
 11-08-17	1:16:20	0.00E+00
 11-08-17	1:17:20	0.00E+00
 11-08-17	1:18:20	0.00E+00
 11-08-17	1:19:20	0.00E+00
 11-08-17	1:20:20	0.00E+00
 11-08-17	1:21:20	0.00E+00
 11-08-17	1:22:20	0.00E+00
 11-08-17	1:23:20	0.00E+00
 11-08-17	1:24:21	0.00E+00
 11-08-17	1:25:21	0.00E+00
 11-08-17	1:26:21	0.00E+00
 11-08-17	1:27:21	0.00E+00
 11-08-17	1:28:21	0.00E+00
 11-08-17	1:29:21	0.00E+00
 11-08-17	1:30:22	0.00E+00
 11-08-17	1:31:22	0.00E+00
 11-08-17	1:32:22	0.00E+00
 11-08-17	1:33:22	0.00E+00
 11-08-17	1:34:22	0.00E+00
 11-08-17	1:35:23	0.00E+00
 11-08-17	1:36:23	0.00E+00
 11-08-17	1:37:23	0.00E+00
 11-08-17	1:38:23	0.00E+00
 11-08-17	1:39:23	0.00E+00
 11-08-17	1:40:23	0.00E+00
 11-08-17	1:41:24	0.00E+00
 11-08-17	1:42:24	0.00E+00
 11-08-17	1:43:24	0.00E+00
 11-08-17	1:44:24	0.00E+00
 11-08-17	1:45:24	0.00E+00
 11-08-17	1:46:24	0.00E+00
 11-08-17	1:47:25	0.00E+00
 11-08-17	1:48:25	0.00E+00
 11-08-17	1:49:25	0.00E+00
 11-08-17	1:50:25	0.00E+00
 11-08-17	1:51:25	0.00E+00
 11-08-17	1:52:25	0.00E+00
 11-08-17	1:53:25	0.00E+00
 11-08-17	1:54:25	0.00E+00
 11-08-17	1:55:26	0.00E+00
 11-08-17	1:56:26	0.00E+00
 11-08-17	1:57:26	0.00E+00
 11-08-17	1:58:26	0.00E+00
 11-08-17	1:59:26	0.00E+00
 11-08-17	2:00:26	0.00E+00
 11-08-17	2:01:26	0.00E+00
 11-08-17	2:02:26	0.00E+00
 11-08-17	2:03:26	0.00E+00
 11-08-17	2:04:27	0.00E+00
 11-08-17	2:05:27	0.00E+00
 11-08-17	2:06:27	0.00E+00
 11-08-17	2:07:27	0.00E+00
 11-08-17	2:08:27	0.00E+00
 11-08-17	2:09:27	0.00E+00
 11-08-17	2:10:27	0.00E+00
 11-08-17	2:11:28	0.00E+00
 11-08-17	2:12:28	0.00E+00
 11-08-17	2:13:28	0.00E+00
 11-08-17	2:14:28	0.00E+00
 11-08-17	2:15:28	0.00E+00
 11-08-17	2:16:28	0.00E+00
 11-08-17	2:17:28	0.00E+00
 11-08-17	2:18:29	0.00E+00
 11-08-17	2:19:29	0.00E+00
 11-08-17	2:20:29	0.00E+00
 11-08-17	2:21:29	0.00E+00
 11-08-17	2:22:29	0.00E+00
 11-08-17	2:23:29	0.00E+00
 11-08-17	2:24:29	0.00E+00
 11-08-17	2:25:30	0.00E+00
 11-08-17	2:26:30	0.00E+00
 11-08-17	2:27:30	0.00E+00
 11-08-17	2:28:30	0.00E+00
 11-08-17	2:29:30	0.00E+00
 11-08-17	2:30:30	0.00E+00
 11-08-17	2:31:30	0.00E+00
 11-08-17	2:32:31	0.00E+00
 11-08-17	2:33:31	0.00E+00
 11-08-17	2:34:31	0.00E+00
 11-08-17	2:35:31	0.00E+00
 11-08-17	2:36:31	0.00E+00
 11-08-17	2:37:31	0.00E+00
 11-08-17	2:38:31	0.00E+00
 11-08-17	2:39:31	0.00E+00
 11-08-17	2:40:31	0.00E+00
 11-08-17	2:41:32	0.00E+00
 11-08-17	2:42:32	0.00E+00
 11-08-17	2:43:32	0.00E+00
 11-08-17	2:44:32	0.00E+00
 11-08-17	2:45:32	0.00E+00
 11-08-17	2:46:33	0.00E+00
 11-08-17	2:47:33	0.00E+00
 11-08-17	2:48:33	0.00E+00
 11-08-17	2:49:33	0.00E+00
 11-08-17	2:50:33	0.00E+00
 11-08-17	2:51:33	0.00E+00
 11-08-17	2:52:33	0.00E+00
 11-08-17	2:53:33	0.00E+00
 11-08-17	2:54:34	0.00E+00
 11-08-17	2:55:34	0.00E+00
 11-08-17	2:56:34	0.00E+00
 11-08-17	2:57:34	0.00E+00
 11-08-17	2:58:34	0.00E+00
 11-08-17	2:59:34	0.00E+00
 11-08-17	3:00:35	0.00E+00
 11-08-17	3:01:35	0.00E+00
 11-08-17	3:02:35	0.00E+00
 11-08-17	3:03:35	0.00E+00
 11-08-17	3:04:35	0.00E+00
 11-08-17	3:05:35	0.00E+00
 11-08-17	3:06:35	0.00E+00
 11-08-17	3:07:36	0.00E+00
 11-08-17	3:08:36	0.00E+00
 11-08-17	3:09:36	0.00E+00
 11-08-17	3:10:36	0.00E+00
 11-08-17	3:11:36	0.00E+00
 11-08-17	3:12:36	0.00E+00
 11-08-17	3:13:36	0.00E+00
 11-08-17	3:14:36	0.00E+00
 11-08-17	3:15:37	0.00E+00
 11-08-17	3:16:37	0.00E+00
 11-08-17	3:17:37	0.00E+00
 11-08-17	3:18:37	0.00E+00
 11-08-17	3:19:37	0.00E+00
 11-08-17	3:20:37	0.00E+00
 11-08-17	3:21:37	0.00E+00
 11-08-17	3:22:38	0.00E+00
 11-08-17	3:23:38	0.00E+00
 11-08-17	3:24:38	0.00E+00
 11-08-17	3:25:38	0.00E+00
 11-08-17	3:26:39	0.00E+00
 11-08-17	3:27:39	0.00E+00
 11-08-17	3:28:39	0.00E+00
 11-08-17	3:29:39	0.00E+00
 11-08-17	3:30:39	0.00E+00
 11-08-17	3:31:39	0.00E+00
 11-08-17	3:32:40	0.00E+00
 11-08-17	3:33:40	0.00E+00
 11-08-17	3:34:40	0.00E+00
 11-08-17	3:35:40	0.00E+00
 11-08-17	3:36:40	0.00E+00
 11-08-17	3:37:40	0.00E+00
 11-08-17	3:38:40	0.00E+00
 11-08-17	3:39:41	0.00E+00
 11-08-17	3:40:41	0.00E+00
 11-08-17	3:41:41	0.00E+00
 11-08-17	3:42:41	0.00E+00
 11-08-17	3:43:41	0.00E+00
 11-08-17	3:44:41	0.00E+00
 11-08-17	3:45:41	0.00E+00
 11-08-17	3:46:42	0.00E+00
 11-08-17	3:47:42	0.00E+00
 11-08-17	3:48:42	0.00E+00
 11-08-17	3:49:42	0.00E+00
 11-08-17	3:50:42	0.00E+00
 11-08-17	3:51:42	0.00E+00
 11-08-17	3:52:42	0.00E+00
 11-08-17	3:53:42	0.00E+00
 11-08-17	3:54:43	0.00E+00
 11-08-17	3:55:43	0.00E+00
 11-08-17	3:56:43	0.00E+00
 11-08-17	3:57:43	0.00E+00
 11-08-17	3:58:43	0.00E+00
 11-08-17	3:59:43	0.00E+00
 11-08-17	4:00:43	0.00E+00
 11-08-17	4:01:44	0.00E+00
 11-08-17	4:02:44	0.00E+00
 11-08-17	4:03:44	0.00E+00
 11-08-17	4:04:44	0.00E+00
 11-08-17	4:05:44	0.00E+00
 11-08-17	4:06:44	0.00E+00
 11-08-17	4:07:44	0.00E+00
 11-08-17	4:08:44	0.00E+00
 11-08-17	4:09:45	0.00E+00
 11-08-17	4:10:45	0.00E+00
 11-08-17	4:11:45	0.00E+00
 11-08-17	4:12:45	0.00E+00
 11-08-17	4:13:46	0.00E+00
 11-08-17	4:14:46	0.00E+00
 11-08-17	4:15:46	0.00E+00
 11-08-17	4:16:46	0.00E+00
 11-08-17	4:17:46	0.00E+00
 11-08-17	4:18:46	0.00E+00
 11-08-17	4:19:46	0.00E+00
 11-08-17	4:20:47	0.00E+00
 11-08-17	4:21:47	0.00E+00
 11-08-17	4:22:47	0.00E+00
 11-08-17	4:23:47	0.00E+00
 11-08-17	4:24:47	0.00E+00
 11-08-17	4:25:47	0.00E+00
 11-08-17	4:26:47	0.00E+00
 11-08-17	4:27:47	0.00E+00
 11-08-17	4:28:48	0.00E+00
 11-08-17	4:29:48	0.00E+00
 11-08-17	4:30:48	0.00E+00
 11-08-17	4:31:48	0.00E+00
 11-08-17	4:32:48	0.00E+00
 11-08-17	4:33:48	0.00E+00
 11-08-17	4:34:48	0.00E+00
 11-08-17	4:35:49	0.00E+00
 11-08-17	4:36:49	0.00E+00
 11-08-17	4:37:49	0.00E+00
 11-08-17	4:38:49	0.00E+00
 11-08-17	4:39:49	0.00E+00
 11-08-17	4:40:49	0.00E+00
 11-08-17	4:41:49	0.00E+00
 11-08-17	4:42:50	0.00E+00
 11-08-17	4:43:50	0.00E+00
 11-08-17	4:44:50	0.00E+00
 11-08-17	4:45:50	0.00E+00
 11-08-17	4:46:50	0.00E+00
 11-08-17	4:47:51	0.00E+00
 11-08-17	4:48:51	0.00E+00
 11-08-17	4:49:51	0.00E+00
 11-08-17	4:50:51	0.00E+00
 11-08-17	4:51:51	0.00E+00
 11-08-17	4:52:51	0.00E+00
 11-08-17	4:53:52	0.00E+00
 11-08-17	4:54:52	0.00E+00
 11-08-17	4:55:52	0.00E+00
 11-08-17	4:56:52	0.00E+00
 11-08-17	4:57:52	0.00E+00
 11-08-17	4:58:52	0.00E+00
 11-08-17	4:59:52	0.00E+00
 11-08-17	5:00:53	0.00E+00
 11-08-17	5:01:53	0.00E+00
 11-08-17	5:02:53	0.00E+00
 11-08-17	5:03:53	0.00E+00
 11-08-17	5:04:53	0.00E+00
 11-08-17	5:05:53	0.00E+00
 11-08-17	5:06:53	0.00E+00
 11-08-17	5:07:54	0.00E+00
 11-08-17	5:08:54	0.00E+00
 11-08-17	5:09:54	0.00E+00
 11-08-17	5:10:54	0.00E+00
 11-08-17	5:11:54	0.00E+00
 11-08-17	5:12:54	0.00E+00
 11-08-17	5:13:54	0.00E+00
 11-08-17	5:14:55	0.00E+00
 11-08-17	5:15:55	0.00E+00
 11-08-17	5:16:55	0.00E+00
 11-08-17	5:17:55	0.00E+00
 11-08-17	5:18:55	0.00E+00
 11-08-17	5:19:55	0.00E+00
 11-08-17	5:20:55	0.00E+00
 11-08-17	5:21:55	0.00E+00
 11-08-17	5:22:56	0.00E+00
 11-08-17	5:23:56	0.00E+00
 11-08-17	5:24:56	0.00E+00
 11-08-17	5:25:56	0.00E+00
 11-08-17	5:26:56	0.00E+00
 11-08-17	5:27:57	0.00E+00
 11-08-17	5:28:57	0.00E+00
 11-08-17	5:29:57	0.00E+00
 11-08-17	5:30:57	0.00E+00
 11-08-17	5:31:57	0.00E+00
 11-08-17	5:32:57	0.00E+00
 11-08-17	5:33:58	0.00E+00
 11-08-17	5:34:58	0.00E+00
 11-08-17	5:35:58	0.00E+00
 11-08-17	5:36:58	0.00E+00
 11-08-17	5:37:58	0.00E+00
 11-08-17	5:38:58	0.00E+00
 11-08-17	5:39:59	0.00E+00
 11-08-17	5:40:59	0.00E+00
 11-08-17	5:41:59	0.00E+00
 11-08-17	5:42:59	0.00E+00
 11-08-17	5:43:59	0.00E+00
 11-08-17	5:44:59	0.00E+00
 11-08-17	5:46:00	0.00E+00
 11-08-17	5:47:00	0.00E+00
 11-08-17	5:48:00	0.00E+00
 11-08-17	5:49:00	0.00E+00
 11-08-17	5:50:00	0.00E+00
 11-08-17	5:51:00	0.00E+00
 11-08-17	5:52:00	0.00E+00
 11-08-17	5:53:00	0.00E+00
 11-08-17	5:54:01	0.00E+00
 11-08-17	5:55:01	0.00E+00
 11-08-17	5:56:01	0.00E+00
 11-08-17	5:57:01	0.00E+00
 11-08-17	5:58:01	0.00E+00
 11-08-17	5:59:01	0.00E+00
 11-08-17	6:00:01	0.00E+00
 11-08-17	6:01:02	0.00E+00
 11-08-17	6:02:02	0.00E+00
 11-08-17	6:03:02	0.00E+00
 11-08-17	6:04:02	0.00E+00
 11-08-17	6:05:02	0.00E+00
 11-08-17	6:06:03	0.00E+00
 11-08-17	6:07:03	0.00E+00
 11-08-17	6:08:03	0.00E+00
 11-08-17	6:09:03	0.00E+00
 11-08-17	6:10:03	0.00E+00
 11-08-17	6:11:03	0.00E+00
 11-08-17	6:12:03	0.00E+00
 11-08-17	6:13:04	0.00E+00
 11-08-17	6:14:04	0.00E+00
 11-08-17	6:15:04	0.00E+00
 11-08-17	6:16:04	0.00E+00
 11-08-17	6:17:04	0.00E+00
 11-08-17	6:18:05	0.00E+00
 11-08-17	6:19:05	0.00E+00
 11-08-17	6:20:05	0.00E+00
 11-08-17	6:21:05	0.00E+00
 11-08-17	6:22:05	0.00E+00
 11-08-17	6:23:05	0.00E+00
 11-08-17	6:24:05	0.00E+00
 11-08-17	6:25:05	0.00E+00
 11-08-17	6:26:06	0.00E+00
 11-08-17	6:27:06	0.00E+00
 11-08-17	6:28:06	0.00E+00
 11-08-17	6:29:06	0.00E+00
 11-08-17	6:30:06	0.00E+00
 11-08-17	6:31:06	0.00E+00
 11-08-17	6:32:07	0.00E+00
 11-08-17	6:33:07	0.00E+00
 11-08-17	6:34:07	0.00E+00
 11-08-17	6:35:07	0.00E+00
 11-08-17	6:36:07	0.00E+00
 11-08-17	6:37:07	0.00E+00
 11-08-17	6:38:07	0.00E+00
 11-08-17	6:39:08	0.00E+00
 11-08-17	6:40:08	0.00E+00
 11-08-17	6:41:08	0.00E+00
 11-08-17	6:42:08	0.00E+00
 11-08-17	6:43:09	0.00E+00
 11-08-17	6:44:09	0.00E+00
 11-08-17	6:45:09	0.00E+00
 11-08-17	6:46:09	0.00E+00
 11-08-17	6:47:09	0.00E+00
 11-08-17	6:48:09	0.00E+00
 11-08-17	6:49:10	0.00E+00
 11-08-17	6:50:10	0.00E+00
 11-08-17	6:51:10	0.00E+00
 11-08-17	6:52:10	0.00E+00
 11-08-17	6:53:10	0.00E+00
 11-08-17	6:54:10	0.00E+00
 11-08-17	6:55:10	0.00E+00
 11-08-17	6:56:11	0.00E+00
 11-08-17	6:57:11	0.00E+00
 11-08-17	6:58:11	0.00E+00
 11-08-17	6:59:11	0.00E+00
 11-08-17	7:00:11	0.00E+00
 11-08-17	7:01:11	0.00E+00
 11-08-17	7:02:11	0.00E+00
 11-08-17	7:03:12	0.00E+00
 11-08-17	7:04:12	0.00E+00
 11-08-17	7:05:12	0.00E+00
 11-08-17	7:06:12	0.00E+00
 11-08-17	7:07:12	0.00E+00
 11-08-17	7:08:12	0.00E+00
 11-08-17	7:09:13	0.00E+00
 11-08-17	7:10:13	0.00E+00
 11-08-17	7:11:13	0.00E+00
 11-08-17	7:12:13	0.00E+00
 11-08-17	7:13:13	0.00E+00
 11-08-17	7:14:13	0.00E+00
 11-08-17	7:15:13	0.00E+00
 11-08-17	7:16:14	0.00E+00
 11-08-17	7:17:14	0.00E+00
 11-08-17	7:18:14	0.00E+00
 11-08-17	7:19:14	0.00E+00
 11-08-17	7:20:14	0.00E+00
 11-08-17	7:21:14	0.00E+00
 11-08-17	7:22:14	0.00E+00
 11-08-17	7:23:15	0.00E+00
 11-08-17	7:24:15	0.00E+00
 11-08-17	7:25:15	0.00E+00
 11-08-17	7:26:15	0.00E+00
 11-08-17	7:27:16	0.00E+00
 11-08-17	7:28:16	0.00E+00
 11-08-17	7:29:16	0.00E+00
 11-08-17	7:30:16	0.00E+00
 11-08-17	7:31:16	0.00E+00
 11-08-17	7:32:16	0.00E+00
 11-08-17	7:33:16	0.00E+00
 11-08-17	7:34:16	0.00E+00
 11-08-17	7:35:17	0.00E+00
 11-08-17	7:36:17	0.00E+00
 11-08-17	7:37:17	0.00E+00
 11-08-17	7:38:17	0.00E+00
 11-08-17	7:39:17	0.00E+00
 11-08-17	7:40:17	0.00E+00
 11-08-17	7:41:17	0.00E+00
 11-08-17	7:42:18	0.00E+00
 11-08-17	7:43:18	0.00E+00
 11-08-17	7:44:18	0.00E+00
 11-08-17	7:45:18	0.00E+00
 11-08-17	7:46:18	0.00E+00
 11-08-17	7:47:18	0.00E+00
 11-08-17	7:48:18	0.00E+00
 11-08-17	7:49:19	0.00E+00
 11-08-17	7:50:19	0.00E+00
 11-08-17	7:51:19	0.00E+00
 11-08-17	7:52:19	0.00E+00
 11-08-17	7:53:19	0.00E+00
 11-08-17	7:54:19	0.00E+00
 11-08-17	7:55:19	0.00E+00
 11-08-17	7:56:20	0.00E+00
 11-08-17	7:57:20	0.00E+00
 11-08-17	7:58:20	0.00E+00
 11-08-17	7:59:20	0.00E+00
 11-08-17	8:00:20	0.00E+00
 11-08-17	8:01:20	0.00E+00
 11-08-17	8:02:20	0.00E+00
 11-08-17	8:03:20	0.00E+00
 11-08-17	8:04:21	0.00E+00
 11-08-17	8:05:21	0.00E+00
 11-08-17	8:06:21	0.00E+00
 11-08-17	8:07:21	0.00E+00
 11-08-17	8:08:21	0.00E+00
 11-08-17	8:09:21	0.00E+00
 11-08-17	8:10:21	0.00E+00
 11-08-17	8:11:22	0.00E+00
 11-08-17	8:12:22	0.00E+00
 11-08-17	8:13:22	0.00E+00
 11-08-17	8:14:22	0.00E+00
 11-08-17	8:15:22	0.00E+00
 11-08-17	8:16:22	0.00E+00
 11-08-17	8:17:22	0.00E+00
 11-08-17	8:18:23	0.00E+00
 11-08-17	8:19:23	0.00E+00
 11-08-17	8:20:23	0.00E+00
 11-08-17	8:21:23	0.00E+00
 11-08-17	8:22:23	0.00E+00
 11-08-17	8:23:23	0.00E+00
 11-08-17	8:24:23	0.00E+00
 11-08-17	8:25:23	0.00E+00
 11-08-17	8:26:23	0.00E+00
 11-08-17	8:27:24	0.00E+00
 11-08-17	8:28:24	0.00E+00
 11-08-17	8:29:24	0.00E+00
 11-08-17	8:30:24	0.00E+00
 11-08-17	8:31:24	0.00E+00
 11-08-17	8:32:24	0.00E+00
 11-08-17	8:33:25	0.00E+00
 11-08-17	8:34:25	0.00E+00
 11-08-17	8:35:25	0.00E+00
 11-08-17	8:36:25	0.00E+00
 11-08-17	8:37:25	0.00E+00
 11-08-17	8:38:25	0.00E+00
 11-08-17	8:39:25	0.00E+00
 11-08-17	8:40:26	0.00E+00
 11-08-17	8:41:26	0.00E+00
 11-08-17	8:42:26	0.00E+00
 11-08-17	8:43:26	0.00E+00
 11-08-17	8:44:26	0.00E+00
 11-08-17	8:45:26	0.00E+00
 11-08-17	8:46:26	0.00E+00
 11-08-17	8:47:27	0.00E+00
 11-08-17	8:48:27	0.00E+00
 11-08-17	8:49:27	0.00E+00
 11-08-17	8:50:27	0.00E+00
 11-08-17	8:51:27	0.00E+00
 11-08-17	8:52:27	0.00E+00
 11-08-17	8:53:27	0.00E+00
 11-08-17	8:54:27	0.00E+00
 11-08-17	8:55:28	0.00E+00
 11-08-17	8:56:28	0.00E+00
 11-08-17	8:57:28	0.00E+00
 11-08-17	8:58:28	0.00E+00
 11-08-17	8:59:28	0.00E+00
 11-08-17	9:00:29	0.00E+00
 11-08-17	9:01:29	0.00E+00
 11-08-17	9:02:29	0.00E+00
 11-08-17	9:03:29	0.00E+00
 11-08-17	9:04:29	0.00E+00
 11-08-17	9:05:29	0.00E+00
 11-08-17	9:06:30	0.00E+00
 11-08-17	9:07:30	0.00E+00
 11-08-17	9:08:30	0.00E+00
 11-08-17	9:09:30	0.00E+00
 11-08-17	9:10:30	0.00E+00
 11-08-17	9:11:30	0.00E+00
 11-08-17	9:12:30	0.00E+00
 11-08-17	9:13:31	0.00E+00
 11-08-17	9:14:31	0.00E+00
 11-08-17	9:15:31	0.00E+00
 11-08-17	9:16:31	0.00E+00
 11-08-17	9:17:31	0.00E+00
 11-08-17	9:18:31	0.00E+00
 11-08-17	9:19:32	0.00E+00
 11-08-17	9:20:32	0.00E+00
 11-08-17	9:21:32	0.00E+00
 11-08-17	9:22:32	0.00E+00
 11-08-17	9:23:32	0.00E+00
 11-08-17	9:24:32	0.00E+00
 11-08-17	9:25:33	0.00E+00
 11-08-17	9:26:33	0.00E+00
 11-08-17	9:27:33	0.00E+00
 11-08-17	9:28:33	0.00E+00
 11-08-17	9:29:33	0.00E+00
 11-08-17	9:30:34	0.00E+00
 11-08-17	9:31:34	0.00E+00
 11-08-17	9:32:34	0.00E+00
 11-08-17	9:33:34	0.00E+00
 11-08-17	9:34:34	0.00E+00
 11-08-17	9:35:34	0.00E+00
 11-08-17	9:36:34	0.00E+00
 11-08-17	9:37:34	0.00E+00
 11-08-17	9:38:35	0.00E+00
 11-08-17	9:39:35	0.00E+00
 11-08-17	9:40:35	0.00E+00
 11-08-17	9:41:35	0.00E+00
 11-08-17	9:42:35	0.00E+00
 11-08-17	9:43:35	0.00E+00
 11-08-17	9:44:36	0.00E+00
 11-08-17	9:45:36	0.00E+00
 11-08-17	9:46:36	0.00E+00
 11-08-17	9:47:36	0.00E+00
 11-08-17	9:48:36	0.00E+00
 11-08-17	9:49:36	0.00E+00
 11-08-17	9:50:36	0.00E+00
 11-08-17	9:51:36	0.00E+00
 11-08-17	9:52:37	0.00E+00
 11-08-17	9:53:37	0.00E+00
 11-08-17	9:54:37	0.00E+00
 11-08-17	9:55:37	0.00E+00
 11-08-17	9:56:37	0.00E+00
 11-08-17	9:57:37	0.00E+00
 11-08-17	9:58:37	0.00E+00
 11-08-17	9:59:38	0.00E+00
 11-08-17	10:00:38	0.00E+00
 11-08-17	10:01:38	0.00E+00
 11-08-17	10:02:38	0.00E+00
 11-08-17	10:03:38	0.00E+00
 11-08-17	10:04:38	0.00E+00
 11-08-17	10:05:38	0.00E+00
 11-08-17	10:06:38	0.00E+00
 11-08-17	10:07:39	0.00E+00
 11-08-17	10:08:39	0.00E+00
 11-08-17	10:09:39	0.00E+00
 11-08-17	10:10:39	0.00E+00
 11-08-17	10:11:39	0.00E+00
 11-08-17	10:12:39	0.00E+00
 11-08-17	10:13:39	0.00E+00
 11-08-17	10:14:39	0.00E+00
 11-08-17	10:15:40	0.00E+00
 11-08-17	10:16:40	0.00E+00
 11-08-17	10:17:40	0.00E+00
 11-08-17	10:18:40	0.00E+00
 11-08-17	10:19:40	0.00E+00
 11-08-17	10:20:40	0.00E+00
 11-08-17	10:21:40	0.00E+00
 11-08-17	10:22:41	0.00E+00
 11-08-17	10:23:41	0.00E+00
 11-08-17	10:24:41	0.00E+00
 11-08-17	10:25:41	0.00E+00
 11-08-17	10:26:41	0.00E+00
 11-08-17	10:27:41	0.00E+00
 11-08-17	10:28:41	0.00E+00
 11-08-17	10:29:41	0.00E+00
 11-08-17	10:30:42	0.00E+00
 11-08-17	10:31:42	0.00E+00
 11-08-17	10:32:42	0.00E+00
 11-08-17	10:33:42	0.00E+00
 11-08-17	10:34:42	0.00E+00
 11-08-17	10:35:42	0.00E+00
 11-08-17	10:36:42	0.00E+00
 11-08-17	10:37:42	0.00E+00
 11-08-17	10:38:43	0.00E+00
 11-08-17	10:39:43	0.00E+00
 11-08-17	10:40:43	0.00E+00
 11-08-17	10:41:43	0.00E+00
 11-08-17	10:42:43	0.00E+00
 11-08-17	10:43:43	0.00E+00
 11-08-17	10:44:43	0.00E+00
 11-08-17	10:45:44	0.00E+00
 11-08-17	10:46:44	0.00E+00
 11-08-17	10:47:44	0.00E+00
 11-08-17	10:48:44	0.00E+00
 11-08-17	10:49:44	0.00E+00
 11-08-17	10:50:45	0.00E+00
 11-08-17	10:51:45	0.00E+00
 11-08-17	10:52:45	0.00E+00
 11-08-17	10:53:45	0.00E+00
 11-08-17	10:54:45	0.00E+00
 11-08-17	10:55:46	0.00E+00
 11-08-17	10:56:46	0.00E+00
 11-08-17	10:57:46	0.00E+00
 11-08-17	10:58:46	0.00E+00
 11-08-17	10:59:46	0.00E+00
 11-08-17	11:00:46	0.00E+00
 11-08-17	11:01:47	0.00E+00
 11-08-17	11:02:47	0.00E+00
 11-08-17	11:03:47	0.00E+00
 11-08-17	11:04:47	0.00E+00
 11-08-17	11:05:47	0.00E+00
 11-08-17	11:06:48	0.00E+00
 11-08-17	11:07:48	0.00E+00
 11-08-17	11:08:48	0.00E+00
 11-08-17	11:09:48	0.00E+00
 11-08-17	11:10:48	0.00E+00
 11-08-17	11:11:48	0.00E+00
 11-08-17	11:12:49	0.00E+00
 11-08-17	11:13:49	0.00E+00
 11-08-17	11:14:49	0.00E+00
 11-08-17	11:15:49	0.00E+00
 11-08-17	11:16:49	0.00E+00
 11-08-17	11:17:49	0.00E+00
 11-08-17	11:18:49	0.00E+00
 11-08-17	11:19:50	0.00E+00
 11-08-17	11:20:50	0.00E+00
 11-08-17	11:21:50	0.00E+00
 11-08-17	11:22:50	0.00E+00
 11-08-17	11:23:50	0.00E+00
 11-08-17	11:24:50	0.00E+00
 11-08-17	11:25:50	0.00E+00
 11-08-17	11:26:50	0.00E+00
 11-08-17	11:27:51	0.00E+00
 11-08-17	11:28:51	0.00E+00
 11-08-17	11:29:51	0.00E+00
 11-08-17	11:30:51	0.00E+00
 11-08-17	11:31:51	0.00E+00
 11-08-17	11:32:52	0.00E+00
 11-08-17	11:33:52	0.00E+00
 11-08-17	11:34:52	0.00E+00
 11-08-17	11:35:52	0.00E+00
 11-08-17	11:36:52	0.00E+00
 11-08-17	11:37:52	0.00E+00
 11-08-17	11:38:53	0.00E+00
 11-08-17	11:39:53	0.00E+00
 11-08-17	11:40:53	0.00E+00
