Date: 2018/03/22, Time: 14:47:41
________________________________
Time,GR31309,GR31310,X109928
1.5217583608851819e+09,8.33570583e-02,3.89799843e-01,5.50077000e-02
1.5217583798013949e+09,8.33570583e-02,3.90520304e-01,5.50077000e-02
1.5217583987128191e+09,8.33570583e-02,3.91195888e-01,5.50077000e-02
1.5217584176001120e+09,8.33570583e-02,3.91740914e-01,5.50077000e-02
1.5217584365117359e+09,8.33570583e-02,3.92290018e-01,5.50077000e-02
1.5217584553997800e+09,8.33570583e-02,3.92694988e-01,5.50077000e-02
1.5217584742821109e+09,8.33570583e-02,3.92909599e-01,5.50077000e-02
1.5217584931784699e+09,8.33570583e-02,3.93066896e-01,5.50077000e-02
1.5217585120878079e+09,8.33570583e-02,3.92999804e-01,5.50077000e-02
1.5217585309781809e+09,8.33570583e-02,3.92893776e-01,5.50077000e-02
1.5217585498685329e+09,8.33570583e-02,3.92856396e-01,5.50077000e-02
1.5217585687508290e+09,8.33570583e-02,3.92983359e-01,5.50077000e-02
1.5217585876434021e+09,8.33570583e-02,3.93023020e-01,5.50077000e-02
1.5217586065561900e+09,8.33570583e-02,3.93030551e-01,5.50077000e-02
1.5217586254633150e+09,8.33570583e-02,3.93284236e-01,5.50077000e-02
1.5217586443657711e+09,8.33570583e-02,3.93368947e-01,5.50077000e-02
1.5217586632695751e+09,8.33570583e-02,3.93771534e-01,5.50077000e-02
1.5217586821659391e+09,8.33570583e-02,3.94168972e-01,5.50077000e-02
1.5217587010792761e+09,8.33570583e-02,3.94665183e-01,5.50077000e-02
1.5217587199946101e+09,8.33570583e-02,3.95272292e-01,5.50077000e-02
1.5217587389080670e+09,8.33570583e-02,3.95733230e-01,5.50077000e-02
1.5217587577902961e+09,8.33570583e-02,3.96486580e-01,5.50077000e-02
1.5217587766776400e+09,8.33570583e-02,3.97287261e-01,5.50077000e-02
1.5217587955680239e+09,8.33570583e-02,3.98184953e-01,5.50077000e-02
1.5217588144563310e+09,8.33570583e-02,3.99479668e-01,5.50077000e-02
1.5217588333376770e+09,8.33570583e-02,4.01336857e-01,5.50077000e-02
1.5217588522338850e+09,8.33570583e-02,4.04263129e-01,5.50077000e-02
1.5217588711521320e+09,8.33570583e-02,4.08296453e-01,6.18253700e-02
1.5217588900644751e+09,1.09431343e-01,4.13876588e-01,7.53413835e-02
1.5217589089549601e+09,1.26102385e-01,4.21515994e-01,9.16701503e-02
1.5217589278684070e+09,1.46799197e-01,4.32068743e-01,9.83694201e-02
1.5217589467811661e+09,1.60666710e-01,4.42394774e-01,1.02898103e-01
1.5217589656745000e+09,1.74340226e-01,4.52928206e-01,1.09910489e-01
1.5217589845932159e+09,1.77619226e-01,4.62493412e-01,1.12931179e-01
1.5217590035034380e+09,1.81068377e-01,4.71292638e-01,1.13429899e-01
1.5217590224139249e+09,1.80354920e-01,4.81429291e-01,1.10137825e-01
1.5217590412983711e+09,1.75284155e-01,4.92194385e-01,1.02758874e-01
1.5217590601909299e+09,1.63613987e-01,5.01375695e-01,9.93630675e-02
1.5217590790811951e+09,1.55027409e-01,5.08897563e-01,9.34233158e-02
1.5217590979985781e+09,1.44448710e-01,5.14321988e-01,9.05281956e-02
1.5217591169124880e+09,1.37452503e-01,5.19100402e-01,8.47873322e-02
1.5217591358176799e+09,1.28389501e-01,5.21724498e-01,8.07222260e-02
1.5217591547068400e+09,1.22522459e-01,5.23512821e-01,7.49165567e-02
1.5217591736231589e+09,1.15057855e-01,5.24424250e-01,6.89750283e-02
1.5217591925132160e+09,1.09109627e-01,5.24103469e-01,6.35886622e-02
1.5217592114022689e+09,1.03275397e-01,5.23576639e-01,5.92731758e-02
1.5217592302880130e+09,1.00385693e-01,5.22230234e-01,6.04708540e-02
1.5217592491823220e+09,1.02122580e-01,5.20221709e-01,6.00529950e-02
1.5217592680992579e+09,1.00915291e-01,5.17814166e-01,5.83060655e-02
1.5217592870132251e+09,9.78260297e-02,5.14851133e-01,5.57693375e-02
1.5217593059283290e+09,9.43764214e-02,5.11480004e-01,5.50077000e-02
1.5217593248390141e+09,9.20302306e-02,5.07602693e-01,5.50077000e-02
1.5217593437556560e+09,8.94884682e-02,5.03679366e-01,5.50077000e-02
1.5217593626732790e+09,8.68861894e-02,4.99609535e-01,5.50077000e-02
1.5217593815883219e+09,8.42754285e-02,4.94987327e-01,5.50077000e-02
1.5217594004955060e+09,8.33570583e-02,4.90575887e-01,5.50077000e-02
1.5217594193829260e+09,8.33570583e-02,4.86215805e-01,5.50077000e-02
1.5217594382797220e+09,8.33570583e-02,4.81177580e-01,5.50077000e-02
1.5217594571874299e+09,8.33570583e-02,4.76449009e-01,5.50077000e-02
1.5217594760813329e+09,8.33570583e-02,4.73018515e-01,5.50077000e-02
1.5217594949907329e+09,8.33570583e-02,4.69997706e-01,5.50077000e-02
1.5217595139145601e+09,8.33570583e-02,4.66954747e-01,5.50077000e-02
1.5217595328124361e+09,8.33570583e-02,4.63873151e-01,5.50077000e-02
1.5217595517138259e+09,8.33570583e-02,4.60902138e-01,5.50077000e-02
1.5217595706228859e+09,8.33570583e-02,4.57887334e-01,5.50077000e-02
1.5217595895172920e+09,8.33570583e-02,4.54781265e-01,5.50077000e-02
1.5217596084258130e+09,8.33570583e-02,4.51522067e-01,5.50077000e-02
1.5217596273403549e+09,8.33570583e-02,4.48567767e-01,5.50077000e-02
1.5217596462371941e+09,8.33570583e-02,4.46060784e-01,5.50077000e-02
1.5217596651475439e+09,8.33570583e-02,4.43124045e-01,5.50077000e-02
1.5217596840632260e+09,8.33570583e-02,4.40379523e-01,5.50077000e-02
1.5217597029842639e+09,8.33570583e-02,4.37712444e-01,5.50077000e-02
1.5217597218925800e+09,8.33570583e-02,4.34824198e-01,5.50077000e-02
1.5217597408044770e+09,8.33570583e-02,4.31986769e-01,5.50077000e-02
1.5217597597245190e+09,8.33570583e-02,4.29314591e-01,5.50077000e-02
1.5217597786345911e+09,8.33570583e-02,4.26895530e-01,5.50077000e-02
1.5217597975479960e+09,8.33570583e-02,4.24590225e-01,5.50077000e-02
1.5217598164388521e+09,8.33570583e-02,4.22589080e-01,5.50077000e-02
1.5217598353504610e+09,8.33570583e-02,4.20893228e-01,5.50077000e-02
1.5217598542509811e+09,8.33570583e-02,4.19141291e-01,5.50077000e-02
1.5217598731579249e+09,8.33570583e-02,4.17541942e-01,5.50077000e-02
1.5217598920750360e+09,8.33570583e-02,4.16683394e-01,5.50077000e-02
1.5217599109904189e+09,8.33570583e-02,4.15913909e-01,5.50077000e-02
1.5217599299068210e+09,8.33570583e-02,4.15425575e-01,5.50077000e-02
1.5217599488110499e+09,8.33570583e-02,4.14953203e-01,5.50077000e-02
1.5217599677066700e+09,8.33570583e-02,4.14618123e-01,5.50077000e-02
1.5217599866243279e+09,8.33570583e-02,4.14331099e-01,5.50077000e-02
1.5217600055331390e+09,8.33570583e-02,4.14237267e-01,5.50077000e-02
1.5217600244483740e+09,8.47646458e-02,4.14253470e-01,5.50077000e-02
1.5217600433634989e+09,8.90889727e-02,4.14412632e-01,5.50077000e-02
1.5217600622795000e+09,9.35704121e-02,4.15124422e-01,5.67702928e-02
1.5217600812027459e+09,1.01009345e-01,4.16569766e-01,6.39952667e-02
1.5217601001098001e+09,1.08306163e-01,4.19088322e-01,7.04419751e-02
1.5217601190266099e+09,1.15470431e-01,4.23856989e-01,7.86078302e-02
1.5217601379452200e+09,1.27024613e-01,4.30127365e-01,9.02750442e-02
1.5217601568543651e+09,1.45039774e-01,4.37546683e-01,9.67342071e-02
1.5217601757694130e+09,1.57371536e-01,4.45958755e-01,1.00650023e-01
1.5217601946878941e+09,1.64700845e-01,4.54819051e-01,1.02827387e-01
1.5217602135998850e+09,1.72867069e-01,4.63392296e-01,1.12201910e-01
1.5217602325173290e+09,1.82500146e-01,4.71530573e-01,1.21938059e-01
1.5217602514371669e+09,1.95726481e-01,4.81409976e-01,1.29811192e-01
1.5217602703396020e+09,2.00468795e-01,4.92851344e-01,1.34010042e-01
1.5217602892323470e+09,2.07285753e-01,5.02994104e-01,1.41879767e-01
1.5217603081549780e+09,2.17233414e-01,5.12366955e-01,1.50419155e-01
1.5217603270649531e+09,2.23477033e-01,5.21003099e-01,1.53379029e-01
1.5217603459843390e+09,2.25447533e-01,5.28819757e-01,1.55065758e-01
1.5217603648950460e+09,2.26715053e-01,5.36304829e-01,1.43456136e-01
1.5217603838032169e+09,2.14423590e-01,5.45950207e-01,1.41439639e-01
1.5217604027216830e+09,2.13996233e-01,5.53954022e-01,1.41906177e-01
1.5217604216674950e+09,2.14949147e-01,5.61242064e-01,1.42796189e-01
1.5217604405809190e+09,2.17186175e-01,5.66803360e-01,1.56097499e-01
1.5217604594959159e+09,2.29614786e-01,5.72425911e-01,1.57722000e-01
1.5217604784107709e+09,2.34629794e-01,5.76826246e-01,1.57871967e-01
1.5217604973220990e+09,2.38019413e-01,5.80883255e-01,1.60013299e-01
1.5217605162212110e+09,2.39785902e-01,5.84042915e-01,1.60767842e-01
1.5217605351317420e+09,2.40601411e-01,5.86676716e-01,1.61612107e-01
1.5217605540477760e+09,2.41578130e-01,5.89340462e-01,1.62460712e-01
1.5217605729628150e+09,2.42628696e-01,5.90892194e-01,1.64509475e-01
1.5217605918707690e+09,2.46012042e-01,5.92830868e-01,1.68279227e-01
1.5217606107601309e+09,2.50542911e-01,5.93689250e-01,1.71876282e-01
1.5217606296728680e+09,2.53901902e-01,5.95074310e-01,1.74667182e-01
1.5217606485623441e+09,2.56478826e-01,5.95583213e-01,1.77341847e-01
1.5217606674836609e+09,2.59602897e-01,5.96042758e-01,1.78437000e-01
1.5217606863902111e+09,2.64328621e-01,5.96487673e-01,1.78437000e-01
1.5217607053092840e+09,2.68807676e-01,5.97252395e-01,1.78761487e-01
1.5217607242292471e+09,2.72308047e-01,5.96783690e-01,1.81162839e-01
1.5217607431447210e+09,2.76279823e-01,5.96912898e-01,1.83936157e-01
1.5217607620651650e+09,2.80179387e-01,5.96513651e-01,1.85800354e-01
1.5217607809673259e+09,2.82647848e-01,5.95768617e-01,1.87277883e-01
1.5217607998831539e+09,2.85010324e-01,5.95518404e-01,1.88775475e-01
1.5217608187984290e+09,2.87016016e-01,5.93913895e-01,1.90261396e-01
1.5217608377142680e+09,2.88715349e-01,5.93124698e-01,1.91492540e-01
1.5217608566245790e+09,2.91208953e-01,5.92339192e-01,1.92478293e-01
1.5217608755164859e+09,2.92739049e-01,5.91256849e-01,1.93052974e-01
1.5217608944312811e+09,2.93957122e-01,5.89854835e-01,1.93499000e-01
1.5217609133436379e+09,2.95301936e-01,5.88999051e-01,1.93499000e-01
1.5217609322645011e+09,2.96959348e-01,5.88045096e-01,1.93499000e-01
1.5217609511803219e+09,2.97855393e-01,5.86874152e-01,1.93499000e-01
1.5217609700936489e+09,2.99440234e-01,5.85595194e-01,1.93499000e-01
1.5217609890106101e+09,3.00945488e-01,5.84202340e-01,1.93499000e-01
1.5217610079223831e+09,3.01569441e-01,5.82773800e-01,1.93499000e-01
1.5217610268317001e+09,3.02566568e-01,5.81691457e-01,1.93499000e-01
1.5217610457260690e+09,3.03641730e-01,5.80305303e-01,1.93499000e-01
1.5217610646354001e+09,3.04500913e-01,5.78964680e-01,1.93499000e-01
1.5217610835251520e+09,3.05461053e-01,5.77590011e-01,1.93499000e-01
1.5217611024131970e+09,3.06498365e-01,5.76365744e-01,1.93499000e-01
1.5217611213250051e+09,3.07431891e-01,5.75356004e-01,1.93499000e-01
1.5217611402238581e+09,3.08192166e-01,5.73887129e-01,1.93499000e-01
1.5217611591368620e+09,3.09247235e-01,5.72538575e-01,1.93499000e-01
1.5217611780511169e+09,3.10120037e-01,5.71425879e-01,1.93870487e-01
1.5217611969731779e+09,3.10967587e-01,5.69968899e-01,1.94307577e-01
1.5217612158744850e+09,3.12209073e-01,5.68966679e-01,1.94646818e-01
1.5217612347906570e+09,3.13113220e-01,5.67357384e-01,1.95098344e-01
1.5217612536798251e+09,3.13958758e-01,5.66071452e-01,1.95362067e-01
1.5217612725951700e+09,3.14776804e-01,5.64788802e-01,1.95664013e-01
1.5217612915056889e+09,3.15666101e-01,5.64282906e-01,1.95946563e-01
1.5217613103959539e+09,3.16482381e-01,5.62324270e-01,1.96281731e-01
1.5217613292909729e+09,3.17233913e-01,5.61544781e-01,1.96588152e-01
1.5217613482045679e+09,3.17803540e-01,5.60687629e-01,1.96705587e-01
1.5217613671199110e+09,3.18592586e-01,5.59502193e-01,1.97075158e-01
1.5217613860362720e+09,3.19450172e-01,5.58392504e-01,1.97407666e-01
1.5217614049504850e+09,3.20034132e-01,5.57589497e-01,1.97584072e-01
1.5217614238589201e+09,3.20720521e-01,5.56085073e-01,1.97896825e-01
1.5217614427502999e+09,3.21528149e-01,5.55928109e-01,1.98055713e-01
1.5217614616626060e+09,3.21568252e-01,5.54900731e-01,1.98138407e-01
1.5217614805793171e+09,3.22014507e-01,5.53734163e-01,1.98396073e-01
1.5217614994964001e+09,3.22645287e-01,5.52838864e-01,1.98502744e-01
1.5217615184063289e+09,3.23108282e-01,5.52047206e-01,1.98725288e-01
1.5217615373011811e+09,3.23516597e-01,5.51490174e-01,1.98933586e-01
1.5217615562163670e+09,3.24104562e-01,5.51317349e-01,1.99077594e-01
1.5217615751327419e+09,3.24369857e-01,5.49991082e-01,1.99065205e-01
1.5217615940470340e+09,3.24477891e-01,5.49577615e-01,1.99319641e-01
1.5217616129627790e+09,3.25032714e-01,5.48645127e-01,1.99571312e-01
1.5217616318692160e+09,3.25713040e-01,5.48103408e-01,1.99626146e-01
1.5217616507600830e+09,3.25748224e-01,5.47270731e-01,1.99737165e-01
1.5217616696714239e+09,3.26163591e-01,5.47130995e-01,1.99751222e-01
1.5217616885646999e+09,3.26121904e-01,5.46256206e-01,1.99830497e-01
1.5217617074781260e+09,3.26320106e-01,5.45688099e-01,1.99882376e-01
1.5217617263865039e+09,3.26568037e-01,5.44906558e-01,2.00066592e-01
1.5217617452838950e+09,3.26908543e-01,5.44836827e-01,2.00130079e-01
1.5217617641985919e+09,3.26937071e-01,5.44417890e-01,2.00084701e-01
1.5217617831164451e+09,3.26957922e-01,5.43641409e-01,2.00134005e-01
1.5217618020288410e+09,3.27345538e-01,5.43418678e-01,2.00258089e-01
1.5217618209451821e+09,3.27385794e-01,5.42643154e-01,2.00231537e-01
1.5217618398535850e+09,3.27290798e-01,5.42333054e-01,2.00213090e-01
1.5217618587411649e+09,3.27334648e-01,5.41967578e-01,2.00178518e-01
1.5217618776310380e+09,3.27276831e-01,5.41571886e-01,2.00244919e-01
1.5217618965465000e+09,3.27432584e-01,5.41077749e-01,2.00201672e-01
1.5217619154619420e+09,3.27337344e-01,5.40246303e-01,2.00337259e-01
1.5217619343722579e+09,3.27533292e-01,5.39984878e-01,2.00350577e-01
1.5217619532662730e+09,3.27467402e-01,5.39700482e-01,2.00262585e-01
1.5217619721829431e+09,3.27368065e-01,5.39275257e-01,2.00248908e-01
1.5217619910972209e+09,3.27332074e-01,5.38316653e-01,2.00302898e-01
1.5217620100136149e+09,3.27467204e-01,5.37792572e-01,2.00312438e-01
1.5217620289209850e+09,3.27552864e-01,5.37293240e-01,2.00322906e-01
1.5217620478123269e+09,3.27740724e-01,5.36676321e-01,2.00491693e-01
1.5217620667274430e+09,3.27948430e-01,5.36475056e-01,2.00560500e-01
1.5217620856430190e+09,3.27989417e-01,5.35950292e-01,2.00437535e-01
1.5217621045563581e+09,3.27941073e-01,5.35969571e-01,2.00452583e-01
1.5217621234679530e+09,3.27893278e-01,5.35131698e-01,2.00439350e-01
1.5217621423560491e+09,3.27961376e-01,5.34549235e-01,2.00524450e-01
1.5217621612515600e+09,3.28077041e-01,5.34477589e-01,2.00521727e-01
1.5217621801666291e+09,3.28088358e-01,5.34432609e-01,2.00596929e-01
1.5217621990820949e+09,3.28336381e-01,5.33907470e-01,2.00656681e-01
1.5217622179974420e+09,3.28407434e-01,5.33882904e-01,2.00660290e-01
1.5217622369047790e+09,3.28399879e-01,5.33395592e-01,2.00602269e-01
1.5217622557951040e+09,3.28235871e-01,5.33122875e-01,2.00688256e-01
1.5217622747107811e+09,3.28416496e-01,5.32998711e-01,2.00594523e-01
1.5217622936258090e+09,3.28172449e-01,5.32880599e-01,2.00536481e-01
1.5217623125401549e+09,3.28027312e-01,5.32733916e-01,2.00416977e-01
1.5217623314545979e+09,3.27913109e-01,5.32611977e-01,2.00521221e-01
1.5217623503695540e+09,3.27809949e-01,5.32467430e-01,2.00454230e-01
1.5217623692914720e+09,3.27811228e-01,5.32374418e-01,2.00413431e-01
1.5217623882025781e+09,3.27959549e-01,5.32223908e-01,2.00507101e-01
1.5217624071185579e+09,3.27837517e-01,5.31651594e-01,2.00318347e-01
1.5217624260331790e+09,3.27695091e-01,5.31691558e-01,2.00501128e-01
1.5217624449492359e+09,3.27744867e-01,5.31428722e-01,2.00388209e-01
1.5217624638572290e+09,3.27677987e-01,5.31087114e-01,2.00327275e-01
1.5217624827473919e+09,3.27605776e-01,5.30976657e-01,2.00340762e-01
1.5217625016665800e+09,3.27585519e-01,5.30634070e-01,2.00307583e-01
1.5217625205772150e+09,3.27427756e-01,5.30275284e-01,2.00234556e-01
1.5217625394955759e+09,3.27234473e-01,5.29978980e-01,2.00204690e-01
1.5217625584046309e+09,3.27221146e-01,5.29560382e-01,2.00113194e-01
1.5217625772999780e+09,3.27018390e-01,5.29134040e-01,2.00077145e-01
1.5217625962143300e+09,3.26898521e-01,5.28377572e-01,2.00017203e-01
1.5217626151286571e+09,3.26381350e-01,5.27467567e-01,1.99961905e-01
1.5217626340460191e+09,3.26225886e-01,5.26989957e-01,1.99875390e-01
1.5217626529603779e+09,3.26080658e-01,5.26609186e-01,1.99735329e-01
1.5217626718677020e+09,3.25651583e-01,5.25866514e-01,1.99491784e-01
1.5217626907585890e+09,3.24857526e-01,5.24693584e-01,1.99034368e-01
1.5217627096713209e+09,3.23627570e-01,5.24125632e-01,1.98539827e-01
1.5217627285628409e+09,3.22297014e-01,5.23508192e-01,1.97978696e-01
1.5217627474770739e+09,3.20772580e-01,5.22951010e-01,1.97599902e-01
1.5217627663894320e+09,3.20044047e-01,5.22398101e-01,1.97306060e-01
1.5217627852847810e+09,3.18946876e-01,5.21748085e-01,1.96867345e-01
1.5217628041986799e+09,3.17834611e-01,5.20928422e-01,1.96449842e-01
1.5217628231147530e+09,3.16547905e-01,5.20062921e-01,1.95945360e-01
1.5217628420311720e+09,3.15299520e-01,5.19089721e-01,1.95484990e-01
1.5217628609385309e+09,3.13789678e-01,5.18590216e-01,1.94976751e-01
1.5217628798532190e+09,3.12324494e-01,5.17588267e-01,1.94468702e-01
1.5217628987411661e+09,3.10799695e-01,5.16963796e-01,1.93750603e-01
1.5217629176600399e+09,3.09495968e-01,5.16076043e-01,1.93499000e-01
1.5217629365731950e+09,3.08101458e-01,5.14859944e-01,1.93499000e-01
1.5217629554902070e+09,3.06865489e-01,5.13875085e-01,1.93499000e-01
1.5217629744276900e+09,3.05502434e-01,5.12859875e-01,1.93499000e-01
1.5217629933226941e+09,3.04198621e-01,5.11937053e-01,1.93499000e-01
1.5217630122379160e+09,3.02785398e-01,5.10890423e-01,1.93499000e-01
1.5217630311531861e+09,3.01420825e-01,5.09725592e-01,1.93499000e-01
1.5217630500651619e+09,3.00808510e-01,5.08658313e-01,1.93499000e-01
1.5217630689829979e+09,2.99136032e-01,5.07470429e-01,1.93499000e-01
1.5217630878922019e+09,2.97796623e-01,5.06528649e-01,1.93499000e-01
1.5217631068100049e+09,2.96623979e-01,5.05245885e-01,1.93499000e-01
1.5217631257253251e+09,2.94996354e-01,5.04131342e-01,1.93499000e-01
1.5217631446391990e+09,2.93636473e-01,5.03329303e-01,1.93356850e-01
1.5217631635546801e+09,2.94397726e-01,5.02335543e-01,1.93499000e-01
1.5217631824690189e+09,2.95322868e-01,5.01513477e-01,1.93499000e-01
1.5217632013813660e+09,2.97271371e-01,5.00948997e-01,1.93499000e-01
1.5217632202770510e+09,2.99919711e-01,5.00206948e-01,1.93499000e-01
1.5217632391880670e+09,3.02798268e-01,4.99812203e-01,1.93499000e-01
1.5217632581036580e+09,3.04815719e-01,4.99427427e-01,1.93499000e-01
1.5217632770197439e+09,3.07697047e-01,4.99322577e-01,1.93499000e-01
1.5217632959288411e+09,3.10495211e-01,4.99449500e-01,1.94813832e-01
1.5217633148194230e+09,3.14053831e-01,4.99506198e-01,1.95942110e-01
1.5217633337327759e+09,3.16582723e-01,4.99690709e-01,1.96638828e-01
1.5217633526501279e+09,3.18648180e-01,5.00164491e-01,1.97477675e-01
1.5217633715644839e+09,3.20668628e-01,5.00440946e-01,1.98247991e-01
1.5217633904798100e+09,3.22392543e-01,5.00948819e-01,1.98828245e-01
1.5217634093881121e+09,3.23690551e-01,5.01685972e-01,1.99228546e-01
1.5217634282805049e+09,3.24843056e-01,5.02387523e-01,1.99578678e-01
1.5217634472018471e+09,3.25839809e-01,5.03431127e-01,1.99939025e-01
1.5217634661146660e+09,3.26424347e-01,5.04245182e-01,2.00082654e-01
1.5217634850355439e+09,3.26798499e-01,5.05057724e-01,2.00080184e-01
1.5217635039378910e+09,3.27032402e-01,5.06051840e-01,2.00174192e-01
1.5217635228325641e+09,3.27048243e-01,5.06917520e-01,2.00207223e-01
1.5217635417445769e+09,3.27095170e-01,5.07539676e-01,2.00244602e-01
1.5217635606572549e+09,3.26966101e-01,5.08308872e-01,2.00137636e-01
1.5217635795496509e+09,3.26793549e-01,5.09063204e-01,1.99950043e-01
1.5217635984606161e+09,3.26441177e-01,5.09730933e-01,1.99931807e-01
1.5217636173746390e+09,3.26174451e-01,5.10293900e-01,1.99742758e-01
1.5217636362734239e+09,3.25589303e-01,5.10873245e-01,1.99514979e-01
1.5217636551846480e+09,3.25204688e-01,5.11629001e-01,1.99262316e-01
1.5217636740972159e+09,3.24731306e-01,5.11975504e-01,1.99189690e-01
1.5217636930145249e+09,3.24244962e-01,5.12289253e-01,1.99008872e-01
1.5217637119248819e+09,3.23780643e-01,5.12485779e-01,1.98818620e-01
1.5217637308433950e+09,3.23242681e-01,5.12597038e-01,1.98566949e-01
1.5217637497563760e+09,3.22678735e-01,5.12925117e-01,1.98377309e-01
1.5217637686730180e+09,3.21978044e-01,5.13301526e-01,1.98046785e-01
1.5217637875860670e+09,3.21439062e-01,5.13132057e-01,1.97983529e-01
1.5217638065024199e+09,3.20974682e-01,5.13076072e-01,1.97793510e-01
1.5217638254127460e+09,3.20379527e-01,5.13144340e-01,1.97493231e-01
1.5217638443087471e+09,3.19999009e-01,5.13077229e-01,1.97428160e-01
1.5217638632247331e+09,3.19620913e-01,5.13126717e-01,1.97285081e-01
1.5217638821437910e+09,3.19218964e-01,5.13017505e-01,1.97136978e-01
1.5217639010547869e+09,3.18953106e-01,5.13041982e-01,1.97089468e-01
1.5217639199628210e+09,3.18800003e-01,5.12719422e-01,1.97054410e-01
1.5217639388798261e+09,3.18680363e-01,5.12785732e-01,1.96918570e-01
1.5217639577971821e+09,3.18360998e-01,5.12797837e-01,1.96914096e-01
1.5217639767068329e+09,3.18186724e-01,5.12643232e-01,1.96757128e-01
1.5217639955968399e+09,3.18044328e-01,5.12680793e-01,1.96812828e-01
1.5217640145131841e+09,3.18017674e-01,5.12569268e-01,1.96753308e-01
