Date: 2018/03/22, Time: 14:47:41
RAW SENSOR UNITS FILE
________________________________
Time,GR31309,GR31310,X109928
1.5217729961224771e+09,3.14920100e+02,2.33673000e+02,1.80215900e+03
1.5217730150117841e+09,3.14496500e+02,2.33352900e+02,1.80200900e+03
1.5217730339011819e+09,3.14191200e+02,2.33348200e+02,1.80239100e+03
1.5217730528158071e+09,3.14035800e+02,2.32815500e+02,1.80045800e+03
1.5217730717338090e+09,3.13791000e+02,2.32992600e+02,1.79903400e+03
1.5217730906411760e+09,3.13862500e+02,2.32886200e+02,1.80183500e+03
1.5217731095340970e+09,3.13674500e+02,2.32474300e+02,1.79940100e+03
1.5217731284547629e+09,3.13545300e+02,2.32567100e+02,1.79805700e+03
1.5217731473701611e+09,3.13623100e+02,2.32168600e+02,1.79671000e+03
1.5217731662855151e+09,3.13081500e+02,2.32239000e+02,1.79742700e+03
1.5217731851925089e+09,3.12977800e+02,2.31923100e+02,1.79511200e+03
1.5217732041068370e+09,3.12852100e+02,2.31588700e+02,1.79578200e+03
1.5217732230006630e+09,3.12806000e+02,2.31704000e+02,1.79525500e+03
1.5217732419125209e+09,3.12619300e+02,2.31777800e+02,1.79486500e+03
1.5217732608278670e+09,3.12490300e+02,2.31546600e+02,1.79307300e+03
1.5217732797400751e+09,3.12273800e+02,2.31656700e+02,1.78925300e+03
1.5217732986251869e+09,3.10377700e+02,2.31249500e+02,1.78431400e+03
1.5217733175251739e+09,3.08715000e+02,2.31239200e+02,1.77848100e+03
1.5217733364322510e+09,3.07569500e+02,2.30885100e+02,1.77001000e+03
1.5217733553485830e+09,3.06271700e+02,2.30563200e+02,1.76659400e+03
1.5217733742691879e+09,3.04900500e+02,2.30532700e+02,1.76328300e+03
1.5217733931771920e+09,3.03656200e+02,2.30264800e+02,1.75744700e+03
1.5217734120886281e+09,3.02365000e+02,2.29952000e+02,1.75326800e+03
1.5217734309769700e+09,3.01101100e+02,2.29522800e+02,1.74961800e+03
1.5217734498643260e+09,2.99771500e+02,2.28990700e+02,1.74370800e+03
1.5217734687516539e+09,2.98533300e+02,2.28652500e+02,1.73858700e+03
1.5217734876353619e+09,2.97531400e+02,2.28330100e+02,1.73449700e+03
1.5217735065303440e+09,2.96388200e+02,2.27940700e+02,1.72862700e+03
1.5217735254466989e+09,2.95003500e+02,2.27612900e+02,1.72620600e+03
1.5217735443600359e+09,2.94319100e+02,2.27129000e+02,1.72003300e+03
1.5217735632763920e+09,2.93224900e+02,2.26940300e+02,1.71678900e+03
1.5217735821837270e+09,2.91694600e+02,2.26046100e+02,1.71050000e+03
1.5217736010811660e+09,2.90760300e+02,2.25853800e+02,1.70830900e+03
1.5217736199904139e+09,2.89856500e+02,2.25314300e+02,1.70467200e+03
1.5217736388777680e+09,2.89087700e+02,2.24968700e+02,1.70108900e+03
1.5217736577651241e+09,2.87907500e+02,2.24331600e+02,1.69774700e+03
1.5217736766771801e+09,2.87230100e+02,2.24111000e+02,1.69576300e+03
1.5217736955727930e+09,2.86356500e+02,2.23406200e+02,1.69108100e+03
1.5217737144901409e+09,2.85251800e+02,2.23119200e+02,1.68762800e+03
1.5217737334092300e+09,2.84641400e+02,2.22503100e+02,1.68400700e+03
1.5217737523218360e+09,2.83658900e+02,2.21938700e+02,1.68033800e+03
1.5217737712321999e+09,2.82798100e+02,2.21669400e+02,1.67758700e+03
1.5217737901411791e+09,2.82145700e+02,2.20958200e+02,1.67318600e+03
1.5217738090342190e+09,2.81064600e+02,2.20684800e+02,1.67154300e+03
1.5217738279491739e+09,2.80399700e+02,2.20216400e+02,1.66837700e+03
1.5217738468679030e+09,2.79521800e+02,2.19708800e+02,1.66561300e+03
1.5217738657809019e+09,2.79120600e+02,2.19326000e+02,1.66036000e+03
1.5217738846932471e+09,2.78109500e+02,2.18766200e+02,1.65989900e+03
1.5217739035900540e+09,2.77343700e+02,2.18776400e+02,1.65598500e+03
1.5217739225019400e+09,2.76815500e+02,2.17889500e+02,1.65484600e+03
1.5217739414182990e+09,2.76390300e+02,2.17624300e+02,1.65312900e+03
1.5217739603336301e+09,2.75671600e+02,2.17253800e+02,1.64813200e+03
1.5217739792479689e+09,2.75090300e+02,2.17146500e+02,1.64648100e+03
1.5217739981503279e+09,2.74163100e+02,2.16636200e+02,1.64446400e+03
1.5217740170478590e+09,2.73643000e+02,2.16071600e+02,1.64167800e+03
1.5217740359622550e+09,2.72881500e+02,2.15745600e+02,1.63703600e+03
1.5217740548772359e+09,2.72389100e+02,2.15344800e+02,1.63426400e+03
1.5217740737926970e+09,2.71645100e+02,2.14543100e+02,1.63246400e+03
1.5217740927054880e+09,2.71192900e+02,2.14340400e+02,1.63114100e+03
1.5217741116279590e+09,2.70681900e+02,2.14221000e+02,1.63037500e+03
1.5217741305417299e+09,2.70021600e+02,2.13819300e+02,1.62567800e+03
1.5217741494570830e+09,2.69483400e+02,2.13393600e+02,1.62624200e+03
1.5217741683694229e+09,2.68984200e+02,2.12984600e+02,1.62302000e+03
1.5217741872875140e+09,2.68408000e+02,2.13022200e+02,1.62025300e+03
1.5217742061941330e+09,2.67783400e+02,2.12553700e+02,1.61749000e+03
1.5217742250864689e+09,2.67413300e+02,2.11903900e+02,1.61540200e+03
1.5217742439993291e+09,2.66667700e+02,2.11479800e+02,1.61516000e+03
1.5217742629166131e+09,2.66284300e+02,2.11116900e+02,1.61370300e+03
1.5217742818294921e+09,2.65915100e+02,2.10987300e+02,1.61059500e+03
1.5217743007472270e+09,2.65073900e+02,2.10725900e+02,1.60665300e+03
1.5217743196576130e+09,2.64975100e+02,2.10107000e+02,1.60596400e+03
1.5217743385539970e+09,2.64654300e+02,2.10096600e+02,1.60337800e+03
1.5217743574670701e+09,2.63868500e+02,2.09477400e+02,1.60146700e+03
1.5217743763876290e+09,2.63365600e+02,2.09301400e+02,1.60163900e+03
1.5217743952990301e+09,2.62911300e+02,2.09073600e+02,1.59887400e+03
1.5217744142039051e+09,2.62429400e+02,2.08702700e+02,1.59700400e+03
1.5217744330977280e+09,2.62072900e+02,2.08498100e+02,1.59611800e+03
1.5217744520129571e+09,2.61397900e+02,2.08316900e+02,1.59430800e+03
1.5217744709260640e+09,2.61203300e+02,2.08118600e+02,1.59169300e+03
1.5217744898402820e+09,2.60404600e+02,2.07643200e+02,1.58966200e+03
1.5217745087581680e+09,2.60369400e+02,2.07621900e+02,1.58773800e+03
1.5217745276659930e+09,2.59882900e+02,2.07101300e+02,1.58565000e+03
1.5217745465612459e+09,2.59512600e+02,2.07018800e+02,1.58230800e+03
1.5217745654802310e+09,2.58973500e+02,2.06851500e+02,1.58406000e+03
1.5217745843930130e+09,2.58695000e+02,2.06470200e+02,1.58228400e+03
1.5217746033103609e+09,2.58331000e+02,2.06293100e+02,1.57938300e+03
1.5217746222169940e+09,2.57988900e+02,2.05907900e+02,1.58024500e+03
1.5217746411340539e+09,2.57870000e+02,2.05720100e+02,1.57725900e+03
1.5217746600473881e+09,2.57323000e+02,2.05452600e+02,1.57335900e+03
1.5217746789647360e+09,2.57081800e+02,2.05281100e+02,1.57626600e+03
1.5217746978794780e+09,2.56855200e+02,2.05016100e+02,1.57502000e+03
1.5217747167944231e+09,2.56557600e+02,2.04528100e+02,1.57250500e+03
1.5217747357067640e+09,2.56102800e+02,2.04719100e+02,1.57087100e+03
1.5217747546024210e+09,2.55759200e+02,2.04173800e+02,1.56849600e+03
1.5217747735164671e+09,2.55311300e+02,2.04226600e+02,1.56832300e+03
1.5217747924333320e+09,2.55184100e+02,2.04035900e+02,1.56553500e+03
1.5217748113494799e+09,2.54828700e+02,2.03868200e+02,1.56835800e+03
1.5217748302629349e+09,2.54600600e+02,2.03611600e+02,1.56645600e+03
1.5217748491692140e+09,2.54518800e+02,2.03526700e+02,1.56254800e+03
1.5217748680591819e+09,2.54125000e+02,2.03270000e+02,1.56231900e+03
1.5217748869768281e+09,2.53852600e+02,2.03158100e+02,1.56357900e+03
1.5217749058860140e+09,2.52727700e+02,2.02861100e+02,1.56227700e+03
1.5217749248022189e+09,2.52712000e+02,2.02606000e+02,1.55471700e+03
1.5217749436865549e+09,2.51310500e+02,2.02508800e+02,1.54919900e+03
1.5217749625871770e+09,2.50280600e+02,2.02231600e+02,1.54558700e+03
1.5217749814952519e+09,2.49030700e+02,2.01868600e+02,1.53893700e+03
1.5217750004096129e+09,2.48023200e+02,2.01575300e+02,1.53368600e+03
1.5217750193329411e+09,2.46802400e+02,2.01156600e+02,1.53089300e+03
1.5217750382402999e+09,2.45727300e+02,2.00808700e+02,1.52419300e+03
1.5217750571491840e+09,2.44607400e+02,2.00287800e+02,1.52383300e+03
1.5217750760411799e+09,2.43858700e+02,1.99898800e+02,1.51910900e+03
1.5217750949323339e+09,2.42831600e+02,1.99755300e+02,1.51287700e+03
1.5217751138491859e+09,2.42232500e+02,1.99090800e+02,1.51006600e+03
1.5217751327623260e+09,2.41124900e+02,1.98720400e+02,1.50829000e+03
1.5217751516723781e+09,2.40369800e+02,1.98165500e+02,1.50512800e+03
1.5217751705687220e+09,2.39714000e+02,1.97990100e+02,1.50354400e+03
1.5217751894834130e+09,2.38659300e+02,1.97211500e+02,1.49718700e+03
1.5217752083972120e+09,2.38028800e+02,1.96911900e+02,1.49364800e+03
1.5217752273127511e+09,2.37086800e+02,1.96486100e+02,1.49192000e+03
1.5217752462211120e+09,2.36512300e+02,1.95982600e+02,1.49001600e+03
1.5217752651124251e+09,2.35638500e+02,1.95654000e+02,1.48354400e+03
1.5217752840291660e+09,2.34879500e+02,1.95285800e+02,1.48376300e+03
1.5217753029425941e+09,2.34291800e+02,1.94919400e+02,1.47959500e+03
1.5217753218574610e+09,2.33710200e+02,1.94632800e+02,1.47679900e+03
1.5217753407728219e+09,2.32891200e+02,1.93993600e+02,1.47282300e+03
1.5217753596861520e+09,2.32269100e+02,1.93748600e+02,1.47058300e+03
1.5217753786014929e+09,2.31668700e+02,1.93074300e+02,1.46772200e+03
1.5217753975186090e+09,2.30930700e+02,1.92831600e+02,1.46479700e+03
1.5217754164382010e+09,2.30302900e+02,1.92278700e+02,1.46507400e+03
1.5217754353511720e+09,2.29534300e+02,1.92011500e+02,1.46004700e+03
1.5217754542667191e+09,2.28971600e+02,1.91665000e+02,1.45667500e+03
1.5217754731742411e+09,2.28178200e+02,1.90874800e+02,1.45510800e+03
1.5217754920665929e+09,2.27602000e+02,1.90807200e+02,1.44898700e+03
1.5217755109824541e+09,2.27065200e+02,1.90345900e+02,1.44946100e+03
1.5217755298992770e+09,2.26486100e+02,1.89993500e+02,1.44608500e+03
1.5217755488119490e+09,2.26202600e+02,1.89593000e+02,1.44199800e+03
1.5217755677222900e+09,2.25604800e+02,1.89212600e+02,1.44085400e+03
1.5217755866172900e+09,2.24928500e+02,1.88836200e+02,1.43982800e+03
1.5217756055334470e+09,2.24581100e+02,1.88430800e+02,1.43764800e+03
1.5217756244473841e+09,2.24027500e+02,1.87953400e+02,1.43575100e+03
1.5217756433623481e+09,2.23364100e+02,1.87603500e+02,1.43284800e+03
1.5217756622771499e+09,2.22882500e+02,1.87210200e+02,1.43217900e+03
1.5217756811850181e+09,2.22431000e+02,1.87056600e+02,1.43034700e+03
1.5217757000777471e+09,2.21900700e+02,1.86463500e+02,1.42613100e+03
1.5217757189897130e+09,2.21543000e+02,1.86365200e+02,1.42598500e+03
1.5217757379050729e+09,2.20897200e+02,1.85632100e+02,1.42091500e+03
1.5217757568165929e+09,2.20597400e+02,1.85260300e+02,1.41923000e+03
1.5217757757337511e+09,2.20187600e+02,1.85214700e+02,1.41630000e+03
1.5217757946295340e+09,2.19610100e+02,1.84667600e+02,1.41859900e+03
1.5217758135411749e+09,2.18947600e+02,1.84325100e+02,1.41291900e+03
1.5217758324571781e+09,2.18907300e+02,1.84181800e+02,1.41289600e+03
1.5217758513744919e+09,2.18116900e+02,1.83859700e+02,1.41047000e+03
1.5217758702890611e+09,2.17938200e+02,1.83525600e+02,1.40992900e+03
1.5217758891958189e+09,2.17387300e+02,1.83220000e+02,1.40561800e+03
1.5217759080876181e+09,2.17124300e+02,1.83027400e+02,1.40548000e+03
1.5217759269971731e+09,2.16522800e+02,1.82796300e+02,1.40393700e+03
1.5217759458912420e+09,2.16069100e+02,1.82299000e+02,1.40145000e+03
1.5217759648066411e+09,2.15531000e+02,1.81849000e+02,1.39934100e+03
1.5217759837165339e+09,2.15158500e+02,1.81848000e+02,1.39675600e+03
1.5217760026092629e+09,2.14964100e+02,1.81196800e+02,1.39407900e+03
1.5217760215262461e+09,2.14567700e+02,1.81290900e+02,1.39249500e+03
1.5217760404355879e+09,2.13829700e+02,1.80954900e+02,1.39309800e+03
1.5217760593289180e+09,2.13880500e+02,1.80784300e+02,1.39159000e+03
1.5217760782320349e+09,2.13466300e+02,1.80421700e+02,1.38932100e+03
1.5217760971289179e+09,2.13173100e+02,1.80202000e+02,1.38826500e+03
1.5217761160412300e+09,2.12683200e+02,1.79945300e+02,1.38636000e+03
1.5217761349571891e+09,2.12163100e+02,1.79588900e+02,1.38577500e+03
1.5217761538736391e+09,2.11810800e+02,1.79464400e+02,1.38155100e+03
1.5217761727886491e+09,2.11627000e+02,1.79260700e+02,1.38203300e+03
1.5217761917018549e+09,2.11059900e+02,1.78837900e+02,1.37907000e+03
1.5217762106236720e+09,2.10722500e+02,1.78443100e+02,1.37881900e+03
1.5217762295370240e+09,2.10562400e+02,1.78290900e+02,1.37828900e+03
1.5217762484523809e+09,2.10427500e+02,1.77810600e+02,1.37605400e+03
1.5217762673647120e+09,2.10002400e+02,1.77769300e+02,1.37356400e+03
1.5217762862834830e+09,2.09689800e+02,1.77563300e+02,1.37238200e+03
1.5217763051904199e+09,2.09021500e+02,1.77416000e+02,1.37271400e+03
1.5217763240817590e+09,2.09333900e+02,1.77212600e+02,1.37103700e+03
1.5217763429975660e+09,2.08628000e+02,1.77049000e+02,1.37069000e+03
1.5217763619127541e+09,2.08529800e+02,1.76644200e+02,1.37019400e+03
1.5217763808267770e+09,2.08395500e+02,1.76446200e+02,1.36917400e+03
1.5217763997372370e+09,2.08121500e+02,1.76539800e+02,1.36826900e+03
1.5217764186331849e+09,2.08030900e+02,1.75905400e+02,1.37027800e+03
1.5217764375478129e+09,2.07802100e+02,1.75751500e+02,1.36234700e+03
1.5217764564623530e+09,2.07729400e+02,1.75643900e+02,1.36236800e+03
1.5217764753789361e+09,2.07756700e+02,1.75364400e+02,1.36478500e+03
1.5217764942928500e+09,2.07254800e+02,1.75378300e+02,1.36572800e+03
1.5217765132012000e+09,2.06916800e+02,1.75289200e+02,1.36055900e+03
1.5217765320925429e+09,2.06969800e+02,1.75342700e+02,1.36228300e+03
1.5217765510059440e+09,2.06868200e+02,1.74719100e+02,1.36116200e+03
1.5217765699235909e+09,2.06456100e+02,1.74650700e+02,1.36036400e+03
1.5217765888375740e+09,2.06125200e+02,1.74541800e+02,1.35972700e+03
1.5217766077527051e+09,2.06127700e+02,1.74478000e+02,1.36026100e+03
1.5217766266731970e+09,2.05961200e+02,1.74358300e+02,1.35921600e+03
1.5217766455851779e+09,2.06051300e+02,1.74224600e+02,1.35788900e+03
1.5217766645011849e+09,2.05751500e+02,1.73778700e+02,1.35743700e+03
1.5217766834102139e+09,2.05400400e+02,1.74143400e+02,1.35454200e+03
1.5217767023329790e+09,2.05812900e+02,1.73637400e+02,1.35517000e+03
1.5217767212382700e+09,2.05283200e+02,1.73542800e+02,1.35620100e+03
1.5217767401316741e+09,2.05213700e+02,1.73699300e+02,1.35122800e+03
1.5217767590456779e+09,2.04802500e+02,1.73295600e+02,1.35137800e+03
1.5217767779610269e+09,2.04754100e+02,1.73164200e+02,1.35421500e+03
1.5217767968758140e+09,2.04772800e+02,1.73150900e+02,1.35492300e+03
1.5217768157891800e+09,2.04619600e+02,1.72791100e+02,1.35066200e+03
1.5217768347011840e+09,2.04616300e+02,1.72827300e+02,1.35052300e+03
1.5217768535972819e+09,2.04178000e+02,1.72526900e+02,1.35200500e+03
1.5217768725142381e+09,2.03918500e+02,1.72868800e+02,1.35008800e+03
1.5217768914280951e+09,2.04364100e+02,1.72694200e+02,1.35087300e+03
1.5217769103414421e+09,2.03981600e+02,1.72532500e+02,1.34838200e+03
1.5217769292512240e+09,2.03686400e+02,1.72357900e+02,1.34692600e+03
1.5217769481381519e+09,2.03506600e+02,1.72258600e+02,1.34683300e+03
1.5217769670299520e+09,2.03544000e+02,1.72022800e+02,1.34858000e+03
1.5217769859412639e+09,2.03116000e+02,1.71890500e+02,1.34556600e+03
1.5217770048590400e+09,2.02994900e+02,1.71969300e+02,1.34699300e+03
1.5217770237688551e+09,2.02772200e+02,1.71676200e+02,1.34386500e+03
1.5217770426620650e+09,2.03056900e+02,1.71640800e+02,1.34261700e+03
1.5217770615825200e+09,2.02546200e+02,1.71683100e+02,1.34440400e+03
1.5217770804931929e+09,2.02458900e+02,1.71513900e+02,1.34307600e+03
1.5217770994092190e+09,2.02462200e+02,1.71342900e+02,1.34219200e+03
1.5217771183262479e+09,2.02365900e+02,1.71212500e+02,1.34098400e+03
1.5217771372335830e+09,2.01671100e+02,1.71088500e+02,1.33862200e+03
1.5217771561227529e+09,2.01104300e+02,1.71084700e+02,1.33542000e+03
1.5217771750362711e+09,2.00134700e+02,1.70837000e+02,1.33311200e+03
1.5217771939289780e+09,1.99704000e+02,1.70504700e+02,1.32815500e+03
1.5217772128433981e+09,1.99314900e+02,1.70511000e+02,1.32514700e+03
1.5217772317547669e+09,1.98745400e+02,1.70397600e+02,1.32602800e+03
1.5217772506496651e+09,1.98111500e+02,1.70161600e+02,1.32257900e+03
1.5217772695639939e+09,1.97878900e+02,1.70049200e+02,1.32972800e+03
1.5217772884797690e+09,1.99586600e+02,1.69746300e+02,1.32875700e+03
1.5217773073960781e+09,1.99208200e+02,1.69765100e+02,1.32983100e+03
1.5217773263090310e+09,1.99949700e+02,1.69547000e+02,1.33174200e+03
1.5217773452187500e+09,2.00468600e+02,1.69417400e+02,1.33705600e+03
1.5217773641330450e+09,2.00967900e+02,1.69619700e+02,1.33805600e+03
1.5217773830231299e+09,2.01212800e+02,1.69711400e+02,1.33782600e+03
1.5217774019384301e+09,2.00972700e+02,1.69415100e+02,1.33668400e+03
1.5217774208551271e+09,2.00916600e+02,1.69511000e+02,1.33386000e+03
1.5217774397701089e+09,2.00792000e+02,1.69433500e+02,1.33341200e+03
1.5217774586887929e+09,2.00302000e+02,1.69175600e+02,1.33480400e+03
1.5217774776041360e+09,2.00287300e+02,1.69116400e+02,1.33067800e+03
1.5217774965171540e+09,1.99761900e+02,1.69345300e+02,1.33009200e+03
1.5217775154325011e+09,1.99277700e+02,1.69254600e+02,1.32658600e+03
1.5217775343478320e+09,1.98553000e+02,1.69375500e+02,1.32268000e+03
1.5217775532561719e+09,1.98216100e+02,1.68880100e+02,1.31922700e+03
1.5217775721513381e+09,1.97580400e+02,1.68845000e+02,1.31948900e+03
1.5217775910618510e+09,1.97098700e+02,1.68744900e+02,1.31672200e+03
1.5217776099801941e+09,1.96204700e+02,1.68425400e+02,1.31442800e+03
1.5217776288928759e+09,1.95918100e+02,1.68238300e+02,1.31141700e+03
1.5217776478079009e+09,1.95190700e+02,1.67851600e+02,1.30753400e+03
1.5217776667182660e+09,1.94489600e+02,1.67748200e+02,1.30735800e+03
1.5217776856149819e+09,1.93897100e+02,1.67933300e+02,1.30290200e+03
1.5217777045289309e+09,1.93401700e+02,1.67232100e+02,1.29841700e+03
1.5217777234437001e+09,1.92662600e+02,1.67303400e+02,1.29844700e+03
1.5217777423600249e+09,1.92046800e+02,1.66888400e+02,1.29530100e+03
1.5217777612673471e+09,1.91700400e+02,1.66611200e+02,1.29017500e+03
1.5217777801611800e+09,1.90986200e+02,1.66170900e+02,1.28940400e+03
1.5217777990726681e+09,1.90476600e+02,1.65921100e+02,1.28497800e+03
1.5217778179883800e+09,1.89678500e+02,1.65694000e+02,1.28583600e+03
1.5217778369010520e+09,1.89292000e+02,1.65522300e+02,1.28306200e+03
1.5217778558177080e+09,1.88779800e+02,1.65086200e+02,1.27908400e+03
1.5217778747281351e+09,1.88212500e+02,1.64784800e+02,1.27557200e+03
1.5217778936243730e+09,1.87464100e+02,1.64396600e+02,1.27509200e+03
1.5217779125410590e+09,1.87054800e+02,1.64064100e+02,1.27430600e+03
1.5217779314540830e+09,1.86561300e+02,1.63768000e+02,1.26883000e+03
1.5217779503694150e+09,1.86118500e+02,1.63275300e+02,1.26804800e+03
1.5217779692788680e+09,1.85501400e+02,1.63049300e+02,1.26371900e+03
1.5217779881941221e+09,1.84995800e+02,1.62766900e+02,1.26238000e+03
1.5217780071084540e+09,1.84520100e+02,1.62418700e+02,1.26079900e+03
1.5217780260258090e+09,1.83713600e+02,1.61934600e+02,1.25848000e+03
1.5217780449401309e+09,1.83203900e+02,1.61814600e+02,1.25654300e+03
1.5217780638544979e+09,1.82898900e+02,1.61220100e+02,1.25381000e+03
1.5217780827651689e+09,1.82472600e+02,1.60998600e+02,1.25315400e+03
1.5217781016611741e+09,1.82256600e+02,1.60833900e+02,1.24989100e+03
1.5217781205775211e+09,1.81800800e+02,1.60260500e+02,1.24579200e+03
1.5217781394928629e+09,1.81438100e+02,1.59841700e+02,1.24475800e+03
1.5217781584075191e+09,1.80760900e+02,1.59618500e+02,1.24406200e+03
1.5217781773190210e+09,1.80445700e+02,1.59262500e+02,1.24175400e+03
1.5217781962352750e+09,1.79867200e+02,1.59323500e+02,1.23849400e+03
1.5217782151482430e+09,1.79725300e+02,1.58803200e+02,1.23814400e+03
1.5217782340611801e+09,1.79229300e+02,1.58457200e+02,1.23512300e+03
1.5217782529512069e+09,1.78995000e+02,1.58185900e+02,1.23200300e+03
1.5217782718662920e+09,1.78343000e+02,1.57952600e+02,1.23167300e+03
1.5217782907750161e+09,1.78034800e+02,1.57694500e+02,1.23202200e+03
1.5217783096709411e+09,1.77787400e+02,1.57431700e+02,1.23383900e+03
1.5217783285896561e+09,1.77354200e+02,1.57128800e+02,1.22749700e+03
1.5217783474989359e+09,1.76843800e+02,1.56862600e+02,1.22616300e+03
1.5217783664180081e+09,1.76554400e+02,1.56532600e+02,1.22396300e+03
1.5217783853331821e+09,1.76386200e+02,1.56254100e+02,1.22297100e+03
1.5217784042371831e+09,1.76348400e+02,1.56093700e+02,1.22255000e+03
1.5217784231320381e+09,1.75427500e+02,1.55689700e+02,1.22002500e+03
1.5217784420472789e+09,1.75573700e+02,1.55484400e+02,1.21723400e+03
1.5217784609612279e+09,1.74969700e+02,1.55198100e+02,1.21764600e+03
1.5217784798730700e+09,1.74799500e+02,1.54860000e+02,1.21494400e+03
1.5217784987691679e+09,1.74524400e+02,1.54702900e+02,1.21178900e+03
1.5217785176846099e+09,1.74047800e+02,1.54391700e+02,1.21232800e+03
1.5217785365971780e+09,1.73881500e+02,1.54307700e+02,1.21213800e+03
1.5217785555172131e+09,1.73653600e+02,1.54168600e+02,1.21120200e+03
1.5217785744331689e+09,1.73226800e+02,1.53530400e+02,1.20863500e+03
1.5217785933441479e+09,1.72911400e+02,1.53586500e+02,1.20516400e+03
1.5217786122524850e+09,1.72660000e+02,1.53376900e+02,1.20465500e+03
1.5217786311441760e+09,1.72405900e+02,1.52832600e+02,1.20586200e+03
1.5217786500600030e+09,1.71999300e+02,1.53063400e+02,1.20353000e+03
1.5217786689735241e+09,1.71829700e+02,1.52631500e+02,1.20101800e+03
1.5217786878891881e+09,1.71429500e+02,1.52475800e+02,1.20088400e+03
1.5217787068002119e+09,1.71276000e+02,1.52097200e+02,1.20030500e+03
1.5217787256908031e+09,1.70951300e+02,1.51904300e+02,1.19697200e+03
1.5217787446103420e+09,1.70538100e+02,1.51767900e+02,1.19682100e+03
1.5217787635252600e+09,1.70682000e+02,1.51321200e+02,1.19599000e+03
1.5217787824429660e+09,1.69856900e+02,1.51321000e+02,1.19643600e+03
1.5217788013554571e+09,1.69826200e+02,1.51232200e+02,1.19248500e+03
1.5217788202647419e+09,1.69440200e+02,1.50785400e+02,1.18875600e+03
1.5217788391816430e+09,1.69389400e+02,1.50490300e+02,1.18685900e+03
1.5217788580959649e+09,1.69041600e+02,1.50554900e+02,1.18799000e+03
1.5217788770092051e+09,1.68754700e+02,1.50326200e+02,1.18985000e+03
1.5217788959273281e+09,1.68424700e+02,1.50121000e+02,1.18708700e+03
1.5217789148428481e+09,1.68122900e+02,1.50066300e+02,1.18272500e+03
1.5217789337553520e+09,1.68101100e+02,1.49870600e+02,1.18351800e+03
1.5217789526770220e+09,1.67974000e+02,1.49469100e+02,1.18106400e+03
1.5217789715914760e+09,1.67476000e+02,1.49353300e+02,1.18105400e+03
1.5217789905067339e+09,1.67200900e+02,1.49242100e+02,1.17974300e+03
1.5217790094209001e+09,1.67251800e+02,1.49169100e+02,1.18004500e+03
1.5217790283304930e+09,1.66720400e+02,1.48831600e+02,1.17894200e+03
1.5217790472444370e+09,1.66570500e+02,1.48663200e+02,1.17737400e+03
1.5217790661631360e+09,1.66486800e+02,1.48256900e+02,1.17560500e+03
1.5217790850771401e+09,1.66107500e+02,1.48463100e+02,1.17565500e+03
1.5217791039924560e+09,1.65758900e+02,1.47989500e+02,1.17281400e+03
1.5217791229058080e+09,1.65486900e+02,1.47924400e+02,1.17277500e+03
1.5217791418196759e+09,1.65306100e+02,1.47825000e+02,1.17100400e+03
1.5217791607134869e+09,1.65216900e+02,1.47302000e+02,1.16873300e+03
1.5217791796308360e+09,1.65094800e+02,1.47376700e+02,1.17048000e+03
1.5217791985472009e+09,1.64644400e+02,1.47405700e+02,1.16812800e+03
1.5217792174608810e+09,1.64815900e+02,1.47086000e+02,1.16726600e+03
1.5217792363740931e+09,1.64195700e+02,1.46962900e+02,1.16613000e+03
1.5217792552835660e+09,1.63967500e+02,1.46905400e+02,1.16667100e+03
1.5217792742020869e+09,1.63957000e+02,1.46704100e+02,1.16301800e+03
1.5217792931160100e+09,1.63569800e+02,1.46464200e+02,1.16219400e+03
1.5217793120302701e+09,1.63468400e+02,1.46212600e+02,1.16170900e+03
1.5217793309469650e+09,1.63378000e+02,1.46312500e+02,1.16096600e+03
1.5217793498599491e+09,1.63068900e+02,1.45983400e+02,1.16015200e+03
1.5217793687738161e+09,1.62975700e+02,1.45986200e+02,1.15726300e+03
1.5217793876931760e+09,1.62681400e+02,1.45533700e+02,1.15996200e+03
1.5217794066089759e+09,1.62654500e+02,1.45581600e+02,1.15636700e+03
1.5217794255258350e+09,1.62440700e+02,1.45214300e+02,1.15780900e+03
1.5217794444409871e+09,1.62351500e+02,1.45228300e+02,1.15505700e+03
1.5217794633540120e+09,1.62152200e+02,1.45059800e+02,1.15685400e+03
1.5217794822593560e+09,1.61891300e+02,1.44929300e+02,1.15633800e+03
1.5217795011506851e+09,1.61725900e+02,1.44723200e+02,1.15780000e+03
1.5217795200390551e+09,1.61477200e+02,1.44653800e+02,1.15352300e+03
1.5217795389533801e+09,1.61696200e+02,1.44528800e+02,1.15262400e+03
1.5217795578407531e+09,1.61115900e+02,1.44431000e+02,1.15133800e+03
1.5217795767355740e+09,1.61161900e+02,1.44234300e+02,1.15015500e+03
1.5217795956548610e+09,1.60809800e+02,1.43978700e+02,1.14977900e+03
1.5217796145651851e+09,1.60873100e+02,1.44127600e+02,1.14887200e+03
1.5217796334811411e+09,1.60783900e+02,1.43768900e+02,1.14772900e+03
1.5217796523895860e+09,1.60520900e+02,1.43423200e+02,1.14796400e+03
1.5217796713023829e+09,1.60423600e+02,1.43719500e+02,1.14665700e+03
1.5217796901943760e+09,1.60136400e+02,1.43571200e+02,1.14715900e+03
1.5217797091091881e+09,1.60182500e+02,1.43422100e+02,1.14448800e+03
1.5217797280248499e+09,1.60069200e+02,1.42985000e+02,1.14513900e+03
