 13-07-17,11:29:05,Ch6,T. UNDER
 13-07-17,11:30:05,Ch6,T. UNDER
 13-07-17,11:31:05,Ch6,T. UNDER
 13-07-17,11:32:06,Ch6,T. UNDER
 13-07-17,11:33:06,Ch6,T. UNDER
 13-07-17,11:34:06,Ch6,T. UNDER
 13-07-17,11:35:06,Ch6,T. UNDER
 13-07-17,11:36:06,Ch6,T. UNDER
 13-07-17,11:37:06,Ch6,T. UNDER
 13-07-17,11:38:06,Ch6,T. UNDER
 13-07-17,11:39:06,Ch6,T. UNDER
 13-07-17,11:40:07,Ch6,T. UNDER
 13-07-17,11:41:07,Ch6,T. UNDER
 13-07-17,11:42:07,Ch6,T. UNDER
 13-07-17,11:43:07,Ch6,T. UNDER
 13-07-17,11:44:07,Ch6,T. UNDER
 13-07-17,11:45:07,Ch6,T. UNDER
 13-07-17,11:46:08,Ch6,T. UNDER
 13-07-17,11:47:08,Ch6,T. UNDER
 13-07-17,11:48:08,Ch6,T. UNDER
 13-07-17,11:49:08,Ch6,T. UNDER
 13-07-17,11:50:08,Ch6,T. UNDER
 13-07-17,11:51:08,Ch6,T. UNDER
 13-07-17,11:52:09,Ch6,T. UNDER
 13-07-17,11:53:09,Ch6,T. UNDER
 13-07-17,11:54:09,Ch6,T. UNDER
 13-07-17,11:55:09,Ch6,T. UNDER
 13-07-17,11:56:09,Ch6,T. UNDER
 13-07-17,11:57:09,Ch6,T. UNDER
 13-07-17,11:58:09,Ch6,T. UNDER
 13-07-17,11:59:10,Ch6,T. UNDER
 13-07-17,12:00:10,Ch6,T. UNDER
 13-07-17,12:01:10,Ch6,T. UNDER
 13-07-17,12:02:10,Ch6,T. UNDER
 13-07-17,12:03:10,Ch6,T. UNDER
 13-07-17,12:04:10,Ch6,T. UNDER
 13-07-17,12:05:11,Ch6,T. UNDER
 13-07-17,12:06:11,Ch6,T. UNDER
 13-07-17,12:07:11,Ch6,T. UNDER
 13-07-17,12:08:11,Ch6,T. UNDER
 13-07-17,12:09:11,Ch6,T. UNDER
 13-07-17,12:10:12,Ch6,T. UNDER
 13-07-17,12:11:12,Ch6,T. UNDER
 13-07-17,12:12:12,Ch6,T. UNDER
 13-07-17,12:13:12,Ch6,T. UNDER
 13-07-17,12:14:12,Ch6,T. UNDER
 13-07-17,12:15:12,Ch6,T. UNDER
 13-07-17,12:16:13,Ch6,T. UNDER
 13-07-17,12:17:13,Ch6,T. UNDER
 13-07-17,12:18:13,Ch6,T. UNDER
 13-07-17,12:19:13,Ch6,T. UNDER
 13-07-17,12:20:14,Ch6,T. UNDER
 13-07-17,12:21:14,Ch6,T. UNDER
 13-07-17,12:22:14,Ch6,T. UNDER
 13-07-17,12:23:14,Ch6,T. UNDER
