 13-04-18,00:23:19,Ch6,T. OVER 13-04-18,00:23:19,Ch8,T. OVER
 13-04-18,00:24:19,Ch6,T. OVER 13-04-18,00:24:19,Ch8,T. OVER
 13-04-18,00:25:20,Ch6,T. OVER 13-04-18,00:25:20,Ch8,T. OVER
 13-04-18,00:26:20,Ch6,T. OVER 13-04-18,00:26:20,Ch8,T. OVER
 13-04-18,00:27:20,Ch6,T. OVER 13-04-18,00:27:20,Ch8,T. OVER
 13-04-18,00:28:20,Ch6,T. OVER 13-04-18,00:28:20,Ch8,T. OVER
 13-04-18,00:29:20,Ch6,T. OVER 13-04-18,00:29:20,Ch8,T. OVER
 13-04-18,00:30:20,Ch6,T. OVER 13-04-18,00:30:20,Ch8,T. OVER
 13-04-18,00:31:21,Ch6,T. OVER 13-04-18,00:31:21,Ch8,T. OVER
 13-04-18,00:32:21,Ch6,T. OVER 13-04-18,00:32:21,Ch8,T. OVER
 13-04-18,00:33:21,Ch6,T. OVER 13-04-18,00:33:21,Ch8,T. OVER
 13-04-18,00:34:21,Ch6,T. OVER 13-04-18,00:34:21,Ch8,T. OVER
 13-04-18,00:35:21,Ch6,T. OVER 13-04-18,00:35:21,Ch8,T. OVER
 13-04-18,00:36:21,Ch6,T. OVER 13-04-18,00:36:21,Ch8,T. OVER
 13-04-18,00:37:21,Ch6,T. OVER 13-04-18,00:37:21,Ch8,T. OVER
 13-04-18,00:38:22,Ch6,T. OVER 13-04-18,00:38:22,Ch8,T. OVER
 13-04-18,00:39:22,Ch6,T. OVER 13-04-18,00:39:22,Ch8,T. OVER
 13-04-18,00:40:22,Ch6,T. OVER 13-04-18,00:40:22,Ch8,T. OVER
 13-04-18,00:41:22,Ch6,T. OVER 13-04-18,00:41:22,Ch8,T. OVER
 13-04-18,00:42:22,Ch6,T. OVER 13-04-18,00:42:22,Ch8,T. OVER
 13-04-18,00:43:22,Ch6,T. OVER 13-04-18,00:43:22,Ch8,T. OVER
 13-04-18,00:44:22,Ch6,T. OVER 13-04-18,00:44:22,Ch8,T. OVER
 13-04-18,00:45:22,Ch6,T. OVER 13-04-18,00:45:22,Ch8,T. OVER
 13-04-18,00:46:22,Ch6,T. OVER 13-04-18,00:46:22,Ch8,T. OVER
 13-04-18,00:47:23,Ch6,T. OVER 13-04-18,00:47:23,Ch8,T. OVER
 13-04-18,00:48:23,Ch6,T. OVER 13-04-18,00:48:23,Ch8,T. OVER
 13-04-18,00:49:23,Ch6,T. OVER 13-04-18,00:49:23,Ch8,T. OVER
 13-04-18,00:50:23,Ch6,T. OVER 13-04-18,00:50:23,Ch8,T. OVER
 13-04-18,00:51:23,Ch6,T. OVER 13-04-18,00:51:23,Ch8,T. OVER
 13-04-18,00:52:24,Ch6,T. OVER 13-04-18,00:52:24,Ch8,T. OVER
 13-04-18,00:53:24,Ch6,T. OVER 13-04-18,00:53:24,Ch8,T. OVER
 13-04-18,00:54:24,Ch6,T. OVER 13-04-18,00:54:24,Ch8,T. OVER
 13-04-18,00:55:24,Ch6,T. OVER 13-04-18,00:55:24,Ch8,T. OVER
 13-04-18,00:56:24,Ch6,T. OVER 13-04-18,00:56:24,Ch8,T. OVER
 13-04-18,00:57:24,Ch6,T. OVER 13-04-18,00:57:24,Ch8,T. OVER
 13-04-18,00:58:25,Ch6,T. OVER 13-04-18,00:58:25,Ch8,T. OVER
 13-04-18,00:59:25,Ch6,T. OVER 13-04-18,00:59:25,Ch8,T. OVER
 13-04-18,01:00:25,Ch6,T. OVER 13-04-18,01:00:25,Ch8,T. OVER
 13-04-18,01:01:25,Ch6,T. OVER 13-04-18,01:01:25,Ch8,T. OVER
 13-04-18,01:02:25,Ch6,T. OVER 13-04-18,01:02:25,Ch8,T. OVER
 13-04-18,01:03:25,Ch6,T. OVER 13-04-18,01:03:25,Ch8,T. OVER
 13-04-18,01:04:25,Ch6,T. OVER 13-04-18,01:04:25,Ch8,T. OVER
 13-04-18,01:05:26,Ch6,T. OVER 13-04-18,01:05:26,Ch8,T. OVER
 13-04-18,01:06:26,Ch6,T. OVER 13-04-18,01:06:26,Ch8,T. OVER
 13-04-18,01:07:26,Ch6,T. OVER 13-04-18,01:07:26,Ch8,T. OVER
 13-04-18,01:08:26,Ch6,T. OVER 13-04-18,01:08:26,Ch8,T. OVER
 13-04-18,01:09:26,Ch6,T. OVER 13-04-18,01:09:26,Ch8,T. OVER
 13-04-18,01:10:27,Ch6,T. OVER 13-04-18,01:10:27,Ch8,T. OVER
 13-04-18,01:11:27,Ch6,T. OVER 13-04-18,01:11:27,Ch8,T. OVER
 13-04-18,01:12:27,Ch6,T. OVER 13-04-18,01:12:27,Ch8,T. OVER
 13-04-18,01:13:27,Ch6,T. OVER 13-04-18,01:13:27,Ch8,T. OVER
 13-04-18,01:14:27,Ch6,T. OVER 13-04-18,01:14:27,Ch8,T. OVER
 13-04-18,01:15:27,Ch6,T. OVER 13-04-18,01:15:27,Ch8,T. OVER
 13-04-18,01:16:27,Ch6,T. OVER 13-04-18,01:16:27,Ch8,T. OVER
 13-04-18,01:17:27,Ch6,T. OVER 13-04-18,01:17:27,Ch8,T. OVER
 13-04-18,01:18:27,Ch6,T. OVER 13-04-18,01:18:27,Ch8,T. OVER
 13-04-18,01:19:28,Ch6,T. OVER 13-04-18,01:19:28,Ch8,T. OVER
 13-04-18,01:20:28,Ch6,T. OVER 13-04-18,01:20:28,Ch8,T. OVER
 13-04-18,01:21:28,Ch6,T. OVER 13-04-18,01:21:28,Ch8,T. OVER
 13-04-18,01:22:28,Ch6,T. OVER 13-04-18,01:22:28,Ch8,T. OVER
 13-04-18,01:23:28,Ch6,T. OVER 13-04-18,01:23:28,Ch8,T. OVER
 13-04-18,01:24:29,Ch6,T. OVER 13-04-18,01:24:29,Ch8,T. OVER
 13-04-18,01:25:29,Ch6,T. OVER 13-04-18,01:25:29,Ch8,T. OVER
 13-04-18,01:26:29,Ch6,T. OVER 13-04-18,01:26:29,Ch8,T. OVER
 13-04-18,01:27:29,Ch6,T. OVER 13-04-18,01:27:29,Ch8,T. OVER
 13-04-18,01:28:29,Ch6,T. OVER 13-04-18,01:28:29,Ch8,T. OVER
 13-04-18,01:29:29,Ch6,T. OVER 13-04-18,01:29:29,Ch8,T. OVER
 13-04-18,01:30:29,Ch6,T. OVER 13-04-18,01:30:29,Ch8,T. OVER
 13-04-18,01:31:30,Ch6,T. OVER 13-04-18,01:31:30,Ch8,T. OVER
 13-04-18,01:32:30,Ch6,T. OVER 13-04-18,01:32:30,Ch8,T. OVER
 13-04-18,01:33:30,Ch6,T. OVER 13-04-18,01:33:30,Ch8,T. OVER
 13-04-18,01:34:30,Ch6,T. OVER 13-04-18,01:34:30,Ch8,T. OVER
 13-04-18,01:35:30,Ch6,T. OVER 13-04-18,01:35:30,Ch8,T. OVER
 13-04-18,01:36:30,Ch6,T. OVER 13-04-18,01:36:30,Ch8,T. OVER
 13-04-18,01:37:30,Ch6,T. OVER 13-04-18,01:37:30,Ch8,T. OVER
 13-04-18,01:38:31,Ch6,T. OVER 13-04-18,01:38:31,Ch8,T. OVER
 13-04-18,01:39:31,Ch6,T. OVER 13-04-18,01:39:31,Ch8,T. OVER
 13-04-18,01:40:31,Ch6,T. OVER 13-04-18,01:40:31,Ch8,T. OVER
 13-04-18,01:41:31,Ch6,T. OVER 13-04-18,01:41:31,Ch8,T. OVER
 13-04-18,01:42:31,Ch6,T. OVER 13-04-18,01:42:31,Ch8,T. OVER
 13-04-18,01:43:31,Ch6,T. OVER 13-04-18,01:43:31,Ch8,T. OVER
 13-04-18,01:44:31,Ch6,T. OVER 13-04-18,01:44:31,Ch8,T. OVER
 13-04-18,01:45:31,Ch6,T. OVER 13-04-18,01:45:31,Ch8,T. OVER
 13-04-18,01:46:31,Ch6,T. OVER 13-04-18,01:46:31,Ch8,T. OVER
 13-04-18,01:47:32,Ch6,T. OVER 13-04-18,01:47:32,Ch8,T. OVER
 13-04-18,01:48:32,Ch6,T. OVER 13-04-18,01:48:32,Ch8,T. OVER
 13-04-18,01:49:32,Ch6,T. OVER 13-04-18,01:49:32,Ch8,T. OVER
 13-04-18,01:50:32,Ch6,T. OVER 13-04-18,01:50:32,Ch8,T. OVER
 13-04-18,01:51:32,Ch6,T. OVER 13-04-18,01:51:32,Ch8,T. OVER
 13-04-18,01:52:32,Ch6,T. OVER 13-04-18,01:52:32,Ch8,T. OVER
 13-04-18,01:53:32,Ch6,T. OVER 13-04-18,01:53:32,Ch8,T. OVER
 13-04-18,01:54:33,Ch6,T. OVER 13-04-18,01:54:33,Ch8,T. OVER
 13-04-18,01:55:33,Ch6,T. OVER 13-04-18,01:55:33,Ch8,T. OVER
 13-04-18,01:56:33,Ch6,T. OVER 13-04-18,01:56:33,Ch8,T. OVER
 13-04-18,01:57:33,Ch6,T. OVER 13-04-18,01:57:33,Ch8,T. OVER
 13-04-18,01:58:33,Ch6,T. OVER 13-04-18,01:58:33,Ch8,T. OVER
 13-04-18,01:59:33,Ch6,T. OVER 13-04-18,01:59:33,Ch8,T. OVER
 13-04-18,02:00:33,Ch6,T. OVER 13-04-18,02:00:33,Ch8,T. OVER
 13-04-18,02:01:34,Ch6,T. OVER 13-04-18,02:01:34,Ch8,T. OVER
 13-04-18,02:02:34,Ch6,T. OVER 13-04-18,02:02:34,Ch8,T. OVER
 13-04-18,02:03:34,Ch6,T. OVER 13-04-18,02:03:34,Ch8,T. OVER
 13-04-18,02:04:34,Ch6,T. OVER 13-04-18,02:04:34,Ch8,T. OVER
 13-04-18,02:05:34,Ch6,T. OVER 13-04-18,02:05:34,Ch8,T. OVER
 13-04-18,02:06:35,Ch6,T. OVER 13-04-18,02:06:35,Ch8,T. OVER
 13-04-18,02:07:35,Ch6,T. OVER 13-04-18,02:07:35,Ch8,T. OVER
 13-04-18,02:08:35,Ch6,T. OVER 13-04-18,02:08:35,Ch8,T. OVER
 13-04-18,02:09:35,Ch6,T. OVER 13-04-18,02:09:35,Ch8,T. OVER
 13-04-18,02:10:35,Ch6,T. OVER 13-04-18,02:10:35,Ch8,T. OVER
 13-04-18,02:11:35,Ch6,T. OVER 13-04-18,02:11:35,Ch8,T. OVER
 13-04-18,02:12:35,Ch6,T. OVER 13-04-18,02:12:35,Ch8,T. OVER
 13-04-18,02:13:35,Ch6,T. OVER 13-04-18,02:13:35,Ch8,T. OVER
 13-04-18,02:14:36,Ch6,T. OVER 13-04-18,02:14:36,Ch8,T. OVER
 13-04-18,02:15:36,Ch6,T. OVER 13-04-18,02:15:36,Ch8,T. OVER
 13-04-18,02:16:36,Ch6,T. OVER 13-04-18,02:16:36,Ch8,T. OVER
 13-04-18,02:17:36,Ch6,T. OVER 13-04-18,02:17:36,Ch8,T. OVER
 13-04-18,02:18:36,Ch6,T. OVER 13-04-18,02:18:36,Ch8,T. OVER
 13-04-18,02:19:37,Ch6,T. OVER 13-04-18,02:19:37,Ch8,T. OVER
 13-04-18,02:20:37,Ch6,T. OVER 13-04-18,02:20:37,Ch8,T. OVER
 13-04-18,02:21:37,Ch6,T. OVER 13-04-18,02:21:37,Ch8,T. OVER
 13-04-18,02:22:37,Ch6,T. OVER 13-04-18,02:22:37,Ch8,T. OVER
 13-04-18,02:23:37,Ch6,T. OVER 13-04-18,02:23:37,Ch8,T. OVER
 13-04-18,02:24:37,Ch6,T. OVER 13-04-18,02:24:37,Ch8,T. OVER
 13-04-18,02:25:38,Ch6,T. OVER 13-04-18,02:25:38,Ch8,T. OVER
 13-04-18,02:26:38,Ch6,T. OVER 13-04-18,02:26:38,Ch8,T. OVER
 13-04-18,02:27:38,Ch6,T. OVER 13-04-18,02:27:38,Ch8,T. OVER
 13-04-18,02:28:38,Ch6,T. OVER 13-04-18,02:28:38,Ch8,T. OVER
 13-04-18,02:29:38,Ch6,T. OVER 13-04-18,02:29:38,Ch8,T. OVER
 13-04-18,02:30:38,Ch6,T. OVER 13-04-18,02:30:38,Ch8,T. OVER
 13-04-18,02:31:38,Ch6,T. OVER 13-04-18,02:31:38,Ch8,T. OVER
 13-04-18,02:32:39,Ch6,T. OVER 13-04-18,02:32:39,Ch8,T. OVER
 13-04-18,02:33:39,Ch6,T. OVER 13-04-18,02:33:39,Ch8,T. OVER
 13-04-18,02:34:39,Ch6,T. OVER 13-04-18,02:34:39,Ch8,T. OVER
 13-04-18,02:35:39,Ch6,T. OVER 13-04-18,02:35:39,Ch8,T. OVER
 13-04-18,02:36:39,Ch6,T. OVER 13-04-18,02:36:39,Ch8,T. OVER
 13-04-18,02:37:39,Ch6,T. OVER 13-04-18,02:37:39,Ch8,T. OVER
 13-04-18,02:38:40,Ch6,T. OVER 13-04-18,02:38:40,Ch8,T. OVER
 13-04-18,02:39:40,Ch6,T. OVER 13-04-18,02:39:40,Ch8,T. OVER
 13-04-18,02:40:40,Ch6,T. OVER 13-04-18,02:40:40,Ch8,T. OVER
 13-04-18,02:41:40,Ch6,T. OVER 13-04-18,02:41:40,Ch8,T. OVER
 13-04-18,02:42:40,Ch6,T. OVER 13-04-18,02:42:40,Ch8,T. OVER
 13-04-18,02:43:40,Ch6,T. OVER 13-04-18,02:43:40,Ch8,T. OVER
 13-04-18,02:44:40,Ch6,T. OVER 13-04-18,02:44:40,Ch8,T. OVER
 13-04-18,02:45:41,Ch6,T. OVER 13-04-18,02:45:41,Ch8,T. OVER
 13-04-18,02:46:41,Ch6,T. OVER 13-04-18,02:46:41,Ch8,T. OVER
 13-04-18,02:47:41,Ch6,T. OVER 13-04-18,02:47:41,Ch8,T. OVER
 13-04-18,02:48:41,Ch6,T. OVER 13-04-18,02:48:41,Ch8,T. OVER
 13-04-18,02:49:42,Ch6,T. OVER 13-04-18,02:49:42,Ch8,T. OVER
 13-04-18,02:50:42,Ch6,T. OVER 13-04-18,02:50:42,Ch8,T. OVER
 13-04-18,02:51:42,Ch6,T. OVER 13-04-18,02:51:42,Ch8,T. OVER
 13-04-18,02:52:42,Ch6,T. OVER 13-04-18,02:52:42,Ch8,T. OVER
 13-04-18,02:53:42,Ch6,T. OVER 13-04-18,02:53:42,Ch8,T. OVER
 13-04-18,02:54:42,Ch6,T. OVER 13-04-18,02:54:42,Ch8,T. OVER
 13-04-18,02:55:43,Ch6,T. OVER 13-04-18,02:55:43,Ch8,T. OVER
 13-04-18,02:56:43,Ch6,T. OVER 13-04-18,02:56:43,Ch8,T. OVER
 13-04-18,02:57:43,Ch6,T. OVER 13-04-18,02:57:43,Ch8,T. OVER
 13-04-18,02:58:43,Ch6,T. OVER 13-04-18,02:58:43,Ch8,T. OVER
 13-04-18,02:59:43,Ch6,T. OVER 13-04-18,02:59:43,Ch8,T. OVER
 13-04-18,03:00:43,Ch6,T. OVER 13-04-18,03:00:43,Ch8,T. OVER
 13-04-18,03:01:43,Ch6,T. OVER 13-04-18,03:01:43,Ch8,T. OVER
 13-04-18,03:02:43,Ch6,T. OVER 13-04-18,03:02:43,Ch8,T. OVER
 13-04-18,03:03:44,Ch6,T. OVER 13-04-18,03:03:44,Ch8,T. OVER
 13-04-18,03:04:44,Ch6,T. OVER 13-04-18,03:04:44,Ch8,T. OVER
 13-04-18,03:05:44,Ch6,T. OVER 13-04-18,03:05:44,Ch8,T. OVER
 13-04-18,03:06:44,Ch6,T. OVER 13-04-18,03:06:44,Ch8,T. OVER
 13-04-18,03:07:45,Ch6,T. OVER 13-04-18,03:07:45,Ch8,T. OVER
 13-04-18,03:08:45,Ch6,T. OVER 13-04-18,03:08:45,Ch8,T. OVER
 13-04-18,03:09:45,Ch6,T. OVER 13-04-18,03:09:45,Ch8,T. OVER
 13-04-18,03:10:45,Ch6,T. OVER 13-04-18,03:10:45,Ch8,T. OVER
 13-04-18,03:11:45,Ch6,T. OVER 13-04-18,03:11:45,Ch8,T. OVER
 13-04-18,03:12:45,Ch6,T. OVER 13-04-18,03:12:45,Ch8,T. OVER
 13-04-18,03:13:45,Ch6,T. OVER 13-04-18,03:13:45,Ch8,T. OVER
 13-04-18,03:14:46,Ch6,T. OVER 13-04-18,03:14:46,Ch8,T. OVER
 13-04-18,03:15:46,Ch6,T. OVER 13-04-18,03:15:46,Ch8,T. OVER
 13-04-18,03:16:46,Ch6,T. OVER 13-04-18,03:16:46,Ch8,T. OVER
 13-04-18,03:17:46,Ch6,T. OVER 13-04-18,03:17:46,Ch8,T. OVER
 13-04-18,03:18:46,Ch6,T. OVER 13-04-18,03:18:46,Ch8,T. OVER
 13-04-18,03:19:47,Ch6,T. OVER 13-04-18,03:19:47,Ch8,T. OVER
 13-04-18,03:20:47,Ch6,T. OVER 13-04-18,03:20:47,Ch8,T. OVER
 13-04-18,03:21:47,Ch6,T. OVER 13-04-18,03:21:47,Ch8,T. OVER
 13-04-18,03:22:47,Ch6,T. OVER 13-04-18,03:22:47,Ch8,T. OVER
 13-04-18,03:23:47,Ch6,T. OVER 13-04-18,03:23:47,Ch8,T. OVER
 13-04-18,03:24:47,Ch6,T. OVER 13-04-18,03:24:47,Ch8,T. OVER
 13-04-18,03:25:47,Ch6,T. OVER 13-04-18,03:25:47,Ch8,T. OVER
 13-04-18,03:26:47,Ch6,T. OVER 13-04-18,03:26:47,Ch8,T. OVER
 13-04-18,03:27:47,Ch6,T. OVER 13-04-18,03:27:47,Ch8,T. OVER
 13-04-18,03:28:48,Ch6,T. OVER 13-04-18,03:28:48,Ch8,T. OVER
 13-04-18,03:29:48,Ch6,T. OVER 13-04-18,03:29:48,Ch8,T. OVER
 13-04-18,03:30:48,Ch6,T. OVER 13-04-18,03:30:48,Ch8,T. OVER
 13-04-18,03:31:48,Ch6,T. OVER 13-04-18,03:31:48,Ch8,T. OVER
 13-04-18,03:32:48,Ch6,T. OVER 13-04-18,03:32:48,Ch8,T. OVER
 13-04-18,03:33:48,Ch6,T. OVER 13-04-18,03:33:48,Ch8,T. OVER
 13-04-18,03:34:49,Ch6,T. OVER 13-04-18,03:34:49,Ch8,T. OVER
 13-04-18,03:35:49,Ch6,T. OVER 13-04-18,03:35:49,Ch8,T. OVER
 13-04-18,03:36:49,Ch6,T. OVER 13-04-18,03:36:49,Ch8,T. OVER
 13-04-18,03:37:49,Ch6,T. OVER 13-04-18,03:37:49,Ch8,T. OVER
 13-04-18,03:38:49,Ch6,T. OVER 13-04-18,03:38:49,Ch8,T. OVER
 13-04-18,03:39:49,Ch6,T. OVER 13-04-18,03:39:49,Ch8,T. OVER
 13-04-18,03:40:49,Ch6,T. OVER 13-04-18,03:40:49,Ch8,T. OVER
 13-04-18,03:41:50,Ch6,T. OVER 13-04-18,03:41:50,Ch8,T. OVER
 13-04-18,03:42:50,Ch6,T. OVER 13-04-18,03:42:50,Ch8,T. OVER
 13-04-18,03:43:50,Ch6,T. OVER 13-04-18,03:43:50,Ch8,T. OVER
 13-04-18,03:44:50,Ch6,T. OVER 13-04-18,03:44:50,Ch8,T. OVER
 13-04-18,03:45:50,Ch6,T. OVER 13-04-18,03:45:50,Ch8,T. OVER
 13-04-18,03:46:50,Ch6,T. OVER
 13-04-18,03:47:51,Ch6,T. OVER 13-04-18,03:47:51,Ch8,T. OVER
 13-04-18,03:48:51,Ch6,T. OVER 13-04-18,03:48:51,Ch8,T. OVER
 13-04-18,03:49:51,Ch6,T. OVER 13-04-18,03:49:51,Ch8,T. OVER
 13-04-18,03:50:51,Ch6,T. OVER 13-04-18,03:50:51,Ch8,T. OVER
 13-04-18,03:51:51,Ch6,T. OVER
 13-04-18,03:52:51,Ch6,T. OVER
 13-04-18,03:53:52,Ch6,T. OVER 13-04-18,03:53:52,Ch8,T. OVER
 13-04-18,03:54:52,Ch6,T. OVER
 13-04-18,03:55:52,Ch6,T. OVER
 13-04-18,03:56:52,Ch6,T. OVER
 13-04-18,03:57:52,Ch6,T. OVER
 13-04-18,03:58:53,Ch6,T. OVER
 13-04-18,03:59:53,Ch6,T. OVER
 13-04-18,04:00:53,Ch6,T. OVER
 13-04-18,04:01:53,Ch6,T. OVER
 13-04-18,04:02:53,Ch6,T. OVER
 13-04-18,04:03:53,Ch6,T. OVER
 13-04-18,04:04:54,Ch6,T. OVER
 13-04-18,04:05:54,Ch6,T. OVER
 13-04-18,04:06:54,Ch6,T. OVER
 13-04-18,04:07:54,Ch6,T. OVER
 13-04-18,04:08:54,Ch6,T. OVER
 13-04-18,04:09:54,Ch6,T. OVER
 13-04-18,04:10:55,Ch6,T. OVER
 13-04-18,04:11:55,Ch6,T. OVER
 13-04-18,04:12:55,Ch6,T. OVER
 13-04-18,04:13:55,Ch6,T. OVER
 13-04-18,04:14:55,Ch6,T. OVER
 13-04-18,04:15:55,Ch6,T. OVER
 13-04-18,04:16:56,Ch6,T. OVER
 13-04-18,04:17:56,Ch6,T. OVER
 13-04-18,04:18:56,Ch6,T. OVER
 13-04-18,04:19:56,Ch6,T. OVER
 13-04-18,04:20:56,Ch6,T. OVER
 13-04-18,04:21:57,Ch6,T. OVER
 13-04-18,04:22:57,Ch6,T. OVER
 13-04-18,04:23:57,Ch6,T. OVER
 13-04-18,04:24:57,Ch6,T. OVER
 13-04-18,04:25:57,Ch6,T. OVER
 13-04-18,04:26:57,Ch6,T. OVER
 13-04-18,04:27:58,Ch6,T. OVER
 13-04-18,04:28:58,Ch6,T. OVER
 13-04-18,04:29:58,Ch6,T. OVER
 13-04-18,04:30:58,Ch6,T. OVER
 13-04-18,04:31:58,Ch6,T. OVER
 13-04-18,04:32:58,Ch6,T. OVER
 13-04-18,04:33:58,Ch6,T. OVER
 13-04-18,04:34:59,Ch6,T. OVER
 13-04-18,04:35:59,Ch6,T. OVER
 13-04-18,04:36:59,Ch6,T. OVER
 13-04-18,04:37:59,Ch6,T. OVER
 13-04-18,04:38:59,Ch6,T. OVER
 13-04-18,04:39:59,Ch6,T. OVER
 13-04-18,04:41:00,Ch6,T. OVER
 13-04-18,04:42:00,Ch6,T. OVER
 13-04-18,04:43:00,Ch6,T. OVER
 13-04-18,04:44:00,Ch6,T. OVER
 13-04-18,04:45:00,Ch6,T. OVER
 13-04-18,04:46:00,Ch6,T. OVER
 13-04-18,04:47:00,Ch6,T. OVER
 13-04-18,04:48:01,Ch6,T. OVER
 13-04-18,04:49:01,Ch6,T. OVER
 13-04-18,04:50:01,Ch6,T. OVER
 13-04-18,04:51:01,Ch6,T. OVER
 13-04-18,04:52:01,Ch6,T. OVER
 13-04-18,04:53:01,Ch6,T. OVER
 13-04-18,04:54:02,Ch6,T. OVER
 13-04-18,04:55:02,Ch6,T. OVER
 13-04-18,04:56:02,Ch6,T. OVER
 13-04-18,04:57:02,Ch6,T. OVER
 13-04-18,04:58:02,Ch6,T. OVER
 13-04-18,04:59:02,Ch6,T. OVER
 13-04-18,05:00:03,Ch6,T. OVER
 13-04-18,05:01:03,Ch6,T. OVER
 13-04-18,05:02:03,Ch6,T. OVER
 13-04-18,05:03:03,Ch6,T. OVER
 13-04-18,05:04:03,Ch6,T. OVER
 13-04-18,05:05:03,Ch6,T. OVER
 13-04-18,05:06:03,Ch6,T. OVER
 13-04-18,05:07:04,Ch6,T. OVER
 13-04-18,05:08:04,Ch6,T. OVER
 13-04-18,05:09:04,Ch6,T. OVER
 13-04-18,05:10:04,Ch6,T. OVER
 13-04-18,05:11:04,Ch6,T. OVER
 13-04-18,05:12:04,Ch6,T. OVER
 13-04-18,05:13:04,Ch6,T. OVER
 13-04-18,05:14:05,Ch6,T. OVER
 13-04-18,05:15:05,Ch6,T. OVER
 13-04-18,05:16:05,Ch6,T. OVER
 13-04-18,05:17:05,Ch6,T. OVER
 13-04-18,05:18:05,Ch6,T. OVER
 13-04-18,05:19:05,Ch6,T. OVER
 13-04-18,05:20:05,Ch6,T. OVER
 13-04-18,05:21:05,Ch6,T. OVER
 13-04-18,05:22:06,Ch6,T. OVER
 13-04-18,05:23:06,Ch6,T. OVER
 13-04-18,05:24:06,Ch6,T. OVER
 13-04-18,05:25:06,Ch6,T. OVER
 13-04-18,05:26:06,Ch6,T. OVER
 13-04-18,05:27:06,Ch6,T. OVER
 13-04-18,05:28:06,Ch6,T. OVER
 13-04-18,05:29:06,Ch6,T. OVER
 13-04-18,05:30:06,Ch6,T. OVER
 13-04-18,05:31:07,Ch6,T. OVER
 13-04-18,05:32:07,Ch6,T. OVER
 13-04-18,05:33:07,Ch6,T. OVER
 13-04-18,05:34:07,Ch6,T. OVER
 13-04-18,05:35:07,Ch6,T. OVER
 13-04-18,05:36:08,Ch6,T. OVER
 13-04-18,05:37:08,Ch6,T. OVER
 13-04-18,05:38:08,Ch6,T. OVER
 13-04-18,05:39:08,Ch6,T. OVER
 13-04-18,05:40:08,Ch6,T. OVER
 13-04-18,05:41:08,Ch6,T. OVER
 13-04-18,05:42:09,Ch6,T. OVER
 13-04-18,05:43:09,Ch6,T. OVER
 13-04-18,05:44:09,Ch6,T. OVER
 13-04-18,05:45:09,Ch6,T. OVER
 13-04-18,05:46:10,Ch6,T. OVER
 13-04-18,05:47:10,Ch6,T. OVER
 13-04-18,05:48:10,Ch6,T. OVER
 13-04-18,05:49:10,Ch6,T. OVER
 13-04-18,05:50:10,Ch6,T. OVER
 13-04-18,05:51:10,Ch6,T. OVER
 13-04-18,05:52:11,Ch6,T. OVER
 13-04-18,05:53:11,Ch6,T. OVER
 13-04-18,05:54:11,Ch6,T. OVER
 13-04-18,05:55:11,Ch6,T. OVER
 13-04-18,05:56:11,Ch6,T. OVER
 13-04-18,05:57:12,Ch6,T. OVER
 13-04-18,05:58:12,Ch6,T. OVER
 13-04-18,05:59:12,Ch6,T. OVER
 13-04-18,06:00:12,Ch6,T. OVER
 13-04-18,06:01:12,Ch6,T. OVER
