# Still Stage
# UCSD DR Cooldown data 
# Time	Temperature 
# (s)	(K)
1.523612982000000000e+09 1.401699999999999875e+02
1.523613042000000000e+09 1.397719999999999914e+02
1.523613102000000000e+09 1.395709999999999980e+02
1.523613162000000000e+09 1.391719999999999970e+02
1.523613222000000000e+09 1.389809999999999945e+02
1.523613282000000000e+09 1.385879999999999939e+02
1.523613343000000000e+09 1.383870000000000005e+02
1.523613403000000000e+09 1.379840000000000089e+02
1.523613463000000000e+09 1.377829999999999870e+02
1.523613523000000000e+09 1.375860000000000127e+02
1.523613583000000000e+09 1.371850000000000023e+02
1.523613643000000000e+09 1.369790000000000134e+02
1.523613704000000000e+09 1.365720000000000027e+02
1.523613763000000000e+09 1.363789999999999907e+02
1.523613824000000000e+09 1.359809999999999945e+02
1.523613884000000000e+09 1.357779999999999916e+02
1.523613944000000000e+09 1.355850000000000080e+02
1.523614004000000000e+09 1.351850000000000023e+02
1.523614065000000000e+09 1.349869999999999948e+02
1.523614125000000000e+09 1.345999999999999943e+02
1.523614185000000000e+09 1.343950000000000102e+02
1.523614245000000000e+09 1.339929999999999950e+02
1.523614305000000000e+09 1.337839999999999918e+02
1.523614365000000000e+09 1.335910000000000082e+02
1.523614425000000000e+09 1.331850000000000023e+02
1.523614486000000000e+09 1.329850000000000136e+02
1.523614546000000000e+09 1.325780000000000030e+02
1.523614606000000000e+09 1.323729999999999905e+02
1.523614666000000000e+09 1.319619999999999891e+02
1.523614726000000000e+09 1.317800000000000011e+02
1.523614787000000000e+09 1.315749999999999886e+02
1.523614847000000000e+09 1.311709999999999923e+02
1.523614907000000000e+09 1.309770000000000039e+02
1.523614967000000000e+09 1.305689999999999884e+02
1.523615027000000000e+09 1.303720000000000141e+02
1.523615087000000000e+09 1.299720000000000084e+02
1.523615147000000000e+09 1.297640000000000100e+02
1.523615207000000000e+09 1.295550000000000068e+02
1.523615267000000000e+09 1.291620000000000061e+02
1.523615328000000000e+09 1.289459999999999980e+02
1.523615388000000000e+09 1.285509999999999877e+02
1.523615448000000000e+09 1.283429999999999893e+02
1.523615508000000000e+09 1.279399999999999977e+02
1.523615568000000000e+09 1.277240000000000038e+02
1.523615628000000000e+09 1.275280000000000058e+02
1.523615689000000000e+09 1.271320000000000050e+02
1.523615749000000000e+09 1.269230000000000018e+02
1.523615809000000000e+09 1.265190000000000055e+02
1.523615869000000000e+09 1.263259999999999934e+02
1.523615929000000000e+09 1.259110000000000014e+02
1.523615989000000000e+09 1.257060000000000031e+02
1.523616049000000000e+09 1.253020000000000067e+02
1.523616110000000000e+09 1.251080000000000041e+02
1.523616170000000000e+09 1.248940000000000055e+02
1.523616230000000000e+09 1.244779999999999944e+02
1.523616290000000000e+09 1.242729999999999961e+02
1.523616350000000000e+09 1.238730000000000047e+02
1.523616410000000000e+09 1.236580000000000013e+02
1.523616471000000000e+09 1.232429999999999950e+02
1.523616531000000000e+09 1.230340000000000060e+02
1.523616591000000000e+09 1.228280000000000030e+02
1.523616651000000000e+09 1.224219999999999970e+02
1.523616711000000000e+09 1.222169999999999987e+02
1.523616771000000000e+09 1.218169999999999931e+02
1.523616832000000000e+09 1.216039999999999992e+02
1.523616892000000000e+09 1.211959999999999980e+02
1.523616952000000000e+09 1.209959999999999951e+02
1.523617012000000000e+09 1.207870000000000061e+02
1.523617072000000000e+09 1.203610000000000042e+02
1.523617133000000000e+09 1.201620000000000061e+02
1.523617193000000000e+09 1.197429999999999950e+02
1.523617253000000000e+09 1.195349999999999966e+02
1.523617313000000000e+09 1.191110000000000042e+02
1.523617373000000000e+09 1.189080000000000013e+02
1.523617433000000000e+09 1.186800000000000068e+02
1.523617494000000000e+09 1.182810000000000059e+02
1.523617554000000000e+09 1.180649999999999977e+02
1.523617614000000000e+09 1.176599999999999966e+02
1.523617674000000000e+09 1.174489999999999981e+02
1.523617734000000000e+09 1.170300000000000011e+02
1.523617794000000000e+09 1.168289999999999935e+02
1.523617855000000000e+09 1.166159999999999997e+02
1.523617915000000000e+09 1.162030000000000030e+02
1.523617975000000000e+09 1.159879999999999995e+02
1.523618035000000000e+09 1.155679999999999978e+02
1.523618095000000000e+09 1.153589999999999947e+02
1.523618156000000000e+09 1.149369999999999976e+02
1.523618216000000000e+09 1.147189999999999941e+02
1.523618276000000000e+09 1.145120000000000005e+02
1.523618336000000000e+09 1.140789999999999935e+02
1.523618396000000000e+09 1.138780000000000001e+02
1.523618456000000000e+09 1.134509999999999934e+02
1.523618517000000000e+09 1.132439999999999998e+02
1.523618577000000000e+09 1.128209999999999980e+02
1.523618637000000000e+09 1.126110000000000042e+02
1.523618697000000000e+09 1.121779999999999973e+02
1.523618757000000000e+09 1.119549999999999983e+02
1.523618818000000000e+09 1.117309999999999945e+02
1.523618878000000000e+09 1.113010000000000019e+02
1.523618938000000000e+09 1.110999999999999943e+02
1.523618998000000000e+09 1.106560000000000059e+02
1.523619058000000000e+09 1.104330000000000069e+02
1.523619118000000000e+09 1.102229999999999990e+02
1.523619178000000000e+09 1.097939999999999969e+02
1.523619238000000000e+09 1.095870000000000033e+02
1.523619299000000000e+09 1.091659999999999968e+02
1.523619359000000000e+09 1.089429999999999978e+02
1.523619419000000000e+09 1.085160000000000053e+02
1.523619479000000000e+09 1.083169999999999931e+02
1.523619539000000000e+09 1.078859999999999957e+02
1.523619599000000000e+09 1.076839999999999975e+02
1.523619660000000000e+09 1.074489999999999981e+02
1.523619720000000000e+09 1.070370000000000061e+02
1.523619780000000000e+09 1.068409999999999940e+02
1.523619840000000000e+09 1.063940000000000055e+02
1.523619900000000000e+09 1.061530000000000058e+02
1.523619960000000000e+09 1.057409999999999997e+02
1.523620020000000000e+09 1.055289999999999964e+02
1.523620081000000000e+09 1.053070000000000022e+02
1.523620141000000000e+09 1.048919999999999959e+02
1.523620201000000000e+09 1.046989999999999981e+02
1.523620261000000000e+09 1.042560000000000002e+02
1.523620321000000000e+09 1.040400000000000063e+02
1.523620381000000000e+09 1.035999999999999943e+02
1.523620442000000000e+09 1.033880000000000052e+02
1.523620502000000000e+09 1.031640000000000015e+02
1.523620562000000000e+09 1.027420000000000044e+02
1.523620622000000000e+09 1.025169999999999959e+02
1.523620682000000000e+09 1.021159999999999997e+02
1.523620742000000000e+09 1.018750000000000000e+02
1.523620803000000000e+09 1.014509999999999934e+02
1.523620863000000000e+09 1.012339999999999947e+02
1.523620923000000000e+09 1.009950000000000045e+02
1.523620983000000000e+09 1.005889999999999986e+02
1.523621043000000000e+09 1.003580000000000041e+02
1.523621103000000000e+09 9.993330000000000268e+01
1.523621163000000000e+09 9.969939999999999714e+01
1.523621224000000000e+09 9.926560000000000628e+01
1.523621284000000000e+09 9.905589999999999407e+01
1.523621344000000000e+09 9.885699999999999932e+01
1.523621404000000000e+09 9.842510000000000048e+01
1.523621464000000000e+09 9.821869999999999834e+01
1.523621524000000000e+09 9.777030000000000598e+01
1.523621584000000000e+09 9.753650000000000375e+01
1.523621645000000000e+09 9.710649999999999693e+01
1.523621705000000000e+09 9.687609999999999388e+01
1.523621765000000000e+09 9.665970000000000084e+01
1.523621825000000000e+09 9.623779999999999291e+01
1.523621885000000000e+09 9.601949999999999363e+01
1.523621945000000000e+09 9.558180000000000121e+01
1.523622005000000000e+09 9.537210000000000321e+01
1.523622065000000000e+09 9.493760000000000332e+01
1.523622126000000000e+09 9.472010000000000218e+01
1.523622186000000000e+09 9.427700000000000102e+01
1.523622246000000000e+09 9.404699999999999704e+01
1.523622306000000000e+09 9.385880000000000223e+01
1.523622366000000000e+09 9.340579999999999927e+01
1.523622426000000000e+09 9.318110000000000070e+01
1.523622486000000000e+09 9.275790000000000646e+01
1.523622546000000000e+09 9.255530000000000257e+01
1.523622607000000000e+09 9.210299999999999443e+01
1.523622667000000000e+09 9.190219999999999345e+01
1.523622727000000000e+09 9.167829999999999302e+01
1.523622787000000000e+09 9.121720000000000539e+01
1.523622847000000000e+09 9.102809999999999491e+01
1.523622908000000000e+09 9.058559999999999945e+01
1.523622968000000000e+09 9.036190000000000566e+01
1.523623028000000000e+09 8.993779999999999575e+01
1.523623088000000000e+09 8.972249999999999659e+01
1.523623148000000000e+09 8.949689999999999657e+01
1.523623208000000000e+09 8.906680000000000064e+01
1.523623269000000000e+09 8.884139999999999304e+01
1.523623329000000000e+09 8.842329999999999757e+01
1.523623389000000000e+09 8.820749999999999602e+01
1.523623449000000000e+09 8.777790000000000248e+01
1.523623509000000000e+09 8.756229999999999336e+01
1.523623570000000000e+09 8.734940000000000282e+01
1.523623630000000000e+09 8.693139999999999645e+01
1.523623690000000000e+09 8.668869999999999720e+01
1.523623750000000000e+09 8.627439999999999998e+01
1.523623810000000000e+09 8.607210000000000605e+01
1.523623871000000000e+09 8.562789999999999679e+01
1.523623931000000000e+09 8.543059999999999832e+01
1.523623991000000000e+09 8.520839999999999748e+01
1.523624051000000000e+09 8.478340000000000032e+01
1.523624111000000000e+09 8.456579999999999586e+01
1.523624172000000000e+09 8.413580000000000325e+01
1.523624232000000000e+09 8.393089999999999407e+01
1.523624292000000000e+09 8.349639999999999418e+01
1.523624352000000000e+09 8.329489999999999839e+01
1.523624412000000000e+09 8.306659999999999400e+01
1.523624472000000000e+09 8.266379999999999484e+01
1.523624532000000000e+09 8.244029999999999347e+01
1.523624592000000000e+09 8.200539999999999452e+01
1.523624652000000000e+09 8.179590000000000316e+01
1.523624713000000000e+09 8.137120000000000175e+01
1.523624773000000000e+09 8.116830000000000211e+01
1.523624833000000000e+09 8.074339999999999407e+01
1.523624893000000000e+09 8.054279999999999973e+01
1.523624953000000000e+09 8.031980000000000075e+01
1.523625013000000000e+09 7.990189999999999770e+01
1.523625073000000000e+09 7.969880000000000564e+01
1.523625133000000000e+09 7.927160000000000650e+01
1.523625194000000000e+09 7.904970000000000141e+01
1.523625254000000000e+09 7.865049999999999386e+01
1.523625314000000000e+09 7.843729999999999336e+01
1.523625374000000000e+09 7.822419999999999618e+01
1.523625434000000000e+09 7.781719999999999970e+01
1.523625494000000000e+09 7.761079999999999757e+01
1.523625555000000000e+09 7.719910000000000139e+01
1.523625615000000000e+09 7.698080000000000211e+01
1.523625675000000000e+09 7.656239999999999668e+01
1.523625735000000000e+09 7.635089999999999577e+01
1.523625796000000000e+09 7.614809999999999945e+01
1.523625856000000000e+09 7.573439999999999372e+01
1.523625916000000000e+09 7.553430000000000177e+01
1.523625976000000000e+09 7.512120000000000175e+01
1.523626036000000000e+09 7.493259999999999366e+01
1.523626096000000000e+09 7.450140000000000384e+01
1.523626156000000000e+09 7.431080000000000041e+01
1.523626216000000000e+09 7.409069999999999823e+01
1.523626277000000000e+09 7.368059999999999832e+01
1.523626337000000000e+09 7.350209999999999866e+01
1.523626397000000000e+09 7.309610000000000696e+01
1.523626457000000000e+09 7.287420000000000186e+01
1.523626517000000000e+09 7.247280000000000655e+01
1.523626577000000000e+09 7.227249999999999375e+01
1.523626637000000000e+09 7.206029999999999802e+01
1.523626698000000000e+09 7.166270000000000095e+01
1.523626758000000000e+09 7.145810000000000173e+01
1.523626818000000000e+09 7.105379999999999541e+01
1.523626878000000000e+09 7.085450000000000159e+01
1.523626938000000000e+09 7.046710000000000207e+01
1.523626998000000000e+09 7.025979999999999848e+01
1.523627058000000000e+09 7.006709999999999638e+01
1.523627119000000000e+09 6.965330000000000155e+01
1.523627179000000000e+09 6.945950000000000557e+01
1.523627239000000000e+09 6.904800000000000182e+01
1.523627299000000000e+09 6.886010000000000275e+01
1.523627359000000000e+09 6.845860000000000412e+01
1.523627419000000000e+09 6.825639999999999930e+01
1.523627479000000000e+09 6.786450000000000671e+01
1.523627540000000000e+09 6.766930000000000689e+01
1.523627600000000000e+09 6.747390000000000043e+01
1.523627660000000000e+09 6.707330000000000325e+01
1.523627720000000000e+09 6.687120000000000175e+01
1.523627780000000000e+09 6.648770000000000380e+01
1.523627841000000000e+09 6.629189999999999827e+01
1.523627901000000000e+09 6.590409999999999968e+01
1.523627961000000000e+09 6.571309999999999718e+01
1.523628021000000000e+09 6.549760000000000559e+01
1.523628081000000000e+09 6.512709999999999866e+01
1.523628141000000000e+09 6.492379999999999995e+01
1.523628202000000000e+09 6.453379999999999939e+01
1.523628262000000000e+09 6.433950000000000102e+01
1.523628322000000000e+09 6.395989999999999753e+01
1.523628382000000000e+09 6.377199999999999847e+01
1.523628442000000000e+09 6.356649999999999778e+01
1.523628502000000000e+09 6.318139999999999645e+01
1.523628562000000000e+09 6.298029999999999973e+01
1.523628623000000000e+09 6.260960000000000036e+01
1.523628683000000000e+09 6.242249999999999943e+01
1.523628743000000000e+09 6.203799999999999670e+01
1.523628803000000000e+09 6.184649999999999892e+01
1.523628863000000000e+09 6.165250000000000341e+01
1.523628923000000000e+09 6.128649999999999665e+01
1.523628983000000000e+09 6.107670000000000243e+01
1.523629043000000000e+09 6.070709999999999695e+01
1.523629104000000000e+09 6.052459999999999951e+01
1.523629164000000000e+09 6.014320000000000022e+01
1.523629224000000000e+09 5.996459999999999724e+01
1.523629284000000000e+09 5.977519999999999811e+01
1.523629344000000000e+09 5.939679999999999893e+01
1.523629404000000000e+09 5.920770000000000266e+01
1.523629464000000000e+09 5.884409999999999741e+01
1.523629525000000000e+09 5.865189999999999770e+01
1.523629585000000000e+09 5.827799999999999869e+01
1.523629645000000000e+09 5.809850000000000136e+01
1.523629705000000000e+09 5.791460000000000008e+01
1.523629765000000000e+09 5.753770000000000095e+01
1.523629825000000000e+09 5.735580000000000211e+01
1.523629885000000000e+09 5.698149999999999693e+01
1.523629946000000000e+09 5.680060000000000286e+01
1.523630006000000000e+09 5.644689999999999941e+01
1.523630066000000000e+09 5.626749999999999829e+01
1.523630126000000000e+09 5.608780000000000143e+01
1.523630186000000000e+09 5.571280000000000143e+01
1.523630246000000000e+09 5.552759999999999962e+01
1.523630307000000000e+09 5.517770000000000152e+01
1.523630367000000000e+09 5.498429999999999751e+01
1.523630427000000000e+09 5.462460000000000093e+01
1.523630487000000000e+09 5.445530000000000115e+01
1.523630547000000000e+09 5.408800000000000097e+01
1.523630607000000000e+09 5.392280000000000229e+01
1.523630668000000000e+09 5.373219999999999885e+01
1.523630728000000000e+09 5.337100000000000222e+01
1.523630788000000000e+09 5.318930000000000291e+01
1.523630848000000000e+09 5.284020000000000294e+01
1.523630908000000000e+09 5.266760000000000019e+01
1.523630968000000000e+09 5.231620000000000203e+01
1.523631029000000000e+09 5.214390000000000214e+01
1.523631089000000000e+09 5.196079999999999899e+01
1.523631149000000000e+09 5.161010000000000275e+01
1.523631209000000000e+09 5.143670000000000186e+01
1.523631269000000000e+09 5.107800000000000296e+01
1.523631329000000000e+09 5.090350000000000108e+01
1.523631389000000000e+09 5.055610000000000070e+01
1.523631449000000000e+09 5.038320000000000221e+01
1.523631510000000000e+09 5.021990000000000265e+01
1.523631570000000000e+09 4.986769999999999925e+01
1.523631630000000000e+09 4.969980000000000331e+01
1.523631690000000000e+09 4.934830000000000183e+01
1.523631750000000000e+09 4.917280000000000229e+01
1.523631810000000000e+09 4.883379999999999654e+01
1.523631871000000000e+09 4.866040000000000276e+01
1.523631931000000000e+09 4.848460000000000036e+01
1.523631991000000000e+09 4.813360000000000127e+01
1.523632051000000000e+09 4.796770000000000067e+01
1.523632111000000000e+09 4.762330000000000041e+01
1.523632171000000000e+09 4.746000000000000085e+01
1.523632232000000000e+09 4.711099999999999710e+01
1.523632292000000000e+09 4.694740000000000180e+01
1.523632352000000000e+09 4.660949999999999704e+01
1.523632412000000000e+09 4.644369999999999976e+01
1.523632472000000000e+09 4.626769999999999783e+01
1.523632533000000000e+09 4.592969999999999686e+01
1.523632593000000000e+09 4.575269999999999726e+01
1.523632653000000000e+09 4.541870000000000118e+01
1.523632713000000000e+09 4.524799999999999756e+01
1.523632773000000000e+09 4.491020000000000323e+01
1.523632833000000000e+09 4.474830000000000041e+01
1.523632894000000000e+09 4.457300000000000040e+01
1.523632954000000000e+09 4.424130000000000251e+01
1.523633014000000000e+09 4.406869999999999976e+01
1.523633074000000000e+09 4.372249999999999659e+01
1.523633134000000000e+09 4.355969999999999942e+01
1.523633194000000000e+09 4.322160000000000224e+01
1.523633254000000000e+09 4.304979999999999762e+01
1.523633315000000000e+09 4.287400000000000233e+01
1.523633375000000000e+09 4.254959999999999809e+01
1.523633435000000000e+09 4.237789999999999679e+01
1.523633495000000000e+09 4.203179999999999694e+01
1.523633555000000000e+09 4.185770000000000124e+01
1.523633615000000000e+09 4.153110000000000213e+01
1.523633675000000000e+09 4.135730000000000217e+01
1.523633736000000000e+09 4.118269999999999698e+01
1.523633796000000000e+09 4.084279999999999688e+01
1.523633856000000000e+09 4.067999999999999972e+01
1.523633916000000000e+09 4.033160000000000167e+01
1.523633976000000000e+09 4.016149999999999665e+01
1.523634036000000000e+09 3.981060000000000088e+01
1.523634096000000000e+09 3.964050000000000296e+01
1.523634157000000000e+09 3.947330000000000183e+01
1.523634217000000000e+09 3.912489999999999668e+01
1.523634277000000000e+09 3.894060000000000343e+01
1.523634337000000000e+09 3.859649999999999892e+01
1.523634397000000000e+09 3.841530000000000200e+01
1.523634457000000000e+09 3.806380000000000052e+01
1.523634518000000000e+09 3.789540000000000219e+01
1.523634578000000000e+09 3.771959999999999980e+01
1.523634638000000000e+09 3.736379999999999768e+01
1.523634698000000000e+09 3.718030000000000257e+01
1.523634758000000000e+09 3.681660000000000110e+01
1.523634818000000000e+09 3.663629999999999853e+01
1.523634878000000000e+09 3.627790000000000248e+01
1.523634938000000000e+09 3.608809999999999718e+01
1.523634998000000000e+09 3.590749999999999886e+01
1.523635059000000000e+09 3.554509999999999792e+01
1.523635119000000000e+09 3.535940000000000083e+01
1.523635179000000000e+09 3.496940000000000026e+01
1.523635239000000000e+09 3.478520000000000323e+01
1.523635299000000000e+09 3.441760000000000019e+01
1.523635359000000000e+09 3.422420000000000329e+01
1.523635420000000000e+09 3.384239999999999782e+01
1.523635480000000000e+09 3.364750000000000085e+01
1.523635540000000000e+09 3.344959999999999667e+01
1.523635600000000000e+09 3.305649999999999977e+01
1.523635660000000000e+09 3.286500000000000199e+01
1.523635720000000000e+09 3.246900000000000119e+01
1.523635781000000000e+09 3.227669999999999817e+01
1.523635841000000000e+09 3.187509999999999977e+01
1.523635901000000000e+09 3.167589999999999861e+01
1.523635961000000000e+09 3.148059999999999903e+01
1.523636021000000000e+09 3.108759999999999835e+01
1.523636081000000000e+09 3.088370000000000104e+01
1.523636142000000000e+09 3.048239999999999839e+01
1.523636202000000000e+09 3.027309999999999945e+01
1.523636262000000000e+09 2.987389999999999901e+01
1.523636322000000000e+09 2.967689999999999984e+01
1.523636382000000000e+09 2.947309999999999874e+01
1.523636442000000000e+09 2.905959999999999965e+01
1.523636502000000000e+09 2.885210000000000008e+01
1.523636563000000000e+09 2.843479999999999919e+01
1.523636623000000000e+09 2.823250000000000171e+01
1.523636683000000000e+09 2.781109999999999971e+01
1.523636743000000000e+09 2.759390000000000143e+01
1.523636803000000000e+09 2.737930000000000064e+01
1.523636863000000000e+09 2.694640000000000057e+01
1.523636923000000000e+09 2.672609999999999886e+01
1.523636984000000000e+09 2.628519999999999968e+01
1.523637044000000000e+09 2.605750000000000099e+01
1.523637104000000000e+09 2.560529999999999973e+01
1.523637164000000000e+09 2.538009999999999877e+01
1.523637224000000000e+09 2.515319999999999823e+01
1.523637285000000000e+09 2.468519999999999825e+01
1.523637345000000000e+09 2.444979999999999976e+01
1.523637405000000000e+09 2.398069999999999879e+01
1.523637465000000000e+09 2.374269999999999925e+01
1.523637525000000000e+09 2.325069999999999837e+01
1.523637585000000000e+09 2.300880000000000081e+01
1.523637646000000000e+09 2.251129999999999853e+01
1.523637706000000000e+09 2.225609999999999999e+01
1.523637766000000000e+09 2.199739999999999895e+01
1.523637826000000000e+09 2.148959999999999937e+01
1.523637886000000000e+09 2.122960000000000136e+01
1.523637946000000000e+09 2.070289999999999964e+01
1.523638007000000000e+09 2.044219999999999970e+01
1.523638067000000000e+09 1.991199999999999903e+01
1.523638127000000000e+09 1.964470000000000027e+01
1.523638187000000000e+09 1.937950000000000017e+01
1.523638247000000000e+09 1.883520000000000039e+01
1.523638307000000000e+09 1.855989999999999895e+01
1.523638367000000000e+09 1.800769999999999982e+01
1.523638427000000000e+09 1.772510000000000119e+01
1.523638488000000000e+09 1.745019999999999882e+01
1.523638548000000000e+09 1.687650000000000006e+01
1.523638608000000000e+09 1.660360000000000014e+01
1.523638668000000000e+09 1.606180000000000163e+01
1.523638728000000000e+09 1.579049999999999976e+01
1.523638788000000000e+09 1.527619999999999933e+01
1.523638849000000000e+09 1.502909999999999968e+01
1.523638909000000000e+09 1.479209999999999958e+01
1.523638969000000000e+09 1.434029999999999916e+01
1.523639029000000000e+09 1.412650000000000006e+01
1.523639089000000000e+09 1.372509999999999941e+01
1.523639149000000000e+09 1.353630000000000067e+01
1.523639210000000000e+09 1.318280000000000030e+01
1.523639270000000000e+09 1.301529999999999987e+01
1.523639330000000000e+09 1.270190000000000019e+01
1.523639390000000000e+09 1.255390000000000050e+01
1.523639450000000000e+09 1.240809999999999924e+01
1.523639510000000000e+09 1.213150000000000084e+01
1.523639570000000000e+09 1.199920000000000009e+01
1.523639630000000000e+09 1.173859999999999992e+01
1.523639691000000000e+09 1.161539999999999928e+01
1.523639751000000000e+09 1.137149999999999928e+01
1.523639811000000000e+09 1.125000000000000000e+01
1.523639871000000000e+09 1.113299999999999912e+01
1.523639931000000000e+09 1.088610000000000078e+01
1.523639991000000000e+09 1.076849999999999952e+01
1.523640051000000000e+09 1.053969999999999985e+01
1.523640112000000000e+09 1.042340000000000089e+01
1.523640172000000000e+09 1.030860000000000021e+01
1.523640232000000000e+09 1.008370000000000033e+01
1.523640292000000000e+09 9.969960000000000377e+00
1.523640352000000000e+09 9.745300000000000296e+00
1.523640413000000000e+09 9.630380000000000607e+00
1.523640473000000000e+09 9.405459999999999710e+00
1.523640533000000000e+09 9.297900000000000276e+00
1.523640593000000000e+09 9.187250000000000583e+00
1.523640653000000000e+09 8.966150000000000730e+00
1.523640713000000000e+09 8.860279999999999490e+00
1.523640773000000000e+09 8.656290000000000262e+00
1.523640834000000000e+09 8.555790000000000006e+00
1.523640894000000000e+09 8.371790000000000731e+00
1.523640954000000000e+09 8.281159999999999854e+00
1.523641014000000000e+09 8.111560000000000770e+00
1.523641074000000000e+09 8.037140000000000839e+00
1.523641134000000000e+09 7.962430000000000341e+00
1.523641195000000000e+09 7.823190000000000310e+00
1.523641255000000000e+09 7.760010000000000296e+00
1.523641315000000000e+09 7.650019999999999598e+00
1.523641375000000000e+09 7.599859999999999616e+00
1.523641435000000000e+09 7.510349999999999859e+00
1.523641495000000000e+09 7.471440000000000303e+00
1.523641556000000000e+09 7.433609999999999829e+00
1.523641616000000000e+09 7.367110000000000269e+00
1.523641676000000000e+09 7.336630000000000429e+00
1.523641736000000000e+09 7.290470000000000006e+00
1.523641796000000000e+09 7.265340000000000131e+00
1.523641856000000000e+09 7.227030000000000065e+00
1.523641917000000000e+09 7.208960000000000257e+00
1.523641977000000000e+09 7.193520000000000358e+00
1.523642037000000000e+09 7.164189999999999614e+00
1.523642097000000000e+09 7.148550000000000182e+00
1.523642157000000000e+09 7.121509999999999785e+00
1.523642217000000000e+09 7.109399999999999942e+00
1.523642277000000000e+09 7.085910000000000153e+00
1.523642338000000000e+09 7.076509999999999856e+00
1.523642398000000000e+09 7.065089999999999648e+00
1.523642458000000000e+09 7.043199999999999683e+00
1.523642518000000000e+09 7.035099999999999909e+00
1.523642578000000000e+09 7.016090000000000160e+00
1.523642638000000000e+09 7.006070000000000242e+00
1.523642698000000000e+09 6.989609999999999879e+00
1.523642759000000000e+09 6.978869999999999685e+00
1.523642819000000000e+09 6.969759999999999955e+00
1.523642879000000000e+09 6.951730000000000409e+00
1.523642939000000000e+09 6.943150000000000155e+00
1.523642999000000000e+09 6.926050000000000040e+00
1.523643059000000000e+09 6.920010000000000439e+00
1.523643119000000000e+09 6.902969999999999828e+00
1.523643180000000000e+09 6.895330000000000403e+00
1.523643240000000000e+09 6.878800000000000026e+00
1.523643300000000000e+09 6.871249999999999858e+00
1.523643360000000000e+09 6.862980000000000302e+00
1.523643420000000000e+09 6.847190000000000332e+00
1.523643480000000000e+09 6.837970000000000326e+00
1.523643540000000000e+09 6.823719999999999786e+00
1.523643601000000000e+09 6.815319999999999823e+00
1.523643661000000000e+09 6.802010000000000112e+00
1.523643721000000000e+09 6.792749999999999844e+00
1.523643781000000000e+09 6.784729999999999706e+00
1.523643841000000000e+09 6.770120000000000360e+00
1.523643901000000000e+09 6.762629999999999697e+00
1.523643961000000000e+09 6.747860000000000191e+00
1.523644022000000000e+09 6.738019999999999676e+00
1.523644082000000000e+09 6.722520000000000273e+00
1.523644142000000000e+09 6.717270000000000074e+00
1.523644202000000000e+09 6.709209999999999674e+00
1.523644262000000000e+09 6.693830000000000169e+00
1.523644322000000000e+09 6.688649999999999984e+00
1.523644382000000000e+09 6.671020000000000394e+00
1.523644442000000000e+09 6.663490000000000357e+00
1.523644503000000000e+09 6.648469999999999658e+00
1.523644563000000000e+09 6.640620000000000189e+00
1.523644623000000000e+09 6.633329999999999949e+00
1.523644683000000000e+09 9.271340000000000359e+00
1.523644743000000000e+09 1.062310000000000088e+01
1.523644803000000000e+09 1.135629999999999917e+01
1.523644863000000000e+09 1.178430000000000000e+01
1.523644924000000000e+09 1.239809999999999945e+01
1.523644984000000000e+09 1.269100000000000072e+01
1.523645044000000000e+09 1.261730000000000018e+01
1.523645104000000000e+09 1.276999999999999957e+01
1.523645164000000000e+09 1.292319999999999958e+01
1.523645224000000000e+09 1.320659999999999989e+01
1.523645284000000000e+09 1.291259999999999941e+01
1.523645345000000000e+09 1.312149999999999928e+01
1.523645405000000000e+09 1.322920000000000051e+01
1.523645465000000000e+09 1.336159999999999926e+01
1.523645525000000000e+09 1.310190000000000055e+01
1.523645585000000000e+09 1.317580000000000062e+01
1.523645645000000000e+09 1.334859999999999935e+01
1.523645705000000000e+09 1.343779999999999930e+01
1.523645766000000000e+09 1.315399999999999991e+01
1.523645826000000000e+09 1.321519999999999939e+01
1.523645886000000000e+09 1.328739999999999988e+01
1.523645946000000000e+09 1.326360000000000028e+01
1.523646006000000000e+09 1.306939999999999991e+01
1.523646066000000000e+09 1.318890000000000029e+01
1.523646126000000000e+09 1.326459999999999972e+01
1.523646187000000000e+09 1.295069999999999943e+01
1.523646247000000000e+09 1.299970000000000070e+01
1.523646307000000000e+09 1.312020000000000053e+01
1.523646367000000000e+09 1.322269999999999968e+01
1.523646427000000000e+09 1.308820000000000050e+01
1.523646487000000000e+09 1.288439999999999941e+01
1.523646548000000000e+09 1.294919999999999938e+01
1.523646608000000000e+09 1.309619999999999962e+01
1.523646668000000000e+09 1.264680000000000071e+01
1.523646728000000000e+09 1.274399999999999977e+01
1.523646788000000000e+09 1.281709999999999994e+01
1.523646848000000000e+09 1.292859999999999943e+01
1.523646909000000000e+09 1.245899999999999963e+01
1.523646969000000000e+09 1.251060000000000016e+01
1.523647029000000000e+09 1.269110000000000049e+01
1.523647089000000000e+09 1.274980000000000047e+01
1.523647149000000000e+09 1.228459999999999930e+01
1.523647209000000000e+09 1.235720000000000063e+01
1.523647269000000000e+09 1.245790000000000042e+01
1.523647330000000000e+09 1.239630000000000010e+01
1.523647390000000000e+09 1.207179999999999964e+01
1.523647450000000000e+09 1.223150000000000048e+01
1.523647510000000000e+09 1.235030000000000072e+01
1.523647570000000000e+09 1.185699999999999932e+01
1.523647630000000000e+09 1.192789999999999928e+01
1.523647690000000000e+09 1.201130000000000031e+01
1.523647751000000000e+09 1.226510000000000034e+01
1.523647811000000000e+09 1.208789999999999942e+01
1.523647871000000000e+09 1.179379999999999917e+01
