# Mixing Chamber
# UCSD DR Cooldown data 
# Time	Temperature 
# (s)	(K)
1.523613042000000000e+09 0.000000000000000000e+00
1.523613102000000000e+09 0.000000000000000000e+00
1.523613162000000000e+09 0.000000000000000000e+00
1.523613222000000000e+09 0.000000000000000000e+00
1.523613282000000000e+09 0.000000000000000000e+00
1.523613343000000000e+09 0.000000000000000000e+00
1.523613403000000000e+09 0.000000000000000000e+00
1.523613463000000000e+09 0.000000000000000000e+00
1.523613523000000000e+09 0.000000000000000000e+00
1.523613583000000000e+09 0.000000000000000000e+00
1.523613643000000000e+09 0.000000000000000000e+00
1.523613704000000000e+09 0.000000000000000000e+00
1.523613763000000000e+09 0.000000000000000000e+00
1.523613824000000000e+09 0.000000000000000000e+00
1.523613884000000000e+09 0.000000000000000000e+00
1.523613944000000000e+09 0.000000000000000000e+00
1.523614004000000000e+09 0.000000000000000000e+00
1.523614065000000000e+09 0.000000000000000000e+00
1.523614125000000000e+09 0.000000000000000000e+00
1.523614185000000000e+09 0.000000000000000000e+00
1.523614245000000000e+09 0.000000000000000000e+00
1.523614305000000000e+09 0.000000000000000000e+00
1.523614365000000000e+09 0.000000000000000000e+00
1.523614425000000000e+09 0.000000000000000000e+00
1.523614486000000000e+09 0.000000000000000000e+00
1.523614546000000000e+09 0.000000000000000000e+00
1.523614606000000000e+09 0.000000000000000000e+00
1.523614666000000000e+09 0.000000000000000000e+00
1.523614726000000000e+09 0.000000000000000000e+00
1.523614787000000000e+09 0.000000000000000000e+00
1.523614847000000000e+09 0.000000000000000000e+00
1.523614907000000000e+09 0.000000000000000000e+00
1.523614967000000000e+09 0.000000000000000000e+00
1.523615027000000000e+09 0.000000000000000000e+00
1.523615087000000000e+09 0.000000000000000000e+00
1.523615147000000000e+09 0.000000000000000000e+00
1.523615207000000000e+09 0.000000000000000000e+00
1.523615267000000000e+09 0.000000000000000000e+00
1.523615328000000000e+09 0.000000000000000000e+00
1.523615388000000000e+09 0.000000000000000000e+00
1.523615448000000000e+09 0.000000000000000000e+00
1.523615508000000000e+09 0.000000000000000000e+00
1.523615568000000000e+09 0.000000000000000000e+00
1.523615628000000000e+09 0.000000000000000000e+00
1.523615689000000000e+09 0.000000000000000000e+00
1.523615749000000000e+09 0.000000000000000000e+00
1.523615809000000000e+09 0.000000000000000000e+00
1.523615869000000000e+09 0.000000000000000000e+00
1.523615929000000000e+09 0.000000000000000000e+00
1.523615989000000000e+09 0.000000000000000000e+00
1.523616049000000000e+09 0.000000000000000000e+00
1.523616110000000000e+09 0.000000000000000000e+00
1.523616170000000000e+09 0.000000000000000000e+00
1.523616230000000000e+09 0.000000000000000000e+00
1.523616290000000000e+09 0.000000000000000000e+00
1.523616350000000000e+09 0.000000000000000000e+00
1.523616410000000000e+09 0.000000000000000000e+00
1.523616471000000000e+09 0.000000000000000000e+00
1.523616531000000000e+09 0.000000000000000000e+00
1.523616591000000000e+09 0.000000000000000000e+00
1.523616651000000000e+09 0.000000000000000000e+00
1.523616711000000000e+09 0.000000000000000000e+00
1.523616771000000000e+09 0.000000000000000000e+00
1.523616832000000000e+09 0.000000000000000000e+00
1.523616892000000000e+09 0.000000000000000000e+00
1.523616952000000000e+09 0.000000000000000000e+00
1.523617012000000000e+09 0.000000000000000000e+00
1.523617072000000000e+09 0.000000000000000000e+00
1.523617133000000000e+09 0.000000000000000000e+00
1.523617193000000000e+09 0.000000000000000000e+00
1.523617253000000000e+09 0.000000000000000000e+00
1.523617313000000000e+09 0.000000000000000000e+00
1.523617373000000000e+09 0.000000000000000000e+00
1.523617433000000000e+09 0.000000000000000000e+00
1.523617494000000000e+09 0.000000000000000000e+00
1.523617554000000000e+09 0.000000000000000000e+00
1.523617614000000000e+09 0.000000000000000000e+00
1.523617674000000000e+09 0.000000000000000000e+00
1.523617734000000000e+09 0.000000000000000000e+00
1.523617794000000000e+09 0.000000000000000000e+00
1.523617855000000000e+09 0.000000000000000000e+00
1.523617915000000000e+09 0.000000000000000000e+00
1.523617975000000000e+09 0.000000000000000000e+00
1.523618035000000000e+09 0.000000000000000000e+00
1.523618095000000000e+09 0.000000000000000000e+00
1.523618156000000000e+09 0.000000000000000000e+00
1.523618216000000000e+09 0.000000000000000000e+00
1.523618276000000000e+09 0.000000000000000000e+00
1.523618336000000000e+09 0.000000000000000000e+00
1.523618396000000000e+09 0.000000000000000000e+00
1.523618456000000000e+09 0.000000000000000000e+00
1.523618517000000000e+09 0.000000000000000000e+00
1.523618577000000000e+09 0.000000000000000000e+00
1.523618637000000000e+09 0.000000000000000000e+00
1.523618697000000000e+09 0.000000000000000000e+00
1.523618757000000000e+09 0.000000000000000000e+00
1.523618818000000000e+09 0.000000000000000000e+00
1.523618878000000000e+09 0.000000000000000000e+00
1.523618938000000000e+09 0.000000000000000000e+00
1.523618998000000000e+09 0.000000000000000000e+00
1.523619058000000000e+09 0.000000000000000000e+00
1.523619118000000000e+09 0.000000000000000000e+00
1.523619178000000000e+09 0.000000000000000000e+00
1.523619238000000000e+09 0.000000000000000000e+00
1.523619299000000000e+09 0.000000000000000000e+00
1.523619359000000000e+09 0.000000000000000000e+00
1.523619419000000000e+09 0.000000000000000000e+00
1.523619479000000000e+09 0.000000000000000000e+00
1.523619539000000000e+09 0.000000000000000000e+00
1.523619599000000000e+09 0.000000000000000000e+00
1.523619660000000000e+09 0.000000000000000000e+00
1.523619720000000000e+09 0.000000000000000000e+00
1.523619780000000000e+09 0.000000000000000000e+00
1.523619840000000000e+09 0.000000000000000000e+00
1.523619900000000000e+09 0.000000000000000000e+00
1.523619960000000000e+09 0.000000000000000000e+00
1.523620020000000000e+09 0.000000000000000000e+00
1.523620081000000000e+09 0.000000000000000000e+00
1.523620141000000000e+09 0.000000000000000000e+00
1.523620201000000000e+09 0.000000000000000000e+00
1.523620261000000000e+09 0.000000000000000000e+00
1.523620321000000000e+09 0.000000000000000000e+00
1.523620381000000000e+09 0.000000000000000000e+00
1.523620442000000000e+09 0.000000000000000000e+00
1.523620502000000000e+09 0.000000000000000000e+00
1.523620562000000000e+09 0.000000000000000000e+00
1.523620622000000000e+09 0.000000000000000000e+00
1.523620682000000000e+09 0.000000000000000000e+00
1.523620742000000000e+09 0.000000000000000000e+00
1.523620803000000000e+09 0.000000000000000000e+00
1.523620863000000000e+09 0.000000000000000000e+00
1.523620923000000000e+09 0.000000000000000000e+00
1.523620983000000000e+09 0.000000000000000000e+00
1.523621043000000000e+09 0.000000000000000000e+00
1.523621103000000000e+09 0.000000000000000000e+00
1.523621163000000000e+09 0.000000000000000000e+00
1.523621224000000000e+09 0.000000000000000000e+00
1.523621284000000000e+09 0.000000000000000000e+00
1.523621344000000000e+09 0.000000000000000000e+00
1.523621404000000000e+09 0.000000000000000000e+00
1.523621464000000000e+09 0.000000000000000000e+00
1.523621524000000000e+09 0.000000000000000000e+00
1.523621584000000000e+09 0.000000000000000000e+00
1.523621645000000000e+09 0.000000000000000000e+00
1.523621705000000000e+09 0.000000000000000000e+00
1.523621765000000000e+09 0.000000000000000000e+00
1.523621825000000000e+09 0.000000000000000000e+00
1.523621885000000000e+09 0.000000000000000000e+00
1.523621945000000000e+09 0.000000000000000000e+00
1.523622005000000000e+09 0.000000000000000000e+00
1.523622065000000000e+09 0.000000000000000000e+00
1.523622126000000000e+09 0.000000000000000000e+00
1.523622186000000000e+09 0.000000000000000000e+00
1.523622246000000000e+09 0.000000000000000000e+00
1.523622306000000000e+09 0.000000000000000000e+00
1.523622366000000000e+09 0.000000000000000000e+00
1.523622426000000000e+09 0.000000000000000000e+00
1.523622486000000000e+09 0.000000000000000000e+00
1.523622546000000000e+09 0.000000000000000000e+00
1.523622607000000000e+09 0.000000000000000000e+00
1.523622667000000000e+09 0.000000000000000000e+00
1.523622727000000000e+09 0.000000000000000000e+00
1.523622787000000000e+09 0.000000000000000000e+00
1.523622847000000000e+09 0.000000000000000000e+00
1.523622908000000000e+09 0.000000000000000000e+00
1.523622968000000000e+09 0.000000000000000000e+00
1.523623028000000000e+09 0.000000000000000000e+00
1.523623088000000000e+09 0.000000000000000000e+00
1.523623148000000000e+09 0.000000000000000000e+00
1.523623208000000000e+09 0.000000000000000000e+00
1.523623269000000000e+09 0.000000000000000000e+00
1.523623329000000000e+09 0.000000000000000000e+00
1.523623389000000000e+09 0.000000000000000000e+00
1.523623449000000000e+09 0.000000000000000000e+00
1.523623509000000000e+09 0.000000000000000000e+00
1.523623570000000000e+09 0.000000000000000000e+00
1.523623630000000000e+09 0.000000000000000000e+00
1.523623690000000000e+09 0.000000000000000000e+00
1.523623750000000000e+09 0.000000000000000000e+00
1.523623810000000000e+09 0.000000000000000000e+00
1.523623871000000000e+09 0.000000000000000000e+00
1.523623931000000000e+09 0.000000000000000000e+00
1.523623991000000000e+09 0.000000000000000000e+00
1.523624051000000000e+09 0.000000000000000000e+00
1.523624111000000000e+09 0.000000000000000000e+00
1.523624172000000000e+09 0.000000000000000000e+00
1.523624232000000000e+09 0.000000000000000000e+00
1.523624292000000000e+09 0.000000000000000000e+00
1.523624352000000000e+09 0.000000000000000000e+00
1.523624412000000000e+09 0.000000000000000000e+00
1.523624472000000000e+09 0.000000000000000000e+00
1.523624532000000000e+09 0.000000000000000000e+00
1.523624592000000000e+09 0.000000000000000000e+00
1.523624652000000000e+09 0.000000000000000000e+00
1.523624713000000000e+09 0.000000000000000000e+00
1.523624773000000000e+09 0.000000000000000000e+00
1.523624833000000000e+09 0.000000000000000000e+00
1.523624893000000000e+09 0.000000000000000000e+00
1.523624953000000000e+09 0.000000000000000000e+00
1.523625013000000000e+09 0.000000000000000000e+00
1.523625073000000000e+09 0.000000000000000000e+00
1.523625133000000000e+09 0.000000000000000000e+00
1.523625194000000000e+09 0.000000000000000000e+00
1.523625254000000000e+09 0.000000000000000000e+00
1.523625314000000000e+09 0.000000000000000000e+00
1.523625374000000000e+09 0.000000000000000000e+00
1.523625434000000000e+09 0.000000000000000000e+00
1.523625494000000000e+09 0.000000000000000000e+00
1.523625555000000000e+09 0.000000000000000000e+00
1.523625615000000000e+09 0.000000000000000000e+00
1.523625675000000000e+09 0.000000000000000000e+00
1.523625735000000000e+09 0.000000000000000000e+00
1.523625796000000000e+09 0.000000000000000000e+00
1.523625856000000000e+09 1.019050000000000011e+02
1.523625916000000000e+09 1.019740000000000038e+02
1.523625976000000000e+09 1.009729999999999990e+02
1.523626036000000000e+09 1.014620000000000033e+02
1.523626096000000000e+09 1.012049999999999983e+02
1.523626156000000000e+09 1.005939999999999941e+02
1.523626216000000000e+09 1.002360000000000042e+02
1.523626277000000000e+09 1.000000000000000000e+02
1.523626337000000000e+09 9.980270000000000152e+01
1.523626397000000000e+09 9.959470000000000312e+01
1.523626457000000000e+09 9.931959999999999411e+01
1.523626517000000000e+09 9.945390000000000441e+01
1.523626577000000000e+09 9.902589999999999293e+01
1.523626637000000000e+09 9.859279999999999688e+01
1.523626698000000000e+09 9.826370000000000005e+01
1.523626758000000000e+09 9.846099999999999852e+01
1.523626818000000000e+09 9.771859999999999502e+01
1.523626878000000000e+09 9.802740000000000009e+01
1.523626938000000000e+09 9.717579999999999529e+01
1.523626998000000000e+09 9.684659999999999513e+01
1.523627058000000000e+09 9.717100000000000648e+01
1.523627119000000000e+09 9.630070000000000618e+01
1.523627179000000000e+09 9.636849999999999739e+01
1.523627239000000000e+09 9.612699999999999534e+01
1.523627299000000000e+09 9.564199999999999591e+01
1.523627359000000000e+09 9.569650000000000034e+01
1.523627419000000000e+09 9.557009999999999650e+01
1.523627479000000000e+09 9.534499999999999886e+01
1.523627540000000000e+09 9.481709999999999638e+01
1.523627600000000000e+09 9.462949999999999307e+01
1.523627660000000000e+09 9.407139999999999702e+01
1.523627720000000000e+09 9.388379999999999370e+01
1.523627780000000000e+09 9.367149999999999466e+01
1.523627841000000000e+09 9.352930000000000632e+01
1.523627901000000000e+09 9.303950000000000387e+01
1.523627961000000000e+09 9.310760000000000502e+01
1.523628021000000000e+09 9.247610000000000241e+01
1.523628081000000000e+09 9.180700000000000216e+01
1.523628141000000000e+09 9.219060000000000343e+01
1.523628202000000000e+09 9.155010000000000048e+01
1.523628262000000000e+09 9.160720000000000596e+01
1.523628322000000000e+09 9.133360000000000412e+01
1.523628382000000000e+09 9.124330000000000496e+01
1.523628442000000000e+09 9.057210000000000605e+01
1.523628502000000000e+09 9.028849999999999909e+01
1.523628562000000000e+09 9.016110000000000468e+01
1.523628623000000000e+09 8.974420000000000641e+01
1.523628683000000000e+09 8.969370000000000687e+01
1.523628743000000000e+09 8.954089999999999350e+01
1.523628803000000000e+09 8.904949999999999477e+01
1.523628863000000000e+09 8.847580000000000666e+01
1.523628923000000000e+09 8.831289999999999907e+01
1.523628983000000000e+09 8.802979999999999450e+01
1.523629043000000000e+09 8.773069999999999879e+01
1.523629104000000000e+09 8.757099999999999795e+01
1.523629164000000000e+09 8.715470000000000539e+01
1.523629224000000000e+09 8.686920000000000641e+01
1.523629284000000000e+09 8.681990000000000407e+01
1.523629344000000000e+09 8.631759999999999877e+01
1.523629404000000000e+09 8.600520000000000209e+01
1.523629464000000000e+09 8.539039999999999964e+01
1.523629525000000000e+09 8.564860000000000184e+01
1.523629585000000000e+09 8.548160000000000025e+01
1.523629645000000000e+09 8.487139999999999418e+01
1.523629705000000000e+09 8.451430000000000575e+01
1.523629765000000000e+09 8.426460000000000150e+01
1.523629825000000000e+09 8.424020000000000152e+01
1.523629885000000000e+09 8.325929999999999609e+01
1.523629946000000000e+09 8.321110000000000184e+01
1.523630006000000000e+09 8.300249999999999773e+01
1.523630066000000000e+09 8.241779999999999973e+01
1.523630126000000000e+09 8.244280000000000541e+01
1.523630186000000000e+09 8.213330000000000553e+01
1.523630246000000000e+09 8.172400000000000375e+01
1.523630307000000000e+09 8.141360000000000241e+01
1.523630367000000000e+09 8.125920000000000698e+01
1.523630427000000000e+09 8.093099999999999739e+01
1.523630487000000000e+09 8.036199999999999477e+01
1.523630547000000000e+09 8.030580000000000496e+01
1.523630607000000000e+09 7.989520000000000266e+01
1.523630668000000000e+09 7.950109999999999388e+01
1.523630728000000000e+09 7.905249999999999488e+01
1.523630788000000000e+09 7.915399999999999636e+01
1.523630848000000000e+09 7.845810000000000173e+01
1.523630908000000000e+09 7.814180000000000348e+01
1.523630968000000000e+09 7.779300000000000637e+01
1.523631029000000000e+09 7.763519999999999754e+01
1.523631089000000000e+09 7.727750000000000341e+01
1.523631149000000000e+09 7.658230000000000359e+01
1.523631209000000000e+09 7.635729999999999507e+01
1.523631269000000000e+09 7.604519999999999413e+01
1.523631329000000000e+09 7.576600000000000534e+01
1.523631389000000000e+09 7.557620000000000005e+01
1.523631449000000000e+09 7.493000000000000682e+01
1.523631510000000000e+09 7.487520000000000664e+01
1.523631570000000000e+09 7.447870000000000346e+01
1.523631630000000000e+09 7.411369999999999436e+01
1.523631690000000000e+09 7.356969999999999743e+01
1.523631750000000000e+09 7.311920000000000641e+01
1.523631810000000000e+09 7.305020000000000380e+01
1.523631871000000000e+09 7.239669999999999561e+01
1.523631931000000000e+09 7.250279999999999347e+01
1.523631991000000000e+09 7.213349999999999795e+01
1.523632051000000000e+09 7.149850000000000705e+01
1.523632111000000000e+09 7.096370000000000289e+01
1.523632171000000000e+09 7.094910000000000139e+01
1.523632232000000000e+09 7.064749999999999375e+01
1.523632292000000000e+09 6.989440000000000452e+01
1.523632352000000000e+09 6.972899999999999920e+01
1.523632412000000000e+09 6.928600000000000136e+01
1.523632472000000000e+09 6.899720000000000653e+01
1.523632533000000000e+09 6.871389999999999532e+01
1.523632593000000000e+09 6.818340000000000600e+01
1.523632653000000000e+09 6.758369999999999322e+01
1.523632713000000000e+09 6.749880000000000280e+01
1.523632773000000000e+09 6.735540000000000305e+01
1.523632833000000000e+09 6.670120000000000005e+01
1.523632894000000000e+09 6.659770000000000323e+01
1.523632954000000000e+09 6.599729999999999563e+01
1.523633014000000000e+09 6.566490000000000293e+01
1.523633074000000000e+09 6.533750000000000568e+01
1.523633134000000000e+09 6.490789999999999793e+01
1.523633194000000000e+09 6.453499999999999659e+01
1.523633254000000000e+09 6.393650000000000233e+01
1.523633315000000000e+09 6.383359999999999701e+01
1.523633375000000000e+09 6.346809999999999974e+01
1.523633435000000000e+09 6.304050000000000153e+01
1.523633495000000000e+09 6.265809999999999746e+01
1.523633555000000000e+09 6.220700000000000074e+01
1.523633615000000000e+09 6.180109999999999815e+01
1.523633675000000000e+09 6.119480000000000075e+01
1.523633736000000000e+09 6.095020000000000238e+01
1.523633796000000000e+09 6.056700000000000017e+01
1.523633856000000000e+09 6.033370000000000033e+01
1.523633916000000000e+09 5.970580000000000354e+01
1.523633976000000000e+09 5.903099999999999881e+01
1.523634036000000000e+09 5.901579999999999870e+01
1.523634096000000000e+09 5.852900000000000347e+01
1.523634157000000000e+09 5.813049999999999784e+01
1.523634217000000000e+09 5.756470000000000198e+01
1.523634277000000000e+09 5.743619999999999948e+01
1.523634337000000000e+09 5.672860000000000014e+01
1.523634397000000000e+09 5.646329999999999671e+01
1.523634457000000000e+09 5.593169999999999931e+01
1.523634518000000000e+09 5.544149999999999778e+01
1.523634578000000000e+09 5.521820000000000306e+01
1.523634638000000000e+09 5.459810000000000230e+01
1.523634698000000000e+09 5.439009999999999678e+01
1.523634758000000000e+09 5.371800000000000352e+01
1.523634818000000000e+09 5.343379999999999797e+01
1.523634878000000000e+09 5.310799999999999699e+01
1.523634938000000000e+09 5.248640000000000327e+01
1.523634998000000000e+09 5.198160000000000025e+01
1.523635059000000000e+09 5.149360000000000070e+01
1.523635119000000000e+09 5.110439999999999827e+01
1.523635179000000000e+09 5.052210000000000178e+01
1.523635239000000000e+09 5.024040000000000106e+01
1.523635299000000000e+09 4.992419999999999902e+01
1.523635359000000000e+09 4.911520000000000152e+01
1.523635420000000000e+09 4.890749999999999886e+01
1.523635480000000000e+09 4.818719999999999715e+01
1.523635540000000000e+09 4.789889999999999759e+01
1.523635600000000000e+09 4.732370000000000232e+01
1.523635660000000000e+09 4.699090000000000344e+01
1.523635720000000000e+09 4.628390000000000271e+01
1.523635781000000000e+09 4.598830000000000240e+01
1.523635841000000000e+09 4.548149999999999693e+01
1.523635901000000000e+09 4.499060000000000059e+01
1.523635961000000000e+09 4.463680000000000092e+01
1.523636021000000000e+09 4.392999999999999972e+01
1.523636081000000000e+09 4.371170000000000044e+01
1.523636142000000000e+09 4.289379999999999882e+01
1.523636202000000000e+09 4.258769999999999811e+01
1.523636262000000000e+09 4.208850000000000335e+01
1.523636322000000000e+09 4.157849999999999824e+01
1.523636382000000000e+09 4.120530000000000115e+01
1.523636442000000000e+09 4.051850000000000307e+01
1.523636502000000000e+09 4.008820000000000050e+01
1.523636563000000000e+09 3.942329999999999757e+01
1.523636623000000000e+09 3.897079999999999700e+01
1.523636683000000000e+09 3.865509999999999735e+01
1.523636743000000000e+09 3.793789999999999907e+01
1.523636803000000000e+09 3.755480000000000018e+01
1.523636863000000000e+09 3.688300000000000267e+01
1.523636923000000000e+09 3.638259999999999650e+01
1.523636984000000000e+09 3.567159999999999798e+01
1.523637044000000000e+09 3.522999999999999687e+01
1.523637104000000000e+09 3.489970000000000283e+01
1.523637164000000000e+09 3.423989999999999867e+01
1.523637224000000000e+09 3.370329999999999870e+01
1.523637285000000000e+09 3.306419999999999959e+01
1.523637345000000000e+09 3.271099999999999852e+01
1.523637405000000000e+09 3.184440000000000026e+01
1.523637465000000000e+09 3.138939999999999841e+01
1.523637525000000000e+09 3.101719999999999899e+01
1.523637585000000000e+09 3.020599999999999952e+01
1.523637646000000000e+09 2.980549999999999855e+01
1.523637706000000000e+09 2.906940000000000168e+01
1.523637766000000000e+09 2.861270000000000024e+01
1.523637826000000000e+09 2.786349999999999838e+01
1.523637886000000000e+09 2.733680000000000021e+01
1.523637946000000000e+09 2.653450000000000131e+01
1.523638007000000000e+09 2.609479999999999933e+01
1.523638067000000000e+09 2.566760000000000019e+01
1.523638127000000000e+09 2.487529999999999930e+01
1.523638187000000000e+09 2.444330000000000069e+01
1.523638247000000000e+09 2.363660000000000139e+01
1.523638307000000000e+09 2.325039999999999907e+01
1.523638367000000000e+09 2.236809999999999832e+01
1.523638427000000000e+09 2.196059999999999945e+01
1.523638488000000000e+09 2.162219999999999942e+01
1.523638548000000000e+09 2.069960000000000022e+01
1.523638608000000000e+09 2.029609999999999914e+01
1.523638668000000000e+09 1.947510000000000119e+01
1.523638728000000000e+09 1.912089999999999890e+01
1.523638788000000000e+09 1.874729999999999919e+01
1.523638849000000000e+09 1.802090000000000103e+01
1.523638909000000000e+09 1.769429999999999836e+01
1.523638969000000000e+09 1.698199999999999932e+01
1.523639029000000000e+09 1.669170000000000087e+01
1.523639089000000000e+09 1.608399999999999963e+01
1.523639149000000000e+09 1.584249999999999936e+01
1.523639210000000000e+09 1.529410000000000025e+01
1.523639270000000000e+09 1.511609999999999943e+01
1.523639330000000000e+09 1.490060000000000073e+01
1.523639390000000000e+09 1.453619999999999912e+01
1.523639450000000000e+09 1.431670000000000087e+01
1.523639510000000000e+09 1.396630000000000038e+01
1.523639570000000000e+09 1.379540000000000077e+01
1.523639630000000000e+09 1.353810000000000002e+01
1.523639691000000000e+09 1.340569999999999951e+01
1.523639751000000000e+09 1.321240000000000059e+01
1.523639811000000000e+09 1.297400000000000020e+01
1.523639871000000000e+09 1.282939999999999969e+01
1.523639931000000000e+09 1.257499999999999929e+01
1.523639991000000000e+09 1.240189999999999948e+01
1.523640051000000000e+09 1.230059999999999931e+01
1.523640112000000000e+09 1.204940000000000033e+01
1.523640172000000000e+09 1.192489999999999917e+01
1.523640232000000000e+09 1.169549999999999912e+01
1.523640292000000000e+09 1.156530000000000058e+01
1.523640352000000000e+09 1.133290000000000042e+01
1.523640413000000000e+09 1.119860000000000078e+01
1.523640473000000000e+09 1.098840000000000039e+01
1.523640533000000000e+09 1.088620000000000054e+01
1.523640593000000000e+09 1.072700000000000031e+01
1.523640653000000000e+09 1.054620000000000068e+01
1.523640713000000000e+09 1.041179999999999950e+01
1.523640773000000000e+09 1.021129999999999960e+01
1.523640834000000000e+09 1.012390000000000079e+01
1.523640894000000000e+09 9.899589999999999890e+00
1.523640954000000000e+09 9.837719999999999132e+00
1.523641014000000000e+09 9.743890000000000384e+00
1.523641074000000000e+09 9.572050000000000836e+00
1.523641134000000000e+09 9.485509999999999664e+00
1.523641195000000000e+09 9.356830000000000425e+00
1.523641255000000000e+09 9.250389999999999446e+00
1.523641315000000000e+09 9.165900000000000603e+00
1.523641375000000000e+09 9.104139999999999233e+00
1.523641435000000000e+09 9.063330000000000553e+00
1.523641495000000000e+09 8.961830000000000851e+00
1.523641556000000000e+09 8.924810000000000798e+00
1.523641616000000000e+09 8.857219999999999871e+00
1.523641676000000000e+09 8.808699999999999974e+00
1.523641736000000000e+09 8.770479999999999166e+00
1.523641796000000000e+09 8.725590000000000401e+00
1.523641856000000000e+09 8.688169999999999504e+00
1.523641917000000000e+09 8.661129999999999995e+00
1.523641977000000000e+09 8.650069999999999482e+00
1.523642037000000000e+09 8.617919999999999803e+00
1.523642097000000000e+09 8.576999999999999957e+00
1.523642157000000000e+09 8.539540000000000575e+00
1.523642217000000000e+09 8.534509999999999152e+00
1.523642277000000000e+09 8.535270000000000579e+00
1.523642338000000000e+09 8.490330000000000155e+00
1.523642398000000000e+09 8.482929999999999637e+00
1.523642458000000000e+09 8.449579999999999202e+00
1.523642518000000000e+09 8.420740000000000336e+00
1.523642578000000000e+09 8.386630000000000251e+00
1.523642638000000000e+09 8.396319999999999339e+00
1.523642698000000000e+09 8.388529999999999376e+00
1.523642759000000000e+09 8.360609999999999431e+00
1.523642819000000000e+09 8.334580000000000766e+00
1.523642879000000000e+09 8.304750000000000298e+00
1.523642939000000000e+09 8.289410000000000167e+00
1.523642999000000000e+09 8.282809999999999562e+00
1.523643059000000000e+09 8.265760000000000218e+00
1.523643119000000000e+09 8.279719999999999303e+00
1.523643180000000000e+09 8.226340000000000430e+00
1.523643240000000000e+09 8.218030000000000612e+00
1.523643300000000000e+09 8.199859999999999260e+00
1.523643360000000000e+09 8.173199999999999577e+00
1.523643420000000000e+09 8.161670000000000869e+00
1.523643480000000000e+09 8.176589999999999137e+00
1.523643540000000000e+09 8.124840000000000728e+00
1.523643601000000000e+09 8.120050000000000878e+00
1.523643661000000000e+09 8.094310000000000116e+00
1.523643721000000000e+09 8.070380000000000109e+00
1.523643781000000000e+09 8.079150000000000276e+00
1.523643841000000000e+09 8.066169999999999618e+00
1.523643901000000000e+09 8.047819999999999752e+00
1.523643961000000000e+09 8.030860000000000554e+00
1.523644022000000000e+09 8.003590000000000870e+00
1.523644082000000000e+09 7.979729999999999990e+00
1.523644142000000000e+09 7.975310000000000343e+00
1.523644202000000000e+09 7.975889999999999702e+00
1.523644262000000000e+09 7.932739999999999903e+00
1.523644322000000000e+09 7.918709999999999916e+00
1.523644382000000000e+09 7.889990000000000059e+00
1.523644442000000000e+09 7.890679999999999694e+00
1.523644503000000000e+09 7.884149999999999991e+00
1.523644563000000000e+09 7.876759999999999984e+00
1.523644623000000000e+09 7.849560000000000315e+00
1.523644683000000000e+09 9.961679999999999424e+00
1.523644743000000000e+09 1.146320000000000050e+01
1.523644803000000000e+09 1.298119999999999941e+01
1.523644863000000000e+09 1.327699999999999925e+01
1.523644924000000000e+09 1.370149999999999935e+01
1.523644984000000000e+09 1.422669999999999924e+01
1.523645044000000000e+09 1.443069999999999986e+01
1.523645104000000000e+09 1.455809999999999960e+01
1.523645164000000000e+09 1.466789999999999949e+01
1.523645224000000000e+09 1.489630000000000010e+01
1.523645284000000000e+09 1.495359999999999978e+01
1.523645345000000000e+09 1.485100000000000087e+01
1.523645405000000000e+09 1.498859999999999992e+01
1.523645465000000000e+09 1.503040000000000020e+01
1.523645525000000000e+09 1.503369999999999962e+01
1.523645585000000000e+09 1.495420000000000016e+01
1.523645645000000000e+09 1.505429999999999957e+01
1.523645705000000000e+09 1.510679999999999978e+01
1.523645766000000000e+09 1.500150000000000006e+01
1.523645826000000000e+09 1.493699999999999939e+01
1.523645886000000000e+09 1.501329999999999920e+01
1.523645946000000000e+09 1.501120000000000054e+01
1.523646006000000000e+09 1.492280000000000051e+01
1.523646066000000000e+09 1.486739999999999995e+01
1.523646126000000000e+09 1.489119999999999955e+01
1.523646187000000000e+09 1.481969999999999921e+01
1.523646247000000000e+09 1.472589999999999932e+01
1.523646307000000000e+09 1.471669999999999945e+01
1.523646367000000000e+09 1.472940000000000005e+01
1.523646427000000000e+09 1.472470000000000034e+01
1.523646487000000000e+09 1.453020000000000067e+01
1.523646548000000000e+09 1.450520000000000032e+01
1.523646608000000000e+09 1.451430000000000042e+01
1.523646668000000000e+09 1.446349999999999980e+01
1.523646728000000000e+09 1.432670000000000066e+01
1.523646788000000000e+09 1.434179999999999922e+01
1.523646848000000000e+09 1.426660000000000039e+01
1.523646909000000000e+09 1.417109999999999914e+01
1.523646969000000000e+09 1.406910000000000061e+01
1.523647029000000000e+09 1.404449999999999932e+01
1.523647089000000000e+09 1.397070000000000078e+01
1.523647149000000000e+09 1.395689999999999920e+01
1.523647209000000000e+09 1.373550000000000004e+01
1.523647269000000000e+09 1.378190000000000026e+01
1.523647330000000000e+09 1.368229999999999968e+01
1.523647390000000000e+09 1.356729999999999947e+01
1.523647450000000000e+09 1.343079999999999963e+01
1.523647510000000000e+09 1.344190000000000040e+01
1.523647570000000000e+09 1.340240000000000009e+01
1.523647630000000000e+09 1.314020000000000010e+01
1.523647690000000000e+09 1.314090000000000025e+01
1.523647751000000000e+09 1.309580000000000055e+01
1.523647811000000000e+09 1.304690000000000083e+01
1.523647871000000000e+09 1.280920000000000059e+01
1.523647931000000000e+09 1.276430000000000042e+01
