# 4K Stage
# UCSD DR Cooldown data 
# Time	Temperature 
# (s)	(K)
1.523612741000000000e+09 8.733289999999999509e+01
1.523612801000000000e+09 8.714690000000000225e+01
1.523612861000000000e+09 8.677370000000000516e+01
1.523612921000000000e+09 8.659159999999999968e+01
1.523612982000000000e+09 8.622729999999999961e+01
1.523613042000000000e+09 8.603959999999999297e+01
1.523613102000000000e+09 8.567680000000000007e+01
1.523613162000000000e+09 8.549779999999999802e+01
1.523613222000000000e+09 8.531029999999999802e+01
1.523613282000000000e+09 8.494150000000000489e+01
1.523613343000000000e+09 8.476430000000000575e+01
1.523613403000000000e+09 8.439490000000000691e+01
1.523613463000000000e+09 8.420589999999999975e+01
1.523613523000000000e+09 8.383790000000000475e+01
1.523613583000000000e+09 8.366410000000000480e+01
1.523613643000000000e+09 8.347589999999999577e+01
1.523613704000000000e+09 8.310869999999999891e+01
1.523613763000000000e+09 8.292560000000000286e+01
1.523613824000000000e+09 8.256019999999999470e+01
1.523613884000000000e+09 8.237640000000000384e+01
1.523613944000000000e+09 8.200430000000000064e+01
1.523614004000000000e+09 8.181510000000000105e+01
1.523614065000000000e+09 8.163949999999999818e+01
1.523614125000000000e+09 8.126919999999999789e+01
1.523614185000000000e+09 8.108849999999999625e+01
1.523614245000000000e+09 8.072150000000000603e+01
1.523614305000000000e+09 8.053839999999999577e+01
1.523614365000000000e+09 8.017950000000000443e+01
1.523614425000000000e+09 7.999039999999999395e+01
1.523614486000000000e+09 7.962479999999999336e+01
1.523614546000000000e+09 7.943449999999999989e+01
1.523614606000000000e+09 7.925279999999999347e+01
1.523614666000000000e+09 7.888020000000000209e+01
1.523614726000000000e+09 7.870579999999999643e+01
1.523614787000000000e+09 7.833410000000000650e+01
1.523614847000000000e+09 7.815160000000000196e+01
1.523614907000000000e+09 7.778539999999999566e+01
1.523614967000000000e+09 7.760209999999999297e+01
1.523615027000000000e+09 7.741589999999999350e+01
1.523615087000000000e+09 7.705100000000000193e+01
1.523615147000000000e+09 7.685859999999999559e+01
1.523615207000000000e+09 7.649469999999999459e+01
1.523615267000000000e+09 7.630939999999999657e+01
1.523615328000000000e+09 7.594180000000000064e+01
1.523615388000000000e+09 7.575690000000000168e+01
1.523615448000000000e+09 7.558280000000000598e+01
1.523615508000000000e+09 7.521479999999999677e+01
1.523615568000000000e+09 7.502479999999999905e+01
1.523615628000000000e+09 7.466280000000000427e+01
1.523615689000000000e+09 7.447860000000000014e+01
1.523615749000000000e+09 7.410120000000000573e+01
1.523615809000000000e+09 7.392189999999999372e+01
1.523615869000000000e+09 7.374389999999999645e+01
1.523615929000000000e+09 7.337590000000000146e+01
1.523615989000000000e+09 7.319639999999999702e+01
1.523616049000000000e+09 7.282590000000000430e+01
1.523616110000000000e+09 7.264069999999999538e+01
1.523616170000000000e+09 7.227349999999999852e+01
1.523616230000000000e+09 7.209399999999999409e+01
1.523616290000000000e+09 7.191089999999999804e+01
1.523616350000000000e+09 7.152889999999999304e+01
1.523616410000000000e+09 7.135429999999999495e+01
1.523616471000000000e+09 7.099330000000000496e+01
1.523616531000000000e+09 7.081480000000000530e+01
1.523616591000000000e+09 7.044920000000000471e+01
1.523616651000000000e+09 7.026260000000000616e+01
1.523616711000000000e+09 7.008400000000000318e+01
1.523616771000000000e+09 6.970699999999999363e+01
1.523616832000000000e+09 6.952700000000000102e+01
1.523616892000000000e+09 6.915399999999999636e+01
1.523616952000000000e+09 6.897150000000000603e+01
1.523617012000000000e+09 6.861020000000000607e+01
1.523617072000000000e+09 6.842829999999999302e+01
1.523617133000000000e+09 6.806449999999999534e+01
1.523617193000000000e+09 6.787760000000000105e+01
1.523617253000000000e+09 6.769840000000000657e+01
1.523617313000000000e+09 6.732859999999999445e+01
1.523617373000000000e+09 6.715000000000000568e+01
1.523617433000000000e+09 6.678239999999999554e+01
1.523617494000000000e+09 6.660590000000000543e+01
1.523617554000000000e+09 6.623789999999999623e+01
1.523617614000000000e+09 6.605370000000000630e+01
1.523617674000000000e+09 6.587449999999999761e+01
1.523617734000000000e+09 6.550799999999999557e+01
1.523617794000000000e+09 6.532410000000000139e+01
1.523617855000000000e+09 6.496110000000000184e+01
1.523617915000000000e+09 6.478029999999999688e+01
1.523617975000000000e+09 6.441830000000000211e+01
1.523618035000000000e+09 6.424139999999999873e+01
1.523618095000000000e+09 6.405929999999999325e+01
1.523618156000000000e+09 6.369639999999999702e+01
1.523618216000000000e+09 6.352089999999999748e+01
1.523618276000000000e+09 6.315579999999999927e+01
1.523618336000000000e+09 6.297659999999999769e+01
1.523618396000000000e+09 6.261569999999999681e+01
1.523618456000000000e+09 6.243809999999999860e+01
1.523618517000000000e+09 6.226109999999999900e+01
1.523618577000000000e+09 6.190149999999999864e+01
1.523618637000000000e+09 6.172359999999999758e+01
1.523618697000000000e+09 6.136059999999999803e+01
1.523618757000000000e+09 6.117699999999999960e+01
1.523618818000000000e+09 6.094360000000000355e+01
1.523618878000000000e+09 6.089189999999999969e+01
1.523618938000000000e+09 6.083859999999999957e+01
1.523618998000000000e+09 6.073259999999999792e+01
1.523619058000000000e+09 6.067949999999999733e+01
1.523619118000000000e+09 6.057309999999999661e+01
1.523619178000000000e+09 6.052020000000000266e+01
1.523619238000000000e+09 6.041369999999999862e+01
1.523619299000000000e+09 6.036070000000000135e+01
1.523619359000000000e+09 6.030649999999999977e+01
1.523619419000000000e+09 6.020109999999999673e+01
1.523619479000000000e+09 6.014820000000000277e+01
1.523619539000000000e+09 6.004129999999999967e+01
1.523619599000000000e+09 5.998899999999999721e+01
1.523619660000000000e+09 5.988349999999999795e+01
1.523619720000000000e+09 5.983070000000000022e+01
1.523619780000000000e+09 5.696959999999999980e+01
1.523619840000000000e+09 5.663640000000000185e+01
1.523619900000000000e+09 5.646940000000000026e+01
1.523619960000000000e+09 5.613360000000000127e+01
1.523620020000000000e+09 5.596529999999999916e+01
1.523620081000000000e+09 5.562780000000000058e+01
1.523620141000000000e+09 5.545900000000000318e+01
1.523620201000000000e+09 5.528860000000000241e+01
1.523620261000000000e+09 5.495450000000000301e+01
1.523620321000000000e+09 5.478710000000000235e+01
1.523620381000000000e+09 5.446139999999999759e+01
1.523620442000000000e+09 5.429560000000000031e+01
1.523620502000000000e+09 5.396419999999999817e+01
1.523620562000000000e+09 5.379860000000000042e+01
1.523620622000000000e+09 5.346699999999999875e+01
1.523620682000000000e+09 5.329679999999999751e+01
1.523620742000000000e+09 5.312859999999999872e+01
1.523620803000000000e+09 5.280550000000000210e+01
1.523620863000000000e+09 5.264370000000000260e+01
1.523620923000000000e+09 5.231940000000000168e+01
1.523620983000000000e+09 5.215809999999999746e+01
1.523621043000000000e+09 5.183400000000000318e+01
1.523621103000000000e+09 5.167199999999999704e+01
1.523621163000000000e+09 5.151059999999999661e+01
1.523621224000000000e+09 5.117960000000000065e+01
1.523621284000000000e+09 5.101989999999999981e+01
1.523621344000000000e+09 5.070629999999999882e+01
1.523621404000000000e+09 5.054939999999999856e+01
1.523621464000000000e+09 5.023429999999999751e+01
1.523621524000000000e+09 5.007609999999999673e+01
1.523621584000000000e+09 4.992260000000000275e+01
1.523621645000000000e+09 4.960609999999999786e+01
1.523621705000000000e+09 4.944959999999999667e+01
1.523621765000000000e+09 4.913349999999999795e+01
1.523621825000000000e+09 4.898020000000000351e+01
1.523621885000000000e+09 4.867329999999999757e+01
1.523621945000000000e+09 4.852660000000000196e+01
1.523622005000000000e+09 4.837049999999999983e+01
1.523622065000000000e+09 4.806850000000000023e+01
1.523622126000000000e+09 4.791720000000000113e+01
1.523622186000000000e+09 4.761719999999999686e+01
1.523622246000000000e+09 4.746670000000000300e+01
1.523622306000000000e+09 4.716490000000000293e+01
1.523622366000000000e+09 4.702000000000000313e+01
1.523622426000000000e+09 4.687129999999999797e+01
1.523622486000000000e+09 4.657959999999999923e+01
1.523622546000000000e+09 4.643469999999999942e+01
1.523622607000000000e+09 4.614419999999999789e+01
1.523622667000000000e+09 4.599680000000000035e+01
1.523622727000000000e+09 4.570530000000000115e+01
1.523622787000000000e+09 4.555870000000000175e+01
1.523622847000000000e+09 4.541460000000000008e+01
1.523622908000000000e+09 4.513110000000000355e+01
1.523622968000000000e+09 4.498989999999999867e+01
1.523623028000000000e+09 4.470570000000000022e+01
1.523623088000000000e+09 4.456250000000000000e+01
1.523623148000000000e+09 4.428130000000000166e+01
1.523623208000000000e+09 4.413839999999999719e+01
1.523623269000000000e+09 4.385819999999999652e+01
1.523623329000000000e+09 4.371739999999999782e+01
1.523623389000000000e+09 4.357639999999999958e+01
1.523623449000000000e+09 4.330530000000000257e+01
1.523623509000000000e+09 4.316949999999999932e+01
1.523623570000000000e+09 4.289659999999999940e+01
1.523623630000000000e+09 4.276050000000000040e+01
1.523623690000000000e+09 4.249139999999999873e+01
1.523623750000000000e+09 4.235540000000000305e+01
1.523623810000000000e+09 4.222200000000000131e+01
1.523623871000000000e+09 4.194720000000000226e+01
1.523623931000000000e+09 4.181199999999999761e+01
1.523623991000000000e+09 4.155199999999999960e+01
1.523624051000000000e+09 4.142439999999999856e+01
1.523624111000000000e+09 4.115840000000000032e+01
1.523624172000000000e+09 4.103329999999999700e+01
1.523624232000000000e+09 4.090299999999999869e+01
1.523624292000000000e+09 4.064150000000000063e+01
1.523624352000000000e+09 4.051219999999999999e+01
1.523624412000000000e+09 4.025229999999999819e+01
1.523624472000000000e+09 4.012500000000000000e+01
1.523624532000000000e+09 3.986149999999999949e+01
1.523624592000000000e+09 3.973830000000000240e+01
1.523624652000000000e+09 3.961189999999999856e+01
1.523624713000000000e+09 3.936140000000000327e+01
1.523624773000000000e+09 3.923669999999999902e+01
1.523624833000000000e+09 3.898409999999999798e+01
1.523624893000000000e+09 3.885840000000000316e+01
1.523624953000000000e+09 3.860690000000000310e+01
1.523625013000000000e+09 3.848210000000000264e+01
1.523625073000000000e+09 3.835529999999999973e+01
1.523625133000000000e+09 3.810580000000000211e+01
1.523625194000000000e+09 3.798879999999999768e+01
1.523625254000000000e+09 3.774860000000000326e+01
1.523625314000000000e+09 3.762939999999999685e+01
1.523625374000000000e+09 3.738709999999999667e+01
1.523625434000000000e+09 3.726760000000000161e+01
1.523625494000000000e+09 3.714860000000000184e+01
1.523625555000000000e+09 3.690720000000000312e+01
1.523625615000000000e+09 3.678790000000000049e+01
1.523625675000000000e+09 3.655049999999999955e+01
1.523625735000000000e+09 3.643139999999999645e+01
1.523625796000000000e+09 3.619789999999999708e+01
1.523625856000000000e+09 3.608409999999999940e+01
1.523625916000000000e+09 3.585649999999999693e+01
1.523625976000000000e+09 3.573830000000000240e+01
1.523626036000000000e+09 3.562259999999999849e+01
1.523626096000000000e+09 3.539039999999999964e+01
1.523626156000000000e+09 3.527740000000000009e+01
1.523626216000000000e+09 3.504379999999999740e+01
1.523626277000000000e+09 3.492660000000000053e+01
1.523626337000000000e+09 3.470219999999999771e+01
1.523626397000000000e+09 3.459049999999999869e+01
1.523626457000000000e+09 3.447890000000000299e+01
1.523626517000000000e+09 3.425520000000000209e+01
1.523626577000000000e+09 3.414379999999999882e+01
1.523626637000000000e+09 3.391850000000000165e+01
1.523626698000000000e+09 3.380669999999999931e+01
1.523626758000000000e+09 3.358570000000000277e+01
1.523626818000000000e+09 3.347310000000000230e+01
1.523626878000000000e+09 3.336099999999999710e+01
1.523626938000000000e+09 3.314600000000000080e+01
1.523626998000000000e+09 3.303960000000000008e+01
1.523627058000000000e+09 3.282750000000000057e+01
1.523627119000000000e+09 3.271909999999999741e+01
1.523627179000000000e+09 3.250569999999999737e+01
1.523627239000000000e+09 3.239979999999999905e+01
1.523627299000000000e+09 3.229030000000000200e+01
1.523627359000000000e+09 3.207829999999999870e+01
1.523627419000000000e+09 3.197159999999999869e+01
1.523627479000000000e+09 3.175619999999999976e+01
1.523627540000000000e+09 3.165090000000000003e+01
1.523627600000000000e+09 3.144709999999999894e+01
1.523627660000000000e+09 3.134380000000000166e+01
1.523627720000000000e+09 3.124200000000000088e+01
1.523627780000000000e+09 3.103770000000000095e+01
1.523627841000000000e+09 3.093380000000000152e+01
1.523627901000000000e+09 3.072879999999999967e+01
1.523627961000000000e+09 3.062480000000000047e+01
1.523628021000000000e+09 3.041910000000000025e+01
1.523628081000000000e+09 3.031559999999999988e+01
1.523628141000000000e+09 3.011370000000000147e+01
1.523628202000000000e+09 3.001289999999999836e+01
1.523628262000000000e+09 2.991519999999999868e+01
1.523628322000000000e+09 2.971750000000000114e+01
1.523628382000000000e+09 2.961759999999999948e+01
1.523628442000000000e+09 2.942389999999999972e+01
1.523628502000000000e+09 2.932359999999999900e+01
1.523628562000000000e+09 2.912580000000000169e+01
1.523628623000000000e+09 2.902779999999999916e+01
1.523628683000000000e+09 2.892719999999999914e+01
1.523628743000000000e+09 2.873120000000000118e+01
1.523628803000000000e+09 2.863289999999999935e+01
1.523628863000000000e+09 2.844279999999999831e+01
1.523628923000000000e+09 2.834850000000000136e+01
1.523628983000000000e+09 2.815950000000000131e+01
1.523629043000000000e+09 2.806599999999999895e+01
1.523629104000000000e+09 2.797109999999999985e+01
1.523629164000000000e+09 2.778130000000000166e+01
1.523629224000000000e+09 2.768400000000000105e+01
1.523629284000000000e+09 2.749520000000000053e+01
1.523629344000000000e+09 2.739819999999999922e+01
1.523629404000000000e+09 2.721109999999999829e+01
1.523629464000000000e+09 2.712059999999999960e+01
1.523629525000000000e+09 2.703099999999999881e+01
1.523629585000000000e+09 2.684700000000000131e+01
1.523629645000000000e+09 2.675969999999999871e+01
1.523629705000000000e+09 2.657529999999999859e+01
1.523629765000000000e+09 2.648420000000000130e+01
1.523629825000000000e+09 2.630010000000000048e+01
1.523629885000000000e+09 2.620789999999999864e+01
1.523629946000000000e+09 2.611430000000000007e+01
1.523630006000000000e+09 2.593359999999999843e+01
1.523630066000000000e+09 2.584189999999999898e+01
1.523630126000000000e+09 2.566570000000000107e+01
1.523630186000000000e+09 2.557669999999999888e+01
1.523630246000000000e+09 2.540170000000000172e+01
1.523630307000000000e+09 2.531319999999999837e+01
1.523630367000000000e+09 2.522690000000000055e+01
1.523630427000000000e+09 2.504870000000000019e+01
1.523630487000000000e+09 2.496010000000000062e+01
1.523630547000000000e+09 2.478130000000000166e+01
1.523630607000000000e+09 2.469040000000000035e+01
1.523630668000000000e+09 2.451300000000000168e+01
1.523630728000000000e+09 2.442889999999999873e+01
1.523630788000000000e+09 2.426099999999999923e+01
1.523630848000000000e+09 2.417379999999999995e+01
1.523630908000000000e+09 2.408990000000000009e+01
1.523630968000000000e+09 2.391760000000000019e+01
1.523631029000000000e+09 2.383109999999999928e+01
1.523631089000000000e+09 2.365739999999999910e+01
1.523631149000000000e+09 2.357090000000000174e+01
1.523631209000000000e+09 2.339720000000000155e+01
1.523631269000000000e+09 2.331129999999999924e+01
1.523631329000000000e+09 2.322400000000000020e+01
1.523631389000000000e+09 2.305829999999999913e+01
1.523631449000000000e+09 2.297340000000000160e+01
1.523631510000000000e+09 2.280669999999999931e+01
1.523631570000000000e+09 2.272309999999999874e+01
1.523631630000000000e+09 2.255379999999999896e+01
1.523631690000000000e+09 2.246740000000000137e+01
1.523631750000000000e+09 2.238269999999999982e+01
1.523631810000000000e+09 2.221249999999999858e+01
1.523631871000000000e+09 2.212620000000000076e+01
1.523631931000000000e+09 2.195939999999999870e+01
1.523631991000000000e+09 2.187480000000000047e+01
1.523632051000000000e+09 2.171369999999999933e+01
1.523632111000000000e+09 2.163279999999999959e+01
1.523632171000000000e+09 2.155089999999999861e+01
1.523632232000000000e+09 2.138919999999999888e+01
1.523632292000000000e+09 2.130590000000000117e+01
1.523632352000000000e+09 2.114179999999999993e+01
1.523632412000000000e+09 2.105920000000000059e+01
1.523632472000000000e+09 2.089430000000000121e+01
1.523632533000000000e+09 2.081169999999999831e+01
1.523632593000000000e+09 2.072520000000000095e+01
1.523632653000000000e+09 2.056480000000000175e+01
1.523632713000000000e+09 2.048620000000000019e+01
1.523632773000000000e+09 2.032580000000000098e+01
1.523632833000000000e+09 2.024139999999999873e+01
1.523632894000000000e+09 2.007949999999999946e+01
1.523632954000000000e+09 1.999699999999999989e+01
1.523633014000000000e+09 1.991440000000000055e+01
1.523633074000000000e+09 1.975039999999999907e+01
1.523633134000000000e+09 1.966920000000000002e+01
1.523633194000000000e+09 1.950730000000000075e+01
1.523633254000000000e+09 1.942500000000000071e+01
1.523633315000000000e+09 1.925799999999999912e+01
1.523633375000000000e+09 1.917579999999999885e+01
1.523633435000000000e+09 1.909059999999999846e+01
1.523633495000000000e+09 1.892449999999999832e+01
1.523633555000000000e+09 1.884250000000000114e+01
1.523633615000000000e+09 1.867180000000000106e+01
1.523633675000000000e+09 1.858630000000000138e+01
1.523633736000000000e+09 1.841179999999999950e+01
1.523633796000000000e+09 1.832710000000000150e+01
1.523633856000000000e+09 1.815640000000000143e+01
1.523633916000000000e+09 1.806889999999999930e+01
1.523633976000000000e+09 1.798000000000000043e+01
1.523634036000000000e+09 1.780150000000000077e+01
1.523634096000000000e+09 1.771170000000000044e+01
1.523634157000000000e+09 1.753500000000000014e+01
1.523634217000000000e+09 1.744470000000000098e+01
1.523634277000000000e+09 1.726569999999999894e+01
1.523634337000000000e+09 1.717539999999999978e+01
1.523634397000000000e+09 1.708099999999999952e+01
1.523634457000000000e+09 1.689829999999999899e+01
1.523634518000000000e+09 1.680399999999999849e+01
1.523634578000000000e+09 1.661439999999999984e+01
1.523634638000000000e+09 1.651719999999999899e+01
1.523634698000000000e+09 1.632509999999999906e+01
1.523634758000000000e+09 1.622919999999999874e+01
1.523634818000000000e+09 1.613210000000000122e+01
1.523634878000000000e+09 1.592999999999999972e+01
1.523634938000000000e+09 1.583029999999999937e+01
1.523634998000000000e+09 1.562519999999999953e+01
1.523635059000000000e+09 1.552350000000000030e+01
1.523635119000000000e+09 1.531729999999999947e+01
1.523635179000000000e+09 1.521340000000000003e+01
1.523635239000000000e+09 1.511079999999999934e+01
1.523635299000000000e+09 1.490409999999999968e+01
1.523635359000000000e+09 1.480390000000000050e+01
1.523635420000000000e+09 1.459600000000000009e+01
1.523635480000000000e+09 1.449779999999999980e+01
1.523635540000000000e+09 1.430279999999999951e+01
1.523635600000000000e+09 1.420950000000000024e+01
1.523635660000000000e+09 1.411369999999999969e+01
1.523635720000000000e+09 1.393430000000000035e+01
1.523635781000000000e+09 1.385009999999999941e+01
1.523635841000000000e+09 1.369299999999999962e+01
1.523635901000000000e+09 1.362139999999999951e+01
1.523635961000000000e+09 1.347509999999999941e+01
1.523636021000000000e+09 1.340559999999999974e+01
1.523636081000000000e+09 1.333990000000000009e+01
1.523636142000000000e+09 1.320930000000000071e+01
1.523636202000000000e+09 1.314429999999999943e+01
1.523636262000000000e+09 1.301340000000000074e+01
1.523636322000000000e+09 1.294529999999999959e+01
1.523636382000000000e+09 1.281610000000000049e+01
1.523636442000000000e+09 1.275099999999999945e+01
1.523636502000000000e+09 1.261570000000000036e+01
1.523636563000000000e+09 1.254640000000000022e+01
1.523636623000000000e+09 1.247119999999999962e+01
1.523636683000000000e+09 1.232099999999999973e+01
1.523636743000000000e+09 1.224339999999999939e+01
1.523636803000000000e+09 1.208220000000000027e+01
1.523636863000000000e+09 1.199469999999999992e+01
1.523636923000000000e+09 1.181649999999999956e+01
1.523636984000000000e+09 1.172990000000000066e+01
1.523637044000000000e+09 1.164349999999999952e+01
1.523637104000000000e+09 1.147000000000000064e+01
1.523637164000000000e+09 1.138369999999999926e+01
1.523637224000000000e+09 1.120870000000000033e+01
1.523637285000000000e+09 1.111810000000000009e+01
1.523637345000000000e+09 1.093570000000000064e+01
1.523637405000000000e+09 1.083649999999999913e+01
1.523637465000000000e+09 1.073610000000000042e+01
1.523637525000000000e+09 1.053369999999999962e+01
1.523637585000000000e+09 1.042709999999999937e+01
1.523637646000000000e+09 1.019759999999999955e+01
1.523637706000000000e+09 1.007789999999999964e+01
1.523637766000000000e+09 9.843500000000000583e+00
1.523637826000000000e+09 9.736359999999999459e+00
1.523637886000000000e+09 9.630720000000000169e+00
1.523637946000000000e+09 9.414239999999999498e+00
1.523638007000000000e+09 9.307550000000000878e+00
1.523638067000000000e+09 9.071550000000000225e+00
1.523638127000000000e+09 8.943809999999999150e+00
1.523638187000000000e+09 8.681860000000000355e+00
1.523638247000000000e+09 8.539210000000000633e+00
1.523638307000000000e+09 8.397429999999999950e+00
1.523638367000000000e+09 8.097429999999999239e+00
1.523638427000000000e+09 7.947899999999999743e+00
1.523638488000000000e+09 7.642540000000000333e+00
1.523638548000000000e+09 7.497539999999999871e+00
1.523638608000000000e+09 7.211909999999999599e+00
1.523638668000000000e+09 7.070429999999999993e+00
1.523638728000000000e+09 6.933950000000000280e+00
1.523638788000000000e+09 6.701340000000000074e+00
1.523638849000000000e+09 6.605900000000000105e+00
1.523638909000000000e+09 6.444980000000000153e+00
1.523638969000000000e+09 6.369559999999999889e+00
1.523639029000000000e+09 6.240969999999999906e+00
1.523639089000000000e+09 6.188530000000000086e+00
1.523639149000000000e+09 6.141029999999999767e+00
1.523639210000000000e+09 6.049470000000000347e+00
1.523639270000000000e+09 6.006429999999999936e+00
1.523639330000000000e+09 5.921820000000000306e+00
1.523639390000000000e+09 5.880760000000000431e+00
1.523639450000000000e+09 5.805799999999999628e+00
1.523639510000000000e+09 5.769370000000000331e+00
1.523639570000000000e+09 5.732510000000000439e+00
1.523639630000000000e+09 5.659810000000000230e+00
1.523639691000000000e+09 5.623929999999999652e+00
1.523639751000000000e+09 5.552019999999999733e+00
1.523639811000000000e+09 5.519800000000000040e+00
1.523639871000000000e+09 5.455059999999999576e+00
1.523639931000000000e+09 5.422979999999999912e+00
1.523639991000000000e+09 5.393369999999999997e+00
1.523640051000000000e+09 5.327099999999999724e+00
1.523640112000000000e+09 5.292910000000000004e+00
1.523640172000000000e+09 5.225089999999999790e+00
1.523640232000000000e+09 5.193360000000000198e+00
1.523640292000000000e+09 5.128989999999999938e+00
1.523640352000000000e+09 5.095659999999999634e+00
1.523640413000000000e+09 5.062229999999999563e+00
1.523640473000000000e+09 4.990079999999999849e+00
1.523640533000000000e+09 4.952060000000000350e+00
1.523640593000000000e+09 4.878219999999999779e+00
1.523640653000000000e+09 4.843720000000000248e+00
1.523640713000000000e+09 4.780050000000000132e+00
1.523640773000000000e+09 4.750740000000000407e+00
1.523640834000000000e+09 4.722959999999999603e+00
1.523640894000000000e+09 4.669150000000000134e+00
1.523640954000000000e+09 4.643010000000000304e+00
1.523641014000000000e+09 4.593519999999999825e+00
1.523641074000000000e+09 4.571760000000000268e+00
1.523641134000000000e+09 4.528739999999999988e+00
1.523641195000000000e+09 4.507579999999999920e+00
1.523641255000000000e+09 4.470430000000000348e+00
1.523641315000000000e+09 4.452549999999999564e+00
1.523641375000000000e+09 4.436350000000000016e+00
1.523641435000000000e+09 4.408019999999999605e+00
1.523641495000000000e+09 4.395599999999999952e+00
1.523641556000000000e+09 4.373940000000000161e+00
1.523641616000000000e+09 4.364819999999999922e+00
1.523641676000000000e+09 4.351539999999999964e+00
1.523641736000000000e+09 4.343350000000000044e+00
1.523641796000000000e+09 4.336079999999999934e+00
1.523641856000000000e+09 4.325569999999999915e+00
1.523641917000000000e+09 4.319779999999999731e+00
1.523641977000000000e+09 4.312829999999999941e+00
1.523642037000000000e+09 4.311460000000000292e+00
1.523642097000000000e+09 4.301779999999999937e+00
1.523642157000000000e+09 4.298600000000000421e+00
1.523642217000000000e+09 4.295550000000000423e+00
1.523642277000000000e+09 4.283780000000000143e+00
1.523642338000000000e+09 4.279160000000000075e+00
1.523642398000000000e+09 4.271329999999999849e+00
1.523642458000000000e+09 4.268939999999999735e+00
1.523642518000000000e+09 4.261239999999999917e+00
1.523642578000000000e+09 4.260839999999999961e+00
1.523642638000000000e+09 4.257600000000000051e+00
1.523642698000000000e+09 4.251240000000000130e+00
1.523642759000000000e+09 4.249410000000000132e+00
1.523642819000000000e+09 4.246520000000000294e+00
1.523642879000000000e+09 4.245479999999999698e+00
1.523642939000000000e+09 4.242960000000000065e+00
1.523642999000000000e+09 4.240389999999999660e+00
1.523643059000000000e+09 4.238489999999999647e+00
1.523643119000000000e+09 4.233489999999999753e+00
1.523643180000000000e+09 4.233530000000000015e+00
1.523643240000000000e+09 4.226449999999999818e+00
1.523643300000000000e+09 4.224510000000000431e+00
1.523643360000000000e+09 4.218479999999999563e+00
1.523643420000000000e+09 4.215309999999999668e+00
1.523643480000000000e+09 4.211960000000000370e+00
1.523643540000000000e+09 4.204710000000000392e+00
1.523643601000000000e+09 4.202469999999999928e+00
1.523643661000000000e+09 4.196010000000000240e+00
1.523643721000000000e+09 4.193749999999999645e+00
1.523643781000000000e+09 4.190269999999999939e+00
1.523643841000000000e+09 4.188839999999999897e+00
1.523643901000000000e+09 4.187540000000000262e+00
1.523643961000000000e+09 4.183819999999999872e+00
1.523644022000000000e+09 4.182780000000000165e+00
1.523644082000000000e+09 4.181320000000000370e+00
1.523644142000000000e+09 4.180769999999999875e+00
1.523644202000000000e+09 4.179380000000000095e+00
1.523644262000000000e+09 4.175679999999999836e+00
1.523644322000000000e+09 4.171170000000000044e+00
1.523644382000000000e+09 4.168499999999999872e+00
1.523644442000000000e+09 4.164810000000000123e+00
1.523644503000000000e+09 4.158999999999999808e+00
1.523644563000000000e+09 4.155409999999999826e+00
1.523644623000000000e+09 4.150190000000000268e+00
1.523644683000000000e+09 5.070260000000000211e+00
1.523644743000000000e+09 6.080519999999999925e+00
1.523644803000000000e+09 6.277910000000000323e+00
1.523644863000000000e+09 6.382570000000000299e+00
1.523644924000000000e+09 6.394079999999999764e+00
1.523644984000000000e+09 6.493759999999999977e+00
1.523645044000000000e+09 6.656950000000000145e+00
1.523645104000000000e+09 6.687190000000000190e+00
1.523645164000000000e+09 6.706269999999999953e+00
1.523645224000000000e+09 6.776980000000000004e+00
1.523645284000000000e+09 6.831419999999999604e+00
1.523645345000000000e+09 6.797439999999999927e+00
1.523645405000000000e+09 6.767890000000000406e+00
1.523645465000000000e+09 6.875569999999999737e+00
1.523645525000000000e+09 6.905920000000000059e+00
1.523645585000000000e+09 6.801929999999999588e+00
1.523645645000000000e+09 6.827720000000000233e+00
1.523645705000000000e+09 6.874579999999999913e+00
1.523645766000000000e+09 6.912510000000000154e+00
1.523645826000000000e+09 6.849450000000000038e+00
1.523645886000000000e+09 6.849289999999999878e+00
1.523645946000000000e+09 6.886680000000000135e+00
1.523646006000000000e+09 6.877169999999999561e+00
1.523646066000000000e+09 6.787989999999999746e+00
1.523646126000000000e+09 6.808489999999999931e+00
1.523646187000000000e+09 6.882049999999999557e+00
1.523646247000000000e+09 6.885340000000000238e+00
1.523646307000000000e+09 6.755099999999999660e+00
1.523646367000000000e+09 6.801599999999999646e+00
1.523646427000000000e+09 6.860369999999999635e+00
1.523646487000000000e+09 6.828590000000000160e+00
1.523646548000000000e+09 6.727619999999999933e+00
1.523646608000000000e+09 6.784720000000000084e+00
1.523646668000000000e+09 6.815210000000000434e+00
1.523646728000000000e+09 6.745140000000000136e+00
1.523646788000000000e+09 6.669179999999999886e+00
1.523646848000000000e+09 6.749430000000000263e+00
1.523646909000000000e+09 6.771419999999999995e+00
1.523646969000000000e+09 6.734399999999999942e+00
1.523647029000000000e+09 6.632229999999999848e+00
1.523647089000000000e+09 6.675200000000000244e+00
1.523647149000000000e+09 6.713090000000000224e+00
1.523647209000000000e+09 6.636849999999999916e+00
1.523647269000000000e+09 6.597039999999999793e+00
1.523647330000000000e+09 6.640539999999999665e+00
1.523647390000000000e+09 6.638169999999999682e+00
1.523647450000000000e+09 6.524840000000000195e+00
1.523647510000000000e+09 6.528609999999999580e+00
1.523647570000000000e+09 6.614379999999999704e+00
1.523647630000000000e+09 6.623999999999999666e+00
